# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_island17
# Exported by: NinjaTuna
setting:	replacespawns 0
weapon_zm_revolver	409.6563 744.5313 -497.5313	-1.538 -23.118 -94.186
ttt_random_weapon	272.0000 1380.4063 348.7188	5.977 36.127 54.015
ttt_random_weapon	-396.5625 1206.7813 91.9063	11.515 2.769 -90.275
ttt_random_weapon	-393.9375 1200.9688 91.9688	7.647 2.154 -88.121
ttt_random_weapon	-396.5625 1206.7813 91.9063	11.515 2.769 -90.275
ttt_random_weapon	-393.9375 1200.9688 91.9688	7.647 2.154 -88.121
ttt_random_weapon	-2010.5000 1589.4375 -466.5938	3.296 -8.878 -76.518
ttt_random_weapon	-2016.2188 1597.2813 -463.3750	-2.945 -6.065 74.716
ttt_random_weapon	-2015.3125 1599.9063 -461.7188	-3.692 -9.230 63.948
ttt_random_weapon	-2010.5000 1589.4375 -466.5938	3.296 -8.878 -76.518
ttt_random_weapon	-2016.2188 1597.2813 -463.3750	-2.945 -6.065 74.716
ttt_random_weapon	-2015.3125 1599.9063 -461.7188	-3.692 -9.230 63.948
ttt_random_weapon	-1224.0938 1037.8125 -62.8438	2.373 10.021 -91.989
ttt_random_weapon	-1225.0625 1024.2500 -62.7500	1.319 -22.019 -93.835
ttt_random_weapon	-1219.8438 1033.1250 -62.2500	-1.846 -2.549 84.869
ttt_random_weapon	-1222.6563 1037.4063 -60.4375	2.549 -1.846 -90.407
ttt_random_weapon	-1224.0938 1037.8125 -62.8438	2.373 10.021 -91.989
ttt_random_weapon	-1225.0625 1024.2500 -62.7500	1.319 -22.019 -93.835
ttt_random_weapon	-1219.8438 1033.1250 -62.2500	-1.846 -2.549 84.869
ttt_random_weapon	-1222.6563 1037.4063 -60.4375	2.549 -1.846 -90.407
weapon_zm_molotov	-1294.3125 -78.2500 -315.5938	49.532 -54.499 -89.308
weapon_zm_molotov	-2408.0000 1286.8750 -446.7813	-46.192 43.291 -96.340
weapon_zm_molotov	-2073.5313 1586.2813 -468.2188	-50.060 -95.153 -90.231
weapon_zm_molotov	-2350.1250 -336.9375 -434.3438	-49.181 -2.241 123.238
weapon_zm_molotov	-2343.4063 -338.5938 -434.7188	33.974 -89.967 -87.726
weapon_zm_molotov	-1415.4063 -1639.3438 -465.1250	25.096 -74.628 91.989
weapon_zm_molotov	-1409.5938 -1598.6250 -459.2500	-12.878 92.472 89.440
weapon_zm_molotov	-1382.7188 -1630.1250 -463.6563	64.783 123.809 -103.899
weapon_zm_molotov	900.9375 -94.1875 -272.8125	-2.154 0.747 -10.021
weapon_zm_molotov	983.0625 37.3125 -267.8438	60.300 -32.919 110.272
weapon_zm_molotov	-1439.1875 1522.2813 -192.4375	-53.971 -168.155 -101.526
weapon_zm_molotov	274.6563 1377.4063 347.5938	4.747 120.029 -80.650
weapon_zm_molotov	244.4688 1402.0313 338.0938	42.852 62.410 -115.722
weapon_zm_molotov	258.5938 1385.0313 344.9063	-22.415 94.670 -109.613
weapon_zm_molotov	252.9063 1379.8125 343.8125	-35.556 113.700 -109.877
weapon_zm_molotov	279.5000 1375.3750 346.9375	9.977 -49.840 -98.845
weapon_zm_molotov	156.2188 753.9375 -499.6875	-25.887 -2.241 -103.328
weapon_zm_molotov	152.5625 748.0000 -498.6875	77.221 -77.265 -159.937
weapon_zm_molotov	-185.5313 1470.8438 76.3750	-4.615 57.312 82.451
weapon_zm_molotov	-120.0313 899.6250 -221.8125	67.025 -19.119 103.372
weapon_zm_molotov	-262.8125 1227.1563 45.6250	47.467 23.030 -67.245
weapon_zm_molotov	296.1875 72.5938 36.8750	17.185 150.223 99.592
weapon_zm_molotov	281.2813 72.3750 39.9375	15.427 -41.314 -99.329
weapon_zm_molotov	5.0938 -60.7813 804.5000	0.835 0.000 -0.615
weapon_zm_molotov	19.2188 -32.1875 673.8438	-73.266 -149.916 -90.011
weapon_zm_rifle	-1342.0000 952.6875 127.7500	-24.964 -4.835 67.464
weapon_zm_rifle	-37.7500 68.0625 929.2813	3.252 13.141 64.388
weapon_zm_rifle	-2050.0000 1377.8438 -351.1875	0.308 -162.266 -88.385
weapon_zm_rifle	-2320.6250 -990.8438 -434.3750	24.568 4.307 64.915
weapon_zm_rifle	898.0000 -110.0313 -274.5313	5.714 0.967 70.980
weapon_zm_rifle	-1300.1250 -410.3438 -178.6563	0.835 -7.647 -84.166
weapon_zm_rifle	267.5625 1366.8438 349.4063	-14.855 6.329 -98.230
weapon_zm_rifle	143.6875 16.5625 801.5313	4.000 17.976 66.805
weapon_zm_rifle	-1174.1875 1053.6875 261.5938	-20.129 -42.984 41.709
weapon_zm_rifle	-1375.5313 1049.3438 -62.6563	3.208 17.580 64.651
item_box_buckshot_ttt	-20.0000 55.6563 32.5000	0.659 0.000 -0.527
item_box_buckshot_ttt	-20.0000 42.2500 32.5000	-0.132 0.000 0.044
item_box_buckshot_ttt	-1370.7500 -1680.4375 -460.7813	0.483 0.791 -9.318
item_box_buckshot_ttt	-1378.1875 -1680.8750 -460.8438	-0.835 1.187 -8.570
item_box_buckshot_ttt	-213.4375 -174.3125 24.4375	-0.483 0.000 0.352
item_box_buckshot_ttt	-224.8438 -173.3750 24.4688	-0.264 0.000 0.264
item_box_buckshot_ttt	-234.5625 -173.4688 24.3125	0.308 0.000 -0.264
item_box_buckshot_ttt	-1256.9375 902.4063 82.9688	0.000 -16.306 0.088
item_box_buckshot_ttt	-1246.0000 902.5000 90.3750	50.148 -153.432 -137.126
item_box_buckshot_ttt	-1251.7188 921.3438 83.0000	0.000 -0.308 0.088
item_box_buckshot_ttt	-1242.5000 913.1563 88.9375	58.586 157.959 179.539
item_box_buckshot_ttt	-1235.1875 907.2500 87.2813	68.124 30.282 46.148
item_box_buckshot_ttt	-1250.5625 911.9375 82.9688	0.000 0.791 0.088
item_box_buckshot_ttt	-2244.3750 54.3125 -359.5938	-0.879 0.000 0.791
item_box_buckshot_ttt	-2261.4063 52.4063 -359.5313	-0.571 0.000 0.527
item_box_buckshot_ttt	-2278.7500 51.0938 -359.5938	0.132 0.000 0.000
item_box_buckshot_ttt	240.6250 1382.7813 338.0000	-17.448 2.593 -7.603
item_box_buckshot_ttt	252.5313 1385.7500 341.4375	-12.922 26.590 -14.020
item_box_buckshot_ttt	236.0938 1400.4063 334.3125	-11.647 32.699 -15.515
item_box_buckshot_ttt	-731.5313 404.9375 -288.3438	-2.769 -0.044 0.923
item_box_buckshot_ttt	-737.5000 418.8125 -288.3750	-2.901 -0.044 0.791
item_box_buckshot_ttt	255.8750 -26.7188 35.2188	0.527 -1.011 12.834
item_box_buckshot_ttt	264.2813 -17.2813 37.3125	0.396 -0.791 12.790
item_box_buckshot_ttt	145.1250 -3.5000 800.4063	-0.132 -0.879 -0.132
item_box_buckshot_ttt	126.6563 -0.9063 800.4375	-0.044 0.176 0.264
item_box_buckshot_ttt	-2131.7188 -646.5313 -448.9375	0.483 -0.396 0.132
item_box_buckshot_ttt	-2124.1563 -639.1250 -449.0313	0.791 16.921 0.264
item_box_buckshot_ttt	-2353.8750 -176.0000 -446.7188	-4.043 -0.703 0.791
item_box_buckshot_ttt	777.7813 -243.2500 -175.5625	-0.615 0.000 0.527
item_box_buckshot_ttt	824.8750 -228.5000 -175.5938	-0.967 0.000 0.835
item_box_buckshot_ttt	795.4688 -216.6563 -175.5625	-0.571 0.000 0.527
item_box_buckshot_ttt	-1292.0625 726.1875 -480.0313	1.538 -1.275 -14.504
item_box_buckshot_ttt	-1287.5938 737.6250 -481.3438	1.275 22.898 0.615
item_box_buckshot_ttt	-1909.9375 1145.3125 -491.2813	-2.813 -30.370 7.999
item_box_buckshot_ttt	-1258.5313 1948.6250 -494.1563	3.692 0.176 -2.681
item_box_buckshot_ttt	-1260.3125 1932.9688 -493.2813	4.263 0.659 -2.373
item_box_buckshot_ttt	-1856.5938 804.2188 -480.0625	-0.088 -0.440 -6.593
item_box_buckshot_ttt	295.0625 1335.3438 351.2813	-45.972 -9.977 173.825
item_box_buckshot_ttt	315.1250 1403.1563 351.7188	-5.933 -2.813 -5.274
item_box_buckshot_ttt	488.8438 733.3750 -490.5625	47.862 -60.916 168.419
item_box_buckshot_ttt	451.4375 776.8750 -490.9688	-47.027 -80.166 -176.418
item_ammo_357_ttt	-1307.6875 948.1250 145.3750	-19.910 49.005 -21.272
item_ammo_357_ttt	259.5000 91.7813 928.2813	0.440 0.088 0.044
item_ammo_357_ttt	-2350.5938 -980.8125 -424.1875	22.371 4.307 -0.527
item_ammo_357_ttt	895.7188 -121.6563 -276.4688	1.758 -0.264 4.703
item_ammo_357_ttt	910.2188 -122.8750 -276.9375	2.154 0.879 4.439
item_ammo_357_ttt	916.6875 -120.2188 -275.1563	2.110 -1.362 30.414
item_ammo_357_ttt	-2534.9688 -1091.2188 -342.8438	24.349 2.681 -3.208
item_ammo_357_ttt	-2547.0000 -1078.7188 -338.7813	24.129 2.681 -3.208
item_ammo_357_ttt	240.9063 1343.5625 342.9688	-17.404 -41.533 6.417
item_ammo_357_ttt	266.0938 1349.5938 352.0000	80.781 -160.816 -173.517
item_ammo_357_ttt	152.2500 61.5313 800.3125	0.440 0.044 0.044
item_ammo_357_ttt	148.0625 44.6250 800.3125	0.659 0.044 0.396
item_ammo_357_ttt	-1189.0625 1054.5938 259.9063	-19.338 -35.117 -26.151
item_ammo_357_ttt	80.2813 -24.9375 800.3125	0.571 -2.110 0.044
item_ammo_357_ttt	82.2188 -14.1563 800.3750	0.571 -0.879 0.044
item_ammo_357_ttt	86.2500 -29.4375 800.3750	0.835 -1.802 -0.132
item_ammo_357_ttt	88.4375 -15.2813 800.3438	1.099 -0.703 0.000
item_ammo_357_ttt	-1377.2813 1018.5313 -63.6563	0.440 0.044 0.044
item_ammo_357_ttt	-1362.5000 1029.0313 -63.6250	0.440 0.044 0.044
item_ammo_357_ttt	665.2500 753.1875 -500.5938	-0.132 0.483 -7.252
item_ammo_357_ttt	593.0938 727.2500 -494.3438	1.011 1.714 -25.667
item_ammo_357_ttt	-944.8750 1163.1563 192.2188	0.703 7.032 -81.045
item_ammo_357_ttt	-931.1250 1166.6250 187.7188	1.450 -0.615 9.405
item_ammo_357_ttt	-919.2188 286.4063 68.9063	-0.483 -13.185 -41.314
item_ammo_357_ttt	-899.9688 293.9688 64.0625	14.416 2.417 -0.571
item_ammo_smg1_ttt	-2417.1563 -1297.4063 -473.5313	-4.219 0.352 4.922
item_ammo_smg1_ttt	-2396.1875 -1311.5938 -473.0000	-4.791 -0.044 3.912
item_ammo_smg1_ttt	-2376.9375 -1331.7188 -472.8438	-4.835 -0.044 3.912
item_ammo_smg1_ttt	-1206.7813 -1447.8438 -442.8438	-72.694 115.195 -133.566
item_ammo_smg1_ttt	-981.7188 -1062.5938 -455.3750	7.647 -0.264 5.977
item_ammo_smg1_ttt	300.4375 1392.8750 347.0000	-81.001 13.757 -110.536
item_ammo_smg1_ttt	320.7188 1396.2813 338.0000	-8.219 170.924 4.571
item_ammo_smg1_ttt	-40.3125 2209.1875 9.6875	0.176 0.396 -5.318
item_ammo_smg1_ttt	-1345.5313 -349.3125 -319.4688	-0.264 0.000 -0.220
item_ammo_smg1_ttt	-1325.0000 -354.5313 -319.4688	-0.176 0.000 -0.176
item_ammo_smg1_ttt	-1173.8125 2023.9063 -515.1250	-60.564 14.064 -8.702
item_ammo_smg1_ttt	-1192.6563 2013.5313 -510.4688	27.733 4.043 -5.538
item_ammo_smg1_ttt	299.6563 1369.3125 358.5313	9.186 -0.352 66.893
item_ammo_smg1_ttt	-54.8438 2170.1563 13.2500	0.308 -0.747 -5.362
item_ammo_smg1_ttt	-942.3125 -428.8438 -15.5625	1.626 -0.044 -3.472
item_ammo_smg1_ttt	-919.5313 -405.3125 -17.8438	6.856 0.527 -5.406
item_ammo_smg1_ttt	-2802.3125 -513.4063 -481.1875	-14.064 0.352 0.659
item_ammo_smg1_ttt	-2794.9375 -490.3750 -479.0938	-13.844 0.352 0.659
weapon_zm_shotgun	-1386.3750 -1682.9063 -461.7188	0.220 9.801 89.264
weapon_zm_shotgun	-237.7188 -156.8125 25.1563	-0.659 11.251 -90.363
weapon_zm_shotgun	-1257.3125 895.4375 87.6250	8.439 5.977 94.450
weapon_zm_shotgun	316.3438 1362.7813 340.4688	10.197 36.347 -76.826
weapon_zm_shotgun	302.9063 1369.6250 346.0625	11.559 22.019 -129.786
weapon_zm_shotgun	286.9375 1346.3750 346.7500	7.384 -8.570 -95.637
weapon_zm_shotgun	145.2188 24.6563 801.0000	-0.088 -3.604 -83.199
weapon_zm_shotgun	-737.9688 386.4375 -288.3125	-3.736 8.658 85.264
weapon_zm_shotgun	284.8750 -33.9375 34.6250	2.285 4.615 97.131
weapon_zm_shotgun	-8.1875 3.8750 33.0000	-0.220 108.778 -83.946
weapon_zm_shotgun	-1292.9375 717.1563 -480.5313	1.802 -4.879 -86.055
weapon_zm_shotgun	-1901.7188 1147.6875 -491.3125	-5.977 -5.450 -86.891
weapon_ttt_m16	-2063.9063 1054.0625 -238.8438	2.154 -8.351 84.166
weapon_ttt_m16	-1045.5938 916.8125 112.6250	2.198 -8.790 85.001
weapon_ttt_m16	246.8750 1358.7500 344.6250	-17.844 25.887 84.561
weapon_ttt_m16	530.9375 856.8750 -164.1563	2.813 -7.516 84.561
weapon_ttt_m16	439.6250 1709.0625 -20.1875	3.912 -44.962 -93.439
weapon_ttt_m16	-936.9063 848.2188 193.1250	2.110 -7.999 84.034
item_ammo_revolver_ttt	-1925.5938 1105.3750 -235.6563	0.440 0.088 0.044
item_ammo_revolver_ttt	149.6250 -731.6563 -529.7188	12.921 -0.088 1.231
item_ammo_revolver_ttt	143.4688 -735.7188 -528.5625	13.053 -0.132 1.231
item_ammo_revolver_ttt	-20.7500 78.9375 32.4688	0.879 0.000 -0.220
item_ammo_revolver_ttt	-20.7188 91.0938 32.4688	0.923 0.176 -0.308
item_ammo_revolver_ttt	-2487.2500 1527.7813 -475.3438	-3.428 -29.447 -4.922
item_ammo_revolver_ttt	-2494.1250 1531.1563 -475.7500	-2.329 -21.975 -6.153
item_ammo_revolver_ttt	-2483.1250 1522.0625 -471.5625	84.209 -72.650 -21.096
item_ammo_revolver_ttt	-2030.6563 239.4688 -319.5938	0.440 0.044 0.044
item_ammo_revolver_ttt	-2023.5313 223.1250 -319.5625	0.483 0.308 0.044
item_ammo_revolver_ttt	-706.2813 -1375.4063 -332.4688	0.440 0.044 0.044
item_ammo_revolver_ttt	-726.5313 -1389.0625 -332.5000	0.440 0.044 0.044
item_ammo_revolver_ttt	-1448.2500 -781.3125 -183.5938	0.440 0.044 0.044
item_ammo_revolver_ttt	-1442.0625 -778.7813 -183.5313	0.879 -0.264 -0.527
item_ammo_revolver_ttt	-264.9375 -50.4063 24.4375	0.483 0.044 0.000
item_ammo_revolver_ttt	-254.3438 -51.8438 24.3125	0.440 0.044 0.044
item_ammo_revolver_ttt	-246.0625 -51.1563 24.3125	0.440 0.044 0.044
item_ammo_revolver_ttt	-1443.6563 1521.8125 -194.2188	-4.439 1.670 6.724
item_ammo_revolver_ttt	-1445.8750 1531.0313 -193.2813	-4.703 0.132 7.252
item_ammo_revolver_ttt	291.7188 1356.3125 344.6563	7.428 -24.129 -6.461
item_ammo_revolver_ttt	298.9688 1364.5000 347.1563	69.222 152.025 -153.915
item_ammo_revolver_ttt	285.4063 1375.5000 344.6250	8.351 -14.811 -5.230
item_ammo_revolver_ttt	271.4688 1406.6875 348.0938	-80.825 18.196 -155.629
item_ammo_revolver_ttt	302.5313 1414.5000 342.7813	80.693 -162.749 -65.970
item_ammo_revolver_ttt	161.9688 8.8438 800.4375	1.494 -0.352 -0.835
item_ammo_revolver_ttt	-147.7188 806.0000 -13.6250	0.527 -0.132 -1.275
item_ammo_revolver_ttt	154.3750 -3.1875 800.4375	0.000 0.220 -0.659
item_ammo_revolver_ttt	-1003.3750 881.0000 -63.5625	-0.659 -0.571 0.044
item_ammo_revolver_ttt	-1012.1563 881.1563 -58.3438	-43.423 174.484 -179.978
item_ammo_revolver_ttt	-1267.5938 1017.9375 -63.6250	0.483 -0.176 -0.044
item_ammo_revolver_ttt	-1274.6250 1017.3125 -63.5625	-0.396 -3.868 0.000
item_ammo_revolver_ttt	-1281.2813 1017.5313 -63.5625	0.264 -6.681 0.220
item_ammo_revolver_ttt	234.5000 761.6250 -500.3750	0.308 0.132 12.526
item_ammo_revolver_ttt	298.9063 754.4688 -495.9688	-54.059 -118.623 -172.199
item_ammo_revolver_ttt	346.1875 771.2500 -498.3438	0.220 0.220 12.746
item_ammo_pistol_ttt	-1800.0625 1003.7813 -238.8750	0.396 0.220 4.966
item_ammo_pistol_ttt	-2312.0313 1646.8750 -484.4688	2.022 0.396 -8.834
item_ammo_pistol_ttt	-2295.5938 1659.1250 -487.2500	2.110 0.352 -8.834
item_ammo_pistol_ttt	-2281.2188 1672.8125 -490.1250	2.066 0.352 -8.834
item_ammo_pistol_ttt	-2363.1875 -326.5938 -428.6250	-66.014 -97.702 97.439
item_ammo_pistol_ttt	-2350.6250 -329.5000 -426.9375	72.343 97.395 128.512
item_ammo_pistol_ttt	-2471.0625 -1253.4063 -467.0625	-0.483 -0.791 15.998
item_ammo_pistol_ttt	-2466.3438 -1274.5938 -471.5000	-0.264 1.758 10.021
item_ammo_pistol_ttt	-1478.3750 -812.1563 -183.5313	0.571 0.352 0.176
item_ammo_pistol_ttt	-1484.4688 -809.2188 -183.3438	-0.352 0.132 -1.494
item_ammo_pistol_ttt	-174.3125 143.5313 30.8750	86.627 -61.883 -50.367
item_ammo_pistol_ttt	244.0938 1371.8438 340.4063	-17.976 -25.755 1.406
item_ammo_pistol_ttt	237.2813 1404.0000 344.9688	-45.401 46.236 -119.194
item_ammo_pistol_ttt	141.9688 735.1875 -493.6250	-74.892 94.186 -93.132
item_ammo_pistol_ttt	127.7500 731.4375 -495.1875	0.000 1.275 -19.426
item_ammo_pistol_ttt	-743.2500 1202.9063 168.2188	11.076 10.197 5.098
item_ammo_pistol_ttt	272.2500 362.4063 33.1250	-0.176 0.352 7.999
item_ammo_pistol_ttt	201.1563 1103.4688 -182.6563	-6.065 0.615 3.472
item_ammo_pistol_ttt	212.5313 1103.2813 -181.1875	-7.560 0.571 3.296
item_ammo_pistol_ttt	-1379.5938 914.1563 -26.6875	-0.440 0.044 0.132
item_ammo_pistol_ttt	-1220.4063 860.7188 192.3125	-0.132 0.000 -0.044
item_ammo_pistol_ttt	-962.8438 849.5313 192.4375	0.703 -0.264 0.132
item_ammo_pistol_ttt	-951.9375 863.0000 195.1875	89.879 28.260 0.044
weapon_ttt_famas	165.8125 -606.0625 -311.6563	-5.010 14.504 92.077
weapon_ttt_famas	174.7188 52.6563 801.6875	0.044 22.591 95.505
weapon_ttt_famas	418.4063 -165.2500 41.5000	0.000 -20.481 -89.879
weapon_ttt_famas	182.5000 128.7500 -480.4375	0.000 -18.108 -90.011
weapon_ttt_famas	-1471.6563 1059.8125 -78.5625	0.000 -19.075 -88.736
weapon_zm_sledge	-2188.0625 147.5000 -442.9375	11.120 -1.055 -1.055
weapon_zm_sledge	-1965.8750 811.6563 -235.6250	18.371 -0.747 3.692
weapon_zm_sledge	258.9063 1377.4063 349.5313	-12.965 23.865 -86.891
weapon_zm_sledge	132.1563 762.7813 -494.4375	5.098 -20.173 -118.535
weapon_ttt_ak47	-93.2813 -768.4063 -498.3750	-1.406 10.504 -87.022
weapon_ttt_ak47	-2138.7188 1441.2188 -458.0625	1.582 17.976 -96.428
weapon_ttt_ak47	-625.2500 -194.8438 -50.5000	-0.747 -9.581 -82.583
weapon_ttt_ak47	866.1875 83.2188 -2.9375	0.000 -7.428 87.418
weapon_ttt_ak47	300.2813 1369.1250 348.4688	10.065 20.173 -123.106
weapon_ttt_ak47	183.5313 147.7500 -480.9688	-0.220 -12.218 87.682
weapon_ttt_ak47	-496.1875 914.4063 96.2500	10.416 0.220 -80.606
ttt_random_ammo	-586.9063 1018.3750 125.1563	0.264 51.466 99.724
ttt_random_ammo	-590.0000 1020.4375 123.5000	9.493 -17.712 3.033
ttt_random_ammo	-599.5625 1024.6250 126.2500	-5.801 80.078 36.215
ttt_random_ammo	-659.6563 972.5000 133.0625	76.562 32.831 52.082
ttt_random_ammo	-2335.2813 993.0000 -276.1250	-1.670 0.659 -0.088
ttt_random_ammo	-2339.5938 958.4688 -276.2813	-1.670 0.352 0.000
ttt_random_ammo	-2097.0938 1093.0625 -263.9063	-4.527 0.352 0.044
ttt_random_ammo	-2096.9375 1075.1250 -264.3750	-1.802 -0.044 2.110
ttt_random_ammo	-2095.2813 1058.5938 -264.7188	-1.187 -0.088 2.637
ttt_random_ammo	-2090.6563 1031.0313 -265.3125	-3.208 0.132 0.791
ttt_random_ammo	-2090.6563 1013.4375 -265.8125	-1.231 -0.088 2.945
ttt_random_ammo	-2090.6250 980.2813 -266.8125	-2.549 -0.308 -0.176
ttt_random_ammo	-2090.6250 959.0625 -267.3438	-2.285 -0.132 -0.308
ttt_random_ammo	-586.9063 1018.3750 125.1563	0.264 51.466 99.724
ttt_random_ammo	-590.0000 1020.4375 123.5000	9.493 -17.712 3.033
ttt_random_ammo	-599.5625 1024.6250 126.2500	-5.801 80.078 36.215
ttt_random_ammo	-659.6563 972.5000 133.0625	76.562 32.831 52.082
ttt_random_ammo	-2335.2813 993.0000 -276.1250	-1.670 0.659 -0.088
ttt_random_ammo	-2339.5938 958.4688 -276.2813	-1.670 0.352 0.000
ttt_random_ammo	-2097.0938 1093.0625 -263.9063	-4.527 0.352 0.044
ttt_random_ammo	-2096.9375 1075.1250 -264.3750	-1.802 -0.044 2.110
ttt_random_ammo	-2095.2813 1058.5938 -264.7188	-1.187 -0.088 2.637
ttt_random_ammo	-2090.6563 1031.0313 -265.3125	-3.208 0.132 0.791
ttt_random_ammo	-2090.6563 1013.4375 -265.8125	-1.231 -0.088 2.945
ttt_random_ammo	-2090.6250 980.2813 -266.8125	-2.549 -0.308 -0.176
ttt_random_ammo	-2090.6250 959.0625 -267.3438	-2.285 -0.132 -0.308
ttt_random_ammo	-2090.6250 934.4375 -268.0625	-2.681 -0.044 -0.791
ttt_random_ammo	-2090.5938 908.6563 -268.8125	-2.769 -0.527 -0.835
ttt_random_ammo	-2090.6563 884.0625 -269.4375	-3.296 0.044 0.703
ttt_random_ammo	-2091.2188 860.8438 -267.6250	-1.406 -0.967 -90.011
ttt_random_ammo	-2091.1875 834.0313 -266.6875	-0.791 2.066 -92.648
ttt_random_ammo	-2091.9063 805.9063 -265.7813	-0.176 -0.264 -91.681
ttt_random_ammo	-2092.0000 768.0938 -264.2813	-0.659 0.527 -92.077
ttt_random_ammo	-2091.6875 747.8125 -263.5625	-0.527 8.878 -92.121
ttt_random_ammo	-2091.1875 719.0938 -262.5313	0.791 13.757 -92.209
ttt_random_ammo	-2095.9063 686.9375 -261.2813	-84.473 -116.381 151.454
ttt_random_ammo	-2016.5625 217.0000 -319.5000	0.923 0.044 1.494
ttt_random_ammo	-2026.2813 216.4688 -319.5000	0.396 -1.978 0.440
ttt_random_ammo	-2020.5000 211.9375 -319.5625	0.352 1.143 2.110
ttt_random_ammo	-1454.9375 -813.3438 -183.6563	0.044 0.000 -0.044
ttt_random_ammo	-716.7500 -1377.5938 -332.4375	0.220 0.000 -0.220
ttt_random_ammo	-740.0000 -1395.5000 -332.4063	1.670 0.044 2.022
ttt_random_ammo	-1332.6250 -1748.4063 -467.9688	72.738 146.356 163.365
