# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_wintermansion_beta2
# Exported by: NinjaTuna
setting:	replacespawns 1
item_ammo_pistol_ttt	937.5085 1020.3803 42.6654	-0.073 0.002 0.053
item_ammo_pistol_ttt	907.6130 1021.9390 42.6565	-0.112 -0.019 -0.034
item_ammo_pistol_ttt	611.2430 1018.0273 42.6464	-0.121 -0.019 -0.037
item_ammo_pistol_ttt	609.1953 983.2128 42.6485	0.119 0.019 -0.036
item_ammo_pistol_ttt	-230.0420 983.4195 36.3751	-0.008 -0.030 0.012
item_ammo_pistol_ttt	-239.3991 984.7770 36.3841	-0.007 -0.030 0.011
item_ammo_pistol_ttt	19.3681 962.3107 112.4754	0.276 4.456 -0.262
item_ammo_pistol_ttt	35.4384 962.4973 112.6118	0.088 5.054 3.234
item_ammo_pistol_ttt	-175.1529 483.4898 44.7166	0.111 -0.122 -7.303
item_ammo_pistol_ttt	-175.5922 333.9771 40.6446	-0.204 0.221 10.053
item_ammo_pistol_ttt	258.5759 433.6376 32.4188	-0.088 -0.020 -0.025
item_ammo_pistol_ttt	259.2658 410.0842 32.4056	-0.100 -0.020 -0.028
item_ammo_pistol_ttt	249.5112 436.7014 32.4074	-0.098 -0.020 -0.028
item_ammo_pistol_ttt	251.1514 412.0641 32.3966	-0.108 -0.020 -0.031
weapon_ttt_m3	-1046.4973 1242.2131 177.3694	-1.016 -5.715 86.907
weapon_ttt_m3	1361.7576 1125.1410 -14.4760	0.941 10.480 84.173
weapon_ttt_m3	72.3037 922.5578 3.7681	9.652 0.033 -0.539
weapon_ttt_m3	-516.3837 1738.5465 44.8118	0.541 -79.313 84.589
weapon_ttt_m3	327.9162 2041.8744 4.7401	9.682 -0.031 -0.561
weapon_zm_revolver	903.3274 1154.3662 196.2304	2.003 -21.786 -85.790
weapon_zm_revolver	952.9431 681.2961 192.1486	5.739 -24.190 -87.451
weapon_zm_revolver	-178.5976 1412.5034 178.8472	2.138 -18.868 -83.777
weapon_zm_revolver	-993.5305 1161.8372 1.8991	2.457 -20.342 -83.440
weapon_zm_revolver	386.0789 1387.2596 40.3333	2.472 -21.803 -84.749
weapon_zm_revolver	878.8233 2125.4583 1.9016	2.581 -20.505 -83.287
weapon_zm_revolver	1239.9009 515.5732 6.2464	6.518 -26.803 -85.441
weapon_zm_revolver	-325.2265 984.3554 37.9411	2.718 -20.119 -83.840
weapon_zm_revolver	274.2843 254.5019 33.9268	2.573 -20.509 -83.368
ttt_random_weapon	92.0000 252.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	416.0000 280.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	252.0000 1008.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	232.0000 752.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	868.0000 724.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	764.0000 776.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-320.0000 716.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-88.0000 464.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-624.0000 992.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-980.0000 1408.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-416.0000 1432.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	52.0000 1428.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	252.0000 1860.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	680.0000 2044.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	1072.0000 2032.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	224.0000 752.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	228.0000 1216.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	552.0000 1128.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	-360.0000 1436.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	-1156.0000 1404.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	140.0000 512.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	-280.0000 448.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	300.0000 76.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	604.0000 500.0000 228.0000	0.000 0.000 0.000
ttt_random_weapon	-340.0000 736.0000 228.0000	0.000 0.000 0.000
ttt_random_weapon	-1816.0000 1732.0000 228.0000	0.000 0.000 0.000
ttt_random_weapon	1052.0000 1692.0000 244.0000	0.000 0.000 0.000
ttt_random_weapon	300.0000 86.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	92.0000 260.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	416.0000 290.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	232.0000 764.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	252.0000 1016.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	764.0000 784.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	868.0000 732.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-88.0000 474.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-320.0000 728.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-624.0000 1000.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-980.0000 1416.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	-416.0000 1442.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	52.0000 1440.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	252.0000 1870.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	680.0000 2054.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	1072.0000 2042.0000 16.0000	0.000 90.000 0.000
ttt_random_weapon	228.0000 1230.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	224.0000 766.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	140.0000 526.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	-280.0000 460.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	552.0000 1142.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	-360.0000 1448.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	-1156.0000 1394.0000 188.0000	0.000 90.000 0.000
ttt_random_weapon	407.5958 1376.3180 208.6597	2.248 -13.443 -92.735
ttt_random_weapon	-1480.2227 1085.9553 177.2060	1.807 4.775 -92.753
ttt_random_weapon	-1514.0432 1745.5852 177.2079	1.786 4.774 -92.801
ttt_random_weapon	322.7035 1609.7284 38.6353	-1.824 131.278 84.598
ttt_random_weapon	831.4816 1941.4406 22.8691	1.760 -1.807 -92.473
ttt_random_weapon	542.4810 833.5970 38.3811	1.524 10.335 -93.084
ttt_random_weapon	-469.5303 284.7093 41.3833	1.317 3.372 -93.945
ttt_random_weapon	-475.8112 210.3343 41.3446	1.094 4.366 -95.015
ttt_random_weapon	-611.0150 961.4871 2.1269	1.493 3.674 -93.650
ttt_random_weapon	-685.5662 960.3156 1.3683	-0.216 1.761 -92.805
item_ammo_smg1_ttt	-169.9348 622.8937 195.8461	-0.687 0.001 2.124
item_ammo_smg1_ttt	-14.2692 591.8785 219.8537	0.083 -0.009 -0.004
item_ammo_smg1_ttt	223.1036 816.3208 177.4202	0.417 -0.004 0.268
item_ammo_smg1_ttt	-1639.4030 1241.8400 0.4844	0.794 -0.003 -0.642
item_ammo_smg1_ttt	-193.2893 1351.7224 31.4420	0.442 -0.005 0.283
item_ammo_smg1_ttt	-218.1372 1343.7987 31.4308	0.250 -0.006 0.154
item_ammo_smg1_ttt	1227.7603 1873.5802 0.4847	-0.795 0.003 -0.643
item_ammo_smg1_ttt	532.5601 1164.3442 35.7981	-0.013 -0.032 -0.011
item_ammo_smg1_ttt	523.6533 1342.1587 16.5319	-0.014 -0.276 0.225
item_ammo_smg1_ttt	-784.6116 1040.4973 40.6157	0.048 0.025 0.051
item_ammo_smg1_ttt	-802.3310 1038.5331 40.5637	-0.176 0.084 0.112
item_ammo_smg1_ttt	271.8525 290.6566 32.5308	-0.258 0.018 -0.221
item_ammo_smg1_ttt	246.6480 293.1472 32.4545	0.874 -0.002 0.572
weapon_zm_shotgun	476.5701 449.5229 193.7932	-0.220 -42.606 -85.205
weapon_zm_shotgun	847.3063 558.4641 198.7527	3.667 -9.198 -83.969
weapon_zm_shotgun	-1238.2820 1377.5076 176.9854	-0.396 -9.328 -83.383
weapon_zm_shotgun	-937.6473 1147.8818 1.2447	-0.634 156.748 84.305
weapon_zm_shotgun	1177.0527 512.1072 17.2491	-0.403 -9.331 -83.482
weapon_zm_shotgun	242.0776 395.2157 33.0415	-0.264 -9.983 -83.734
weapon_ttt_m16	900.3931 972.7201 195.4591	1.779 61.791 85.350
weapon_ttt_m16	21.1456 694.8962 215.5271	2.319 84.027 -85.263
weapon_ttt_m16	-1823.6617 1392.7714 177.1485	2.150 -8.341 84.182
weapon_ttt_m16	-199.9213 1609.2351 32.1698	2.157 -8.350 84.175
weapon_ttt_m16	1234.8685 1325.0995 1.0797	1.850 -7.722 84.093
weapon_ttt_m16	901.2045 993.8237 43.4907	2.538 -8.103 84.662
weapon_ttt_m16	-213.5131 984.3170 37.2544	2.388 -5.504 85.412
weapon_ttt_m16	-186.8102 425.2935 64.5591	1.693 -1.873 -85.022
weapon_ttt_m16	247.5129 457.5775 33.2444	2.327 -3.947 85.007
weapon_zm_molotov	843.7976 1149.7605 180.5751	0.179 -0.218 -0.033
weapon_zm_molotov	671.0570 656.1363 236.3641	4.154 -0.155 -2.439
weapon_zm_molotov	19.4340 700.6916 182.2670	-65.580 -121.298 -89.596
weapon_zm_molotov	-1413.5115 1259.4102 4.6072	2.155 -0.120 -2.208
weapon_zm_molotov	-976.0811 1138.3250 4.5836	2.864 -0.129 -2.961
weapon_zm_molotov	345.7392 1324.0586 15.5601	-82.377 -59.812 71.755
weapon_zm_molotov	674.3448 1344.9282 20.5647	3.293 -0.129 -3.398
weapon_zm_molotov	754.3958 412.0051 36.5992	2.428 -0.130 -2.507
weapon_zm_molotov	-492.4121 999.6315 51.5791	1.450 0.010 -1.171
weapon_zm_molotov	-329.6357 325.5979 40.2373	64.622 41.529 124.104
weapon_zm_molotov	38.7276 594.7513 17.4159	4.309 -0.250 -2.732
weapon_zm_molotov	-565.9983 1028.9391 17.4276	3.489 -0.238 -2.186
item_ammo_ak47_ttt	-961.7502 1420.1602 1.3853	-0.099 -0.019 -0.030
item_ammo_ak47_ttt	-986.6138 1418.6470 1.4027	-0.084 -0.020 -0.025
item_ammo_ak47_ttt	-1017.6163 1422.5814 1.3256	-0.151 -0.018 -0.046
item_ammo_ak47_ttt	257.4966 1137.7692 1.3801	-0.104 -0.019 -0.031
item_ammo_ak47_ttt	267.1898 1137.3763 1.3818	-0.102 -0.019 -0.031
item_ammo_ak47_ttt	243.2494 1137.5532 1.3801	-0.104 -0.019 -0.031
item_ammo_ak47_ttt	64.1875 723.1091 1.3282	-0.149 -0.018 -0.045
item_ammo_ak47_ttt	100.8716 717.3539 1.3543	-0.126 -0.019 -0.038
item_ammo_ak47_ttt	60.4032 666.3648 0.3521	-0.128 -0.019 -0.039
item_ammo_ak47_ttt	-159.0239 1104.4130 40.3698	-0.093 -0.020 -0.024
item_ammo_ak47_ttt	-146.3989 1109.8459 40.3613	-0.100 -0.020 -0.026
item_ammo_ak47_ttt	-200.2789 1094.4497 40.3559	-0.105 -0.020 -0.027
item_ammo_ak47_ttt	1058.3389 1649.0737 -5.0995	-89.579 -6.763 13.381
item_ammo_ak47_ttt	1004.9786 1646.7899 -5.3981	89.098 16.269 24.727
item_ammo_ak47_ttt	870.3106 1660.6687 -4.5145	-89.387 51.653 73.378
item_ammo_ak47_ttt	341.7550 1078.6051 176.3203	-0.156 -0.017 -0.047
item_ammo_ak47_ttt	565.3521 1412.9535 207.0809	2.670 -1.363 -7.787
item_ammo_ak47_ttt	487.9276 1322.5824 176.4363	0.213 0.148 -0.328
item_ammo_ak47_ttt	-368.5875 784.9877 176.3836	-0.101 -0.020 -0.030
item_ammo_ak47_ttt	-338.2029 794.3588 176.3997	-0.086 -0.020 -0.026
item_ammo_ak47_ttt	-305.4310 805.3662 176.3453	-0.134 -0.019 -0.041
item_box_buckshot_ttt	876.2599 571.1705 196.0660	4.362 -0.064 -0.135
item_box_buckshot_ttt	851.2698 571.9515 197.8884	4.290 -0.110 -0.104
item_box_buckshot_ttt	-1227.9100 1402.3792 176.4287	-0.651 -0.007 0.582
item_box_buckshot_ttt	-1228.4001 1426.5641 176.3850	-0.981 -0.010 0.879
item_box_buckshot_ttt	-936.8101 1174.9325 0.3782	0.279 0.003 -0.138
item_box_buckshot_ttt	-954.3157 1183.6219 0.4958	0.241 -1.061 -0.037
item_box_buckshot_ttt	825.8224 2133.0437 17.9387	-1.143 -112.756 -90.564
item_box_buckshot_ttt	1186.2953 498.3402 16.6005	0.498 0.005 -0.402
item_box_buckshot_ttt	1142.2751 465.2138 4.4358	-2.951 -0.360 3.448
item_box_buckshot_ttt	263.5096 379.8631 32.3772	1.031 0.001 -0.830
item_box_buckshot_ttt	269.3442 362.0178 32.4401	-0.820 -0.017 0.642
item_box_buckshot_ttt	-1028.5531 1063.7828 136.3877	-1.010 -0.011 0.896
item_box_buckshot_ttt	-967.9960 1087.8536 104.4198	-0.810 -0.007 0.689
item_box_buckshot_ttt	-943.0610 1201.4170 48.3630	-0.070 0.054 0.068
item_box_buckshot_ttt	1347.5818 1151.0839 -15.5984	-0.869 -0.011 0.774
item_box_buckshot_ttt	1367.4561 1151.1409 -15.6060	-0.948 -0.003 0.843
item_box_buckshot_ttt	1387.3627 1149.8467 -15.5800	0.090 0.124 0.300
item_box_buckshot_ttt	59.4893 948.0287 0.3995	-0.890 -0.016 0.793
item_box_buckshot_ttt	39.7074 945.8300 0.3946	-0.949 -0.003 0.843
item_box_buckshot_ttt	45.4071 961.8052 0.4068	-0.831 -0.003 0.739
item_box_buckshot_ttt	-609.4819 1763.7810 35.7657	-0.006 0.086 0.051
item_box_buckshot_ttt	-673.9596 1763.8063 16.9263	2.313 -1.831 13.389
item_box_buckshot_ttt	-736.2769 1541.9022 30.8696	-0.425 0.900 8.208
item_box_buckshot_ttt	316.6317 2067.9070 1.4124	-0.776 -0.005 0.692
item_box_buckshot_ttt	340.8867 2062.5403 1.3890	-0.972 0.004 0.868
item_box_buckshot_ttt	368.4721 2034.8553 1.4014	-0.863 -0.011 0.768
weapon_zm_sledge	860.0438 768.0145 201.2294	22.252 0.726 2.536
weapon_zm_sledge	-1537.5529 1392.5598 2.5613	1.516 13.665 88.348
weapon_zm_sledge	-311.8439 1360.1410 35.4597	18.673 0.181 2.795
weapon_zm_sledge	866.2925 2050.7688 5.4206	18.521 0.184 2.833
weapon_zm_sledge	16.2949 1013.9822 148.3443	18.127 0.767 2.386
weapon_zm_sledge	249.9919 477.5115 36.4475	18.554 0.202 2.857
weapon_zm_sledge	-634.4539 1639.7404 4.4191	18.495 0.267 2.880
weapon_ttt_ak47	-997.0831 1404.0380 2.0543	0.018 -16.212 87.121
weapon_ttt_ak47	244.5640 1156.2451 2.0313	-0.017 4.074 88.633
weapon_ttt_ak47	69.3754 703.2697 2.0670	-0.033 -16.217 87.863
weapon_ttt_ak47	-177.4505 1076.5032 40.9843	-0.302 0.145 88.405
weapon_ttt_ak47	994.1308 1655.9845 -94.9754	-0.146 14.110 -88.251
weapon_ttt_ak47	350.1010 1050.2849 176.9818	-0.367 13.743 88.511
weapon_ttt_ak47	-359.0610 723.0188 177.0562	0.010 -14.539 87.231
ttt_random_ammo	374.8272 625.2775 216.7274	-0.001 0.504 -0.077
ttt_random_ammo	608.3304 1362.7012 232.4555	-1.184 1.570 0.678
ttt_random_ammo	-1488.8837 1112.4719 176.3840	0.239 0.001 0.234
ttt_random_ammo	-1524.7286 1703.6007 176.3744	-0.108 -0.000 0.069
ttt_random_ammo	344.1219 1613.7850 0.3533	0.054 -0.000 0.008
ttt_random_ammo	330.3830 1620.6953 0.3253	0.046 -0.000 0.031
ttt_random_ammo	848.9496 1958.9879 22.2295	0.022 -10.425 0.184
ttt_random_ammo	816.3536 1957.8835 24.3980	-0.357 -14.939 -90.173
ttt_random_ammo	513.5070 724.1030 37.6491	1.085 0.026 1.562
ttt_random_ammo	492.2396 729.9488 37.6937	-1.645 0.023 -1.396
ttt_random_ammo	1069.6650 735.2977 3.6499	0.043 0.000 -0.028
ttt_random_ammo	-36.8782 214.6749 49.8668	0.065 0.000 0.013
ttt_random_ammo	-34.0260 305.0270 49.8699	-0.090 -0.000 0.046
ttt_random_ammo	-35.2432 387.7069 49.8624	-0.066 -0.000 0.013
ttt_random_ammo	-617.2618 948.6771 1.3673	0.080 -0.000 -0.032
ttt_random_ammo	-604.3841 951.7422 0.4122	1.196 -0.020 -2.122
ttt_random_ammo	-697.0049 949.4521 0.3635	0.070 -0.000 -0.018
ttt_random_ammo	-684.7281 955.0889 0.4344	1.191 -0.029 -1.433
weapon_zm_mac10	-107.7604 631.2546 212.5581	0.091 -68.904 90.985
weapon_zm_mac10	236.1497 822.1125 178.3255	0.270 -43.469 -87.852
weapon_zm_mac10	-1639.9907 1271.6987 1.2273	-0.123 -44.432 -88.582
weapon_zm_mac10	-105.0869 1370.2593 32.2402	-0.127 -44.433 -88.554
weapon_zm_mac10	1247.8737 1888.7646 1.2167	-0.126 -34.448 -88.178
weapon_zm_mac10	453.9035 1181.5028 39.5207	0.420 -88.338 -88.323
weapon_zm_mac10	-792.4959 1066.8844 41.4356	-0.086 -56.821 -88.133
weapon_zm_mac10	250.2033 312.4504 33.2482	-0.123 -44.432 -88.579
item_ammo_357_ttt	-387.0558 558.6615 181.1779	0.747 4.698 0.930
item_ammo_357_ttt	-70.8850 369.5539 214.4483	0.438 -0.039 -0.047
item_ammo_357_ttt	206.2321 1405.2079 177.3748	0.468 0.059 0.035
item_ammo_357_ttt	241.8370 1402.0833 177.3657	0.467 0.060 0.038
item_ammo_357_ttt	-1639.2501 1577.5540 0.3588	0.456 0.062 0.044
item_ammo_357_ttt	487.8794 1685.7565 0.3500	0.454 0.061 0.049
item_ammo_357_ttt	455.6990 1691.9644 0.3050	0.444 0.079 0.067
item_ammo_357_ttt	683.7104 547.0402 4.4173	5.183 0.122 0.380
item_ammo_357_ttt	579.6962 588.1571 4.4307	-2.569 0.148 -3.170
item_ammo_357_ttt	578.8156 501.4782 4.5495	-2.421 -0.103 3.384
item_ammo_357_ttt	265.0782 323.5141 32.4074	0.459 0.056 0.032
item_ammo_357_ttt	254.8184 325.8297 32.4411	0.414 -2.953 0.096
item_ammo_revolver_ttt	838.4209 1167.0914 201.0136	0.571 0.063 -0.038
item_ammo_revolver_ttt	851.1906 1137.5448 200.9492	0.368 0.039 0.049
item_ammo_revolver_ttt	942.3301 680.3452 191.3541	5.076 0.189 -0.049
item_ammo_revolver_ttt	925.3593 679.6284 192.5770	5.017 0.180 -0.043
item_ammo_revolver_ttt	-169.0219 1429.9327 177.3719	0.468 0.059 0.036
item_ammo_revolver_ttt	-176.9385 1394.0161 177.3177	0.462 0.075 0.055
item_ammo_revolver_ttt	-999.5092 1150.4105 0.3304	0.450 0.068 0.056
item_ammo_revolver_ttt	399.4669 1373.2987 38.7583	0.498 0.142 -0.020
item_ammo_revolver_ttt	396.3246 1441.0345 32.5608	0.677 0.323 -0.203
item_ammo_revolver_ttt	882.6937 2141.9971 0.3445	0.454 0.064 0.049
item_ammo_revolver_ttt	1122.3335 529.8350 4.2582	-4.421 -0.435 0.185
item_ammo_revolver_ttt	-299.8571 983.9815 36.3573	0.445 0.055 0.041
item_ammo_revolver_ttt	284.5978 243.1601 32.3775	0.452 0.060 0.044
item_ammo_revolver_ttt	270.8171 244.5320 32.3858	0.454 0.059 0.041
ttt_playerspawn	841.3690 678.3016 198.6465	4.225 -0.859 -0.066
ttt_playerspawn	455.9284 550.1448 212.3146	-0.008 -0.000 0.008
ttt_playerspawn	230.0059 762.6556 177.3735	0.005 0.000 0.004
ttt_playerspawn	-154.4721 1469.9186 176.3702	-0.017 -0.000 0.017
ttt_playerspawn	-1167.2129 1405.3109 176.4432	0.008 0.000 0.008
ttt_playerspawn	-1677.9330 1411.6848 0.3690	-0.018 -0.000 0.018
ttt_playerspawn	-183.3242 1474.5709 0.3765	-0.016 -0.000 0.016
ttt_playerspawn	265.7429 1667.8878 1.3184	-0.009 -0.000 0.009
ttt_playerspawn	479.4465 1604.6017 0.4110	0.010 -0.000 -0.010
ttt_playerspawn	762.5380 2042.7295 1.3967	0.002 -0.000 -0.002
ttt_playerspawn	544.3282 1232.8896 0.4032	-0.003 -0.000 0.003
ttt_playerspawn	847.0013 520.9477 -15.5936	-0.005 -0.000 0.005
ttt_playerspawn	838.2556 787.0590 -14.5751	0.002 -0.000 -0.002
ttt_playerspawn	339.9282 1096.1445 0.3622	-0.018 -0.000 0.018
ttt_playerspawn	-234.4959 1044.6777 0.3596	-0.029 -0.000 0.029
ttt_playerspawn	697.3157 1058.4805 176.4482	-0.002 -0.000 0.002
ttt_playerspawn	82.3736 1083.6504 176.3522	-0.016 -0.000 0.016
ttt_playerspawn	-253.9005 389.6705 0.3685	-0.035 -0.000 0.035
ttt_playerspawn	259.4945 -11.3008 -14.6552	0.003 -0.000 -0.003
ttt_playerspawn	271.3364 573.8351 1.3637	0.002 -0.000 -0.002
ttt_playerspawn	-644.8817 954.2944 1.3723	-0.001 -0.000 0.001
ttt_playerspawn	-225.5613 499.5057 176.4392	-0.013 -0.000 0.013
weapon_zm_rifle	-386.5797 582.8699 182.1848	3.300 78.964 66.022
weapon_zm_rifle	210.3989 1420.7196 178.3417	3.330 11.509 64.872
weapon_zm_rifle	-1645.7778 1550.0612 1.3584	3.325 10.847 65.034
weapon_zm_rifle	521.8817 1695.1498 1.3524	3.214 13.401 65.113
weapon_zm_rifle	616.5450 539.7278 17.5432	3.306 11.741 64.667
weapon_zm_rifle	244.4918 343.3597 33.3466	3.381 9.848 64.648
weapon_ttt_smokegrenade	-41.1424 371.8112 218.6819	1.875 0.097 2.957
weapon_ttt_smokegrenade	671.0732 785.4536 236.3906	4.304 -0.170 -3.141
weapon_ttt_smokegrenade	673.6531 595.8091 236.3623	2.400 -0.118 -2.502
weapon_ttt_smokegrenade	-1034.7937 1479.4685 193.4144	1.971 0.023 -3.455
weapon_ttt_smokegrenade	-96.8071 1312.7197 35.5469	0.625 0.008 -0.356
weapon_ttt_smokegrenade	165.7670 1528.5593 17.4368	2.783 -0.229 -1.728
weapon_ttt_smokegrenade	896.9363 411.7972 36.5469	0.049 0.402 0.235
weapon_ttt_smokegrenade	597.6859 681.4039 15.3650	0.294 152.408 -90.296
weapon_ttt_smokegrenade	27.8353 951.7026 108.5516	3.643 -0.112 -3.745
weapon_ttt_smokegrenade	-325.5352 484.8999 45.9577	-24.364 -10.381 -97.579
weapon_ttt_smokegrenade	374.9052 607.6166 15.1752	33.693 -174.042 90.130
weapon_ttt_confgrenade	862.3592 1008.6282 179.5403	1.709 0.244 -0.540
weapon_ttt_confgrenade	673.0337 717.9175 235.3144	1.561 -0.246 0.493
weapon_ttt_confgrenade	-478.8345 1336.6095 192.3313	1.641 0.209 -0.503
weapon_ttt_confgrenade	-938.3280 1113.8615 3.5157	1.593 0.146 -0.407
weapon_ttt_confgrenade	-298.4142 1400.8373 34.5537	1.861 0.232 -0.555
weapon_ttt_confgrenade	388.0974 1200.5325 45.4796	-52.842 39.863 101.083
weapon_ttt_confgrenade	443.0006 1075.1187 16.2822	1.605 -0.184 -1.364
weapon_ttt_confgrenade	-38.4745 795.7755 16.3299	1.666 -0.210 0.510
weapon_ttt_confgrenade	-332.6600 413.5600 65.8491	0.117 -0.005 0.709
weapon_ttt_confgrenade	472.8614 595.3579 16.3101	1.967 -0.205 0.603
