# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_lostvillage
# Exported by: NinjaTuna
setting:	replacespawns 1
item_ammo_pistol_ttt	543.2657 -1164.3674 -173.7348	0.731 -0.829 -8.880
item_ammo_pistol_ttt	-274.5356 -942.5821 -135.5069	0.097 0.216 -0.180
item_ammo_pistol_ttt	-273.9424 -906.7989 -175.6033	-0.089 -0.020 -0.027
weapon_ttt_m3	-118.4237 -933.8674 17.2642	-0.231 8.297 83.582
weapon_ttt_m3	1671.3265 -923.4207 -126.7282	-0.156 8.328 83.530
weapon_ttt_m3	707.4440 -34.0979 -58.9964	-0.411 -9.346 -83.814
weapon_ttt_m3	239.0810 -519.0662 0.9887	-0.002 -11.704 -83.022
weapon_ttt_m3	-199.4456 -754.3657 -134.7253	-0.351 8.002 84.144
weapon_zm_revolver	-665.7767 494.0004 -174.0944	2.451 -20.353 -83.585
weapon_zm_revolver	-280.1072 -138.0040 -110.0450	2.577 -20.175 -84.389
weapon_zm_revolver	-1027.6897 -265.3359 -30.0658	2.424 -20.401 -84.230
weapon_zm_revolver	-444.6093 -338.3392 33.9469	2.659 -20.145 -84.069
weapon_zm_revolver	-696.9467 51.9682 -30.0677	2.426 -20.398 -84.188
weapon_zm_revolver	-556.4108 -779.4127 -93.3510	2.235 -20.174 -84.703
weapon_zm_revolver	-1532.3141 129.8577 -222.0839	2.441 -20.374 -83.821
weapon_zm_revolver	-1531.3009 162.1186 -222.1144	2.469 -20.319 -83.135
weapon_zm_revolver	-754.5020 -42.3023 -175.3114	2.721 -154.490 84.529
weapon_zm_revolver	340.4548 549.6876 -46.0570	2.699 -20.128 -83.915
weapon_zm_revolver	10.7950 -61.6411 -174.0636	2.766 -20.094 -83.653
weapon_zm_revolver	-103.0902 -794.3210 17.8856	2.469 -20.319 -83.135
weapon_zm_revolver	1049.2076 -241.3559 -154.7545	-1.073 -15.964 -84.171
weapon_zm_revolver	1723.7698 226.2296 -133.9939	1.934 -21.327 -86.023
weapon_zm_revolver	1734.9268 -923.1180 -78.0620	2.750 -20.106 -83.719
weapon_zm_revolver	1311.3101 -733.4521 -22.0552	2.681 -20.137 -83.986
weapon_zm_revolver	713.5251 -71.0991 -58.0864	2.549 -20.528 -83.591
weapon_zm_revolver	180.7216 -920.3102 -14.1008	2.457 -20.342 -83.440
ttt_random_weapon	-281.1330 -235.0157 -134.6949	1.295 4.262 -93.596
ttt_random_weapon	-630.5606 327.0006 -174.7999	1.874 4.930 -92.601
ttt_random_weapon	-1114.0815 -402.3336 -30.8006	1.882 4.926 -92.582
ttt_random_weapon	-541.1876 -593.0743 -14.8013	1.890 4.927 -92.563
ttt_random_weapon	-940.6251 -154.6501 -141.9833	2.120 104.974 -91.975
ttt_random_weapon	868.8994 -47.3520 -195.5919	-0.997 -8.861 90.579
ttt_random_weapon	1270.1134 -131.5755 -238.7701	1.538 4.914 -93.369
ttt_random_weapon	1659.9541 -1198.0576 -170.4254	5.334 4.448 -95.510
ttt_random_weapon	1159.5947 -1016.2153 -174.8029	1.907 4.928 -92.523
ttt_random_weapon	1079.7113 -563.0712 -14.7879	1.738 4.926 -92.910
ttt_random_weapon	1070.0369 -316.9774 1.2063	1.805 4.927 -92.758
ttt_random_weapon	594.0916 -632.4077 18.5829	-2.019 -58.101 85.330
ttt_random_weapon	594.8634 -568.6254 18.0845	1.330 103.862 -93.851
ttt_random_weapon	-25.6221 -767.9528 -14.7810	1.661 4.923 -93.088
ttt_random_weapon	828.8853 -928.3985 -114.8077	1.962 4.927 -92.398
ttt_random_weapon	645.2021 -584.3152 -174.8006	1.882 4.926 -92.582
weapon_ttt_tmp	-185.8831 -939.6022 17.2658	-0.072 -37.568 -88.537
weapon_ttt_tmp	1350.5494 -1252.5342 -134.3362	-0.104 -55.518 -87.375
weapon_ttt_tmp	1228.7655 -729.7689 -22.6538	0.266 -47.430 -88.727
weapon_ttt_tmp	634.0403 -934.9500 -134.5085	0.546 -51.879 -87.975
weapon_ttt_sg550	1466.0159 -498.8575 41.3359	3.267 13.161 64.815
weapon_ttt_sg550	432.0665 -830.4725 -14.6385	3.282 13.180 65.138
item_box_buckshot_ttt	-1107.2523 -315.6570 -31.6035	-0.916 -0.009 0.818
item_box_buckshot_ttt	-1093.6847 -315.4944 -31.5932	-1.033 -0.006 0.822
item_box_buckshot_ttt	-1078.6707 -315.2719 -31.6208	0.119 0.003 -0.010
item_box_buckshot_ttt	-1065.9962 -315.6895 -31.5792	-0.783 -0.013 0.608
item_box_buckshot_ttt	-751.2371 -84.8913 -15.5711	-0.652 -0.007 0.582
item_box_buckshot_ttt	-749.2665 -111.4342 -15.6232	0.480 0.018 -0.302
item_box_buckshot_ttt	-1353.0895 -223.8713 -223.5715	-0.662 -0.006 0.587
item_box_buckshot_ttt	-1370.9803 -223.8153 -223.6283	0.766 -0.119 -0.532
item_box_buckshot_ttt	-251.2057 702.6714 -175.6447	1.045 0.000 -0.841
item_box_buckshot_ttt	-251.4463 724.6566 -175.6070	-0.964 -0.003 0.854
item_box_buckshot_ttt	1687.3164 -891.3885 -127.5816	-0.778 -0.012 0.622
item_box_buckshot_ttt	1688.1663 -957.5507 -127.5714	-0.662 -0.006 0.587
item_box_buckshot_ttt	1739.2524 -897.4772 -79.6195	-0.062 0.002 0.138
item_box_buckshot_ttt	691.6602 -30.3510 -59.5941	-0.830 -0.003 0.741
item_box_buckshot_ttt	756.8736 -31.6996 -59.5691	-0.684 -0.003 0.532
item_box_buckshot_ttt	720.9922 -13.8917 -59.5522	-0.540 -0.005 0.423
item_box_buckshot_ttt	165.5334 -524.5357 0.4435	-0.544 -0.007 0.482
item_box_buckshot_ttt	367.4113 -525.3602 0.3834	-0.628 -0.005 0.596
item_box_buckshot_ttt	-134.0469 -735.9695 -135.6158	-0.778 -0.006 0.715
item_box_buckshot_ttt	-132.8959 -759.9844 -135.5739	0.734 0.004 0.559
weapon_ttt_ak47	1070.8364 -1031.8103 -15.0140	-0.255 -12.218 87.524
weapon_ttt_ak47	1118.1497 -479.8329 -110.9733	-0.158 -14.606 87.813
weapon_ttt_ak47	-113.3501 -838.0929 17.0367	-0.235 -0.777 88.701
weapon_ttt_ak47	-1093.9581 -343.7899 -30.9797	-0.078 -5.733 87.855
weapon_ttt_ak47	-510.3344 178.7840 -134.5420	-0.050 16.440 -88.073
item_ammo_smg1_ttt	-253.6371 -29.8147 -175.5934	0.213 -0.005 0.131
item_ammo_smg1_ttt	-279.5196 -28.9484 -175.5405	-0.794 0.276 -0.419
item_ammo_smg1_ttt	-1100.0276 -284.1463 -31.5934	-0.212 0.005 0.131
item_ammo_smg1_ttt	-1084.0872 -284.8186 -31.4851	-0.276 0.013 -0.234
item_ammo_smg1_ttt	-1067.3623 -282.6103 -31.5214	0.506 -0.001 0.217
item_ammo_smg1_ttt	-459.7542 -214.2254 -127.5202	-0.082 -0.002 -0.167
item_ammo_smg1_ttt	-549.5372 -219.4601 -142.5980	0.014 -0.094 -0.008
item_ammo_smg1_ttt	204.5202 592.7427 -135.0966	-0.393 0.012 0.527
item_ammo_smg1_ttt	284.6095 573.9984 -111.5888	0.267 -0.005 0.168
item_ammo_smg1_ttt	1247.7610 -1284.8210 -135.6163	0.079 -0.005 0.040
item_ammo_smg1_ttt	1206.8909 -1288.8625 -135.5012	-0.853 0.012 -0.633
item_ammo_smg1_ttt	1259.9456 -735.8356 -23.5252	0.058 -0.005 -0.035
item_ammo_smg1_ttt	1212.4662 -737.5485 -23.5689	-0.011 -0.041 0.010
item_ammo_smg1_ttt	695.6703 -915.1040 -135.0519	-0.008 0.322 0.006
item_ammo_smg1_ttt	712.4945 -948.0908 -135.0904	0.058 -0.059 0.072
weapon_zm_shotgun	-1150.0253 -311.7673 5.1442	-0.598 -10.165 -89.608
weapon_zm_shotgun	-771.0686 39.6833 -14.7232	-0.375 8.305 84.255
weapon_zm_shotgun	-1377.6694 -209.3779 -222.7302	-0.856 7.530 85.471
weapon_zm_shotgun	-249.7014 650.2779 -175.0639	0.002 84.611 -83.468
weapon_ttt_m16	-1146.5095 -223.6047 5.2233	2.128 -11.708 85.618
weapon_ttt_m16	-689.5712 -654.5820 -174.8149	2.330 -8.464 84.521
weapon_ttt_m16	308.8581 71.7575 -238.8265	2.193 -8.225 84.409
weapon_ttt_m16	-128.4520 -872.3397 17.1735	2.193 4.040 84.409
weapon_ttt_m16	1393.1794 -365.8688 -238.8249	2.211 -8.225 84.422
weapon_ttt_m16	271.5784 -1267.3328 -134.4307	2.045 -8.447 85.731
weapon_zm_molotov	-406.6165 125.4899 -171.4327	0.193 -0.214 -0.036
weapon_zm_molotov	-926.8851 39.0055 29.0066	0.691 -0.163 -0.363
weapon_zm_molotov	-717.9160 -481.3493 -90.6775	9.132 3.971 2.918
weapon_zm_molotov	-238.3839 903.9015 -164.8004	-59.509 -165.101 -107.088
weapon_zm_molotov	1694.4147 -488.7501 4.5682	3.276 -0.145 -3.389
weapon_zm_molotov	805.6071 -357.6335 4.5348	1.410 0.011 -1.221
weapon_zm_molotov	684.2131 -139.1956 -55.4751	0.620 0.008 -0.352
weapon_zm_rifle	-857.5285 547.5648 -46.6343	3.284 13.183 65.191
weapon_zm_rifle	-1150.7889 -198.9317 5.3382	3.299 12.015 64.878
weapon_zm_rifle	-762.7038 227.6735 -14.6323	3.285 13.185 65.216
weapon_ttt_famas	-123.0831 -219.5664 -238.7671	0.000 16.408 88.742
weapon_ttt_famas	1318.8667 -837.9120 -126.4714	-0.081 -23.263 -90.805
weapon_ttt_famas	-107.7978 -756.5427 17.4746	-0.000 -16.549 -89.221
weapon_ttt_famas	-1089.0616 -179.1239 -30.4664	-0.000 -14.740 -90.000
weapon_zm_sledge	-881.5371 -246.9822 -11.5720	18.573 0.306 2.864
weapon_zm_sledge	-1149.1300 -253.8448 7.6492	12.498 0.261 2.371
weapon_zm_sledge	-508.4380 -289.6126 -171.5788	18.483 0.017 2.974
weapon_zm_sledge	-270.4666 -944.5052 20.4247	18.544 0.306 2.866
weapon_zm_sledge	1771.9336 -115.3975 -188.0165	26.987 -8.127 2.969
weapon_zm_sledge	1001.1454 -1216.6100 -171.5717	18.602 0.163 2.776
weapon_zm_sledge	682.0990 -790.2917 -11.5818	18.488 0.308 2.878
weapon_ttt_glock	243.3883 -319.9684 -239.7177	-0.135 36.017 88.180
weapon_ttt_glock	1913.4033 202.4575 -238.7715	0.715 38.655 89.910
weapon_ttt_glock	1056.3582 -808.6686 -175.7177	-0.135 36.017 88.180
weapon_ttt_glock	722.1497 -513.3764 25.6448	-0.476 -35.541 -90.731
weapon_ttt_glock	513.8979 -741.7771 -175.7430	-0.169 36.018 87.755
weapon_ttt_glock	357.1471 -967.8594 -175.7288	-0.150 36.021 87.994
weapon_ttt_glock	-222.0747 -926.8654 -134.0598	-0.462 -38.304 -90.503
ttt_random_ammo	-287.0346 -216.3406 -135.4694	0.490 0.013 0.843
ttt_random_ammo	-265.2819 -218.7468 -135.5525	-0.130 0.000 0.179
ttt_random_ammo	-287.1730 -267.2000 -175.5805	1.441 -0.033 -1.730
ttt_random_ammo	-643.4494 297.7688 -175.6308	0.091 0.000 0.045
ttt_random_ammo	-614.2723 297.8082 -175.6327	0.083 0.000 0.034
ttt_random_ammo	-1134.8458 -378.2844 -31.5546	-1.609 -0.036 1.949
ttt_random_ammo	-1095.1705 -374.2137 -31.6314	-0.084 -0.000 0.036
ttt_random_ammo	-1051.6973 -72.0012 -31.6051	1.238 0.018 1.453
ttt_random_ammo	-1106.3256 -74.9533 -31.6488	0.052 0.000 -0.011
ttt_random_ammo	-935.8284 -165.7892 -164.3778	0.033 0.946 -0.113
ttt_random_ammo	-944.9680 -132.6870 -164.5012	0.088 -0.000 0.012
ttt_random_ammo	-173.8916 -894.4417 -15.6696	0.046 -0.000 0.029
ttt_random_ammo	-273.8609 -900.0862 -15.6547	-0.049 -0.000 -0.019
ttt_random_ammo	-172.7266 -866.6612 -15.6532	0.050 -0.000 0.017
ttt_random_ammo	-274.5241 -867.1014 -15.6043	-0.421 -0.003 0.457
ttt_random_ammo	-171.7463 -841.4187 -15.6273	0.109 -0.000 -0.069
ttt_random_ammo	-279.1584 -842.4120 -15.6314	-0.084 -0.000 0.035
ttt_random_ammo	-171.9799 -808.8747 -15.6354	-0.071 0.000 -0.018
ttt_random_ammo	-279.4727 -811.5155 -15.6616	-0.047 -0.000 -0.025
ttt_random_ammo	-281.5585 -783.2196 -15.6547	-0.049 -0.000 -0.019
ttt_random_ammo	-171.0296 -780.5861 -15.6141	-0.216 -0.001 0.205
ttt_random_ammo	-226.3721 -904.8047 -15.6672	0.046 -0.000 0.028
ttt_random_ammo	-225.7623 -892.9294 -15.6672	0.046 -0.000 0.028
ttt_random_ammo	-224.6712 -876.9598 -15.6239	0.133 -0.000 -0.100
ttt_random_ammo	-224.3551 -863.6874 -15.6314	-0.083 0.000 -0.034
ttt_random_ammo	-223.8324 -848.9675 -15.6569	-0.048 -0.000 -0.021
ttt_random_ammo	607.7360 -225.6617 -193.0695	0.026 1.626 -99.435
ttt_random_ammo	571.6243 -217.6865 -194.5304	-0.271 -0.338 -99.653
ttt_random_ammo	1622.1122 -258.6425 -239.6467	0.054 0.000 -0.008
ttt_random_ammo	1634.2673 100.8982 -239.6051	1.441 0.025 1.699
ttt_random_ammo	1397.5601 -1136.5431 -175.6308	0.092 0.000 0.046
ttt_random_ammo	1300.0175 -1135.5717 -175.6569	-0.048 -0.000 -0.021
ttt_random_ammo	1154.8905 -568.0241 -15.6133	0.314 0.002 0.325
ttt_random_ammo	1155.7386 -604.4011 -15.6672	0.046 0.000 -0.028
ttt_random_ammo	1204.7830 -387.1450 0.3278	0.046 0.000 -0.031
ttt_random_ammo	1034.4596 -489.5609 -15.5557	-1.661 -0.036 2.013
ttt_random_ammo	580.5982 -555.3372 -4.3803	-0.266 3.480 -0.061
ttt_random_ammo	602.2798 -627.0903 -2.1148	0.108 -4.316 89.991
ttt_random_ammo	595.4301 -656.1971 -2.1772	-0.542 153.629 -90.356
ttt_random_ammo	603.7516 -580.9343 5.6113	0.033 25.299 178.825
ttt_random_ammo	-25.2470 -837.8623 -15.6123	0.356 -0.002 -0.377
ttt_random_ammo	-26.4478 -655.3234 -15.6488	0.052 -0.000 0.011
ttt_random_ammo	-246.5761 -657.7964 -15.6689	-0.046 -0.000 -0.029
ttt_random_ammo	544.9815 -928.1496 -15.6600	0.047 0.000 -0.023
ttt_random_ammo	847.5004 -794.4958 -163.6108	0.408 0.002 0.441
ttt_random_ammo	681.9124 -557.0862 -175.6198	-0.151 -0.001 0.122
ttt_random_ammo	742.3870 -580.9640 -175.6190	0.187 0.001 0.168
ttt_random_ammo	688.0278 -609.8418 -175.6740	-0.047 -0.000 -0.032
weapon_zm_mac10	-276.8392 -52.8490 -134.6215	0.011 -48.138 -88.297
weapon_zm_mac10	-1135.8762 -281.0751 5.2877	-0.095 -35.712 -88.723
weapon_zm_mac10	-443.5860 -203.2085 -126.7099	-0.094 -35.713 -88.741
weapon_zm_mac10	217.3582 748.1714 -172.7144	-0.096 -35.711 -88.706
item_ammo_357_ttt	-830.7604 514.5936 -47.6675	0.450 0.065 0.055
item_ammo_357_ttt	-853.9417 514.5825 -47.6396	0.456 0.058 0.044
item_ammo_357_ttt	-1102.4668 -195.7990 -31.6783	0.448 0.068 0.059
item_ammo_357_ttt	-1087.7555 -193.5471 -31.6017	0.463 0.055 0.029
item_ammo_357_ttt	-1073.4596 -193.6576 -31.6173	0.460 0.056 0.035
item_ammo_357_ttt	-824.4059 228.6644 -15.6654	0.451 0.065 0.054
item_ammo_357_ttt	-890.2943 232.0170 -15.6412	0.456 0.060 0.044
item_ammo_357_ttt	1520.9919 -491.5700 40.3482	0.454 0.062 0.049
item_ammo_357_ttt	1551.7742 -489.4830 40.3744	0.459 0.057 0.038
item_ammo_357_ttt	449.5862 -788.0016 -15.5995	0.464 0.055 0.028
item_ammo_357_ttt	426.0027 -791.3036 -15.6852	0.447 0.073 0.062
item_ammo_revolver_ttt	-657.1937 476.3699 -175.6396	0.456 0.058 0.044
item_ammo_revolver_ttt	-683.6849 495.6730 -175.5761	0.469 0.054 0.019
item_ammo_revolver_ttt	-273.2979 -158.1483 -111.6316	0.457 0.057 0.041
item_ammo_revolver_ttt	-272.5397 -118.3091 -111.6347	0.457 0.058 0.042
item_ammo_revolver_ttt	-293.4756 -139.2949 -111.6675	0.450 0.064 0.055
item_ammo_revolver_ttt	-1024.1440 -251.2859 -31.6028	0.463 0.055 0.029
item_ammo_revolver_ttt	-1014.9292 -252.4269 -31.6594	0.452 0.065 0.052
item_ammo_revolver_ttt	-435.1525 -366.1010 32.3217	0.448 0.068 0.060
item_ammo_revolver_ttt	-448.6449 -367.1335 32.3814	0.460 0.056 0.036
item_ammo_revolver_ttt	-667.8326 52.2354 -43.6634	0.451 0.065 0.053
item_ammo_revolver_ttt	-644.0628 50.0063 -55.6173	0.460 0.056 0.035
item_ammo_revolver_ttt	-619.5680 46.1800 -67.6594	0.452 0.065 0.052
item_ammo_revolver_ttt	-544.8142 -797.3806 -94.8420	0.276 0.070 -0.016
item_ammo_revolver_ttt	-539.8738 -817.2204 -94.8482	0.260 0.071 -0.021
item_ammo_revolver_ttt	-1510.4321 147.7790 -223.6696	0.450 0.068 0.056
item_ammo_revolver_ttt	-1498.2721 147.8681 -223.6134	0.461 0.056 0.033
item_ammo_revolver_ttt	-1483.5430 147.9803 -223.6614	0.452 0.065 0.052
item_ammo_revolver_ttt	-1530.1924 148.5365 -223.6556	0.453 0.062 0.050
item_ammo_revolver_ttt	-720.8467 35.6433 -175.6761	0.449 0.068 0.058
item_ammo_revolver_ttt	-423.2107 85.9454 -175.5495	1.560 -0.323 -0.877
item_ammo_revolver_ttt	347.4951 521.3243 -47.6271	0.458 0.057 0.039
item_ammo_revolver_ttt	401.5423 466.3133 0.3124	0.446 0.073 0.063
item_ammo_revolver_ttt	3.1557 -19.7070 -135.1943	0.406 0.157 -0.016
item_ammo_revolver_ttt	18.3907 16.4878 -135.2041	0.357 -0.010 0.021
item_ammo_revolver_ttt	1036.3857 -229.0536 -157.0844	-3.159 -0.051 -0.048
item_ammo_revolver_ttt	1020.6869 -231.8011 -198.3178	-3.256 0.769 0.096
item_ammo_revolver_ttt	1687.3319 -120.2633 -182.5767	0.461 -0.055 -0.019
item_ammo_revolver_ttt	1690.1039 -61.8770 -182.6426	0.438 -0.061 -0.046
item_ammo_revolver_ttt	1742.9943 -866.7964 -79.6852	0.447 0.072 0.062
item_ammo_revolver_ttt	1292.7225 -735.6493 -23.6594	0.452 0.064 0.052
item_ammo_revolver_ttt	1272.8751 -737.4669 -23.6347	0.457 0.058 0.042
item_ammo_revolver_ttt	754.6717 -73.0129 -59.5992	0.433 0.172 0.017
item_ammo_revolver_ttt	688.7263 -70.5807 -59.5904	0.643 0.065 -0.013
item_ammo_revolver_ttt	720.6533 -101.6013 -59.6464	0.455 0.062 0.046
item_ammo_revolver_ttt	144.0496 -923.6414 -15.6634	0.451 0.065 0.053
ttt_playerspawn	-991.2101 534.0425 -47.6030	0.022 0.000 -0.022
ttt_playerspawn	-437.2015 163.3196 -175.6242	0.002 0.000 -0.002
ttt_playerspawn	-354.8147 -130.9818 -175.6637	0.012 0.000 -0.012
ttt_playerspawn	-713.6647 -105.7957 -15.6003	-0.013 0.000 0.013
ttt_playerspawn	-869.3000 -356.1029 -15.6075	-0.014 0.000 0.014
ttt_playerspawn	-1362.3115 -170.1711 -223.6294	0.027 0.000 -0.027
ttt_playerspawn	-632.5046 -645.9407 -175.5945	-0.001 -0.000 -0.001
ttt_playerspawn	-653.5450 -130.4174 -175.6350	-0.016 0.000 0.016
ttt_playerspawn	-481.4983 -332.5594 -175.5486	0.010 0.000 -0.010
ttt_playerspawn	-172.6690 588.3278 -175.6464	0.002 0.000 -0.002
ttt_playerspawn	114.2326 391.7836 -175.5832	0.011 -0.000 0.011
ttt_playerspawn	374.9406 51.5771 -239.5667	0.014 0.000 -0.014
ttt_playerspawn	1993.8398 -101.9416 -236.0256	-3.453 1.114 -0.072
ttt_playerspawn	1290.6211 -368.1491 -237.5975	-0.018 -0.000 -0.018
ttt_playerspawn	1520.2139 -899.5742 -175.5797	-0.010 0.000 0.010
ttt_playerspawn	1198.8412 -888.2692 -175.6328	0.113 -0.049 -0.036
ttt_playerspawn	1084.5840 -733.3094 -15.5827	0.014 0.000 -0.014
ttt_playerspawn	756.6735 -814.4830 -15.5559	0.011 0.000 -0.011
ttt_playerspawn	642.0098 -826.7788 -175.6020	0.014 -0.000 0.014
ttt_playerspawn	398.6236 -1147.5835 -174.6316	0.158 0.103 -2.995
ttt_playerspawn	-38.2741 -613.1346 -15.6473	-0.019 0.000 0.019
ttt_playerspawn	-175.8750 -841.1143 -175.6114	-0.015 0.000 0.015
item_ammo_rifle_ttt	326.5359 36.9793 -239.6479	-0.128 -0.019 -0.039
item_ammo_rifle_ttt	310.9821 39.4973 -239.6642	-0.142 -0.019 -0.043
item_ammo_rifle_ttt	-86.2521 -214.4328 -239.6618	-0.140 -0.019 -0.042
item_ammo_rifle_ttt	-76.3335 -238.1481 -239.6524	-0.132 -0.019 -0.040
item_ammo_rifle_ttt	1073.7429 -1061.6501 -15.5890	-0.077 -0.020 -0.023
item_ammo_rifle_ttt	1091.7167 -1065.1656 -15.6184	0.083 -0.027 -0.009
item_ammo_rifle_ttt	1331.8768 -866.6712 -127.6182	-0.102 -0.020 -0.031
item_ammo_rifle_ttt	1309.8995 -869.6144 -127.6352	-0.117 -0.019 -0.035
item_ammo_rifle_ttt	1167.0470 -444.4569 -143.6147	-0.099 -0.020 -0.030
item_ammo_rifle_ttt	1153.4758 -458.6966 -143.6181	-0.102 -0.020 -0.031
item_ammo_rifle_ttt	-676.3422 -623.7505 -175.6393	0.121 0.019 -0.036
item_ammo_rifle_ttt	-664.7716 -625.1973 -175.6064	0.092 0.020 -0.028
item_ammo_rifle_ttt	-691.2007 -624.1168 -175.6457	0.126 0.019 -0.038
item_ammo_rifle_ttt	-1106.4807 -233.8271 -31.6292	-0.112 -0.019 -0.034
item_ammo_rifle_ttt	-1094.2229 -232.5102 -31.6182	-0.102 -0.020 -0.031
item_ammo_rifle_ttt	-1080.1450 -233.1011 -31.6594	-0.138 -0.019 -0.042
item_ammo_rifle_ttt	-1067.3013 -231.9426 -31.6147	-0.099 -0.020 -0.030
item_ammo_rifle_ttt	-492.5241 157.2377 -135.1334	-0.059 -0.047 0.005
item_ammo_rifle_ttt	-509.7076 137.5704 -135.1808	-0.462 0.031 0.161
item_ammo_rifle_ttt	292.4232 -1243.5160 -135.1761	0.158 0.175 0.047
item_ammo_rifle_ttt	263.2471 -1235.1177 -135.2503	-0.205 -0.023 -0.026
weapon_ttt_smokegrenade	-1059.9280 552.6243 -43.3865	1.987 -0.120 -2.045
weapon_ttt_smokegrenade	-936.7616 79.5402 29.0069	0.416 1.087 0.001
weapon_ttt_smokegrenade	-1317.9260 -173.3120 -219.4766	0.553 0.007 -0.256
weapon_ttt_smokegrenade	-1345.4800 183.9917 -219.4639	1.652 0.008 -1.490
weapon_ttt_smokegrenade	-529.6449 -214.0005 -160.2929	-0.233 0.066 3.391
weapon_ttt_smokegrenade	-28.1905 370.2116 -171.4666	1.180 0.012 -0.965
weapon_ttt_smokegrenade	320.1738 -335.4652 -171.4107	2.682 -0.131 -2.784
weapon_ttt_smokegrenade	1699.8274 -407.9565 -195.1074	1.259 0.104 -2.035
weapon_ttt_smokegrenade	1662.1688 -726.8584 -131.2805	-2.107 -1.225 0.168
weapon_ttt_smokegrenade	1277.5636 -689.9000 -171.4079	2.609 -0.133 -2.692
weapon_ttt_smokegrenade	1185.1216 -996.0331 -11.4651	1.396 0.011 -1.206
weapon_ttt_smokegrenade	758.2393 -140.9921 -55.4100	2.626 -0.128 -2.714
weapon_ttt_smokegrenade	871.7083 -606.3295 -138.4897	1.052 -0.160 -0.794
weapon_ttt_smokegrenade	-101.0774 -957.9745 -171.4163	2.865 -0.129 -2.963
weapon_ttt_confgrenade	-249.3098 -138.3327 -108.4984	2.149 0.242 -0.900
