# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: gm_flatgrass
# Exported by: «[N-G]» EraYaN
setting:	replacespawns 0
item_ammo_ak47_ttt	1426.1836 369.7580 10.5051	1.107 151.607 -179.938
item_ammo_ak47_ttt	1431.1769 361.8724 -0.5417	0.795 -40.239 -0.006
item_ammo_ak47_ttt	1425.3677 349.2871 8.2867	-0.252 -10.877 90.618
item_ammo_ak47_ttt	1406.9017 324.9545 4.2494	-81.649 -9.889 144.787
item_ammo_ak47_ttt	1431.8552 352.1524 8.2883	0.224 29.689 90.516
item_ammo_ak47_ttt	1448.0223 357.3484 2.3053	89.531 -127.608 -142.482
item_ammo_ak47_ttt	1439.8010 364.5243 5.1493	58.172 15.151 45.419
item_ammo_ak47_ttt	1385.6106 364.2402 11.5039	-4.831 1.110 11.533
item_ammo_ak47_ttt	1397.7103 373.3902 12.7080	2.297 0.112 -3.896
item_ammo_ak47_ttt	1366.1970 350.7537 -0.5465	-0.249 0.035 -0.344
item_ammo_ak47_ttt	1371.7758 280.2871 -0.5396	-0.211 0.034 -0.292
item_box_buckshot_ttt	1374.1990 86.8804 2.3280	12.291 8.660 -27.546
item_box_buckshot_ttt	1365.7395 80.2456 4.2742	22.613 37.893 -12.470
item_box_buckshot_ttt	1359.6875 72.1060 4.5558	-1.655 21.697 5.820
item_box_buckshot_ttt	1344.9990 56.7005 3.1896	-83.640 -23.447 29.262
item_box_buckshot_ttt	1331.5713 61.5911 5.4297	-58.575 -168.444 178.967
item_box_buckshot_ttt	1345.7622 48.5919 3.3925	0.385 79.358 89.899
item_box_buckshot_ttt	1354.3807 49.5243 4.0156	72.384 138.034 90.028
item_box_buckshot_ttt	1350.9440 55.1035 5.9094	-14.902 18.440 -65.414
item_box_buckshot_ttt	1317.9604 39.6671 3.3198	-0.757 119.502 89.637
item_box_buckshot_ttt	1423.9231 -99.7768 7.9985	-63.073 125.516 -170.326
item_box_buckshot_ttt	1438.1089 -94.3211 8.5678	34.051 26.290 -22.759
item_box_buckshot_ttt	1439.5306 -87.0505 4.1383	-0.029 -63.501 -90.000
item_box_buckshot_ttt	1474.5912 -96.1531 5.3636	59.266 164.676 -179.946
item_box_buckshot_ttt	1468.5981 -92.2763 6.9941	-39.424 -163.379 -121.081
item_ammo_357_ttt	612.1354 -359.9698 4.1414	0.041 34.238 -89.999
item_ammo_357_ttt	604.3490 -359.8267 4.1373	-0.006 42.715 -89.952
item_ammo_357_ttt	591.7975 -356.3208 4.7503	15.435 142.851 -90.147
item_ammo_357_ttt	592.4610 -362.4564 3.9787	51.217 -91.995 -50.322
item_ammo_357_ttt	595.1735 -388.6266 2.2498	-87.999 161.449 0.691
item_ammo_357_ttt	602.8202 -375.2795 11.8231	79.501 -35.878 -76.397
item_ammo_357_ttt	603.9615 -365.3402 9.2630	-45.678 -47.095 -39.423
item_ammo_smg1_ttt	1236.4570 -624.7142 5.3246	1.498 -2.759 -7.138
item_ammo_smg1_ttt	1242.1112 -639.3731 13.9989	5.240 -6.035 94.669
item_ammo_smg1_ttt	1241.9489 -653.8078 8.8973	0.003 -6.467 88.651
item_ammo_smg1_ttt	1238.6807 -681.4263 -0.4616	-0.006 -11.443 0.170
item_ammo_smg1_ttt	1231.6472 -695.3749 8.7471	0.000 -1.191 88.403
item_ammo_smg1_ttt	1258.1320 -588.2192 4.9689	88.482 115.907 -0.001
item_ammo_smg1_ttt	1238.0060 -675.1897 22.6130	-0.273 -3.917 88.632
item_ammo_smg1_ttt	1259.8629 -646.0394 15.2962	-11.450 169.747 168.545
item_ammo_smg1_ttt	1267.3417 -635.1389 8.0321	77.604 179.543 -179.914
item_ammo_smg1_ttt	1308.5658 -650.8581 5.1451	89.373 -44.471 45.263
item_ammo_smg1_ttt	1146.3478 -886.1536 8.6858	0.493 55.880 -87.904
item_ammo_smg1_ttt	1226.1393 -623.7983 8.2235	-76.688 173.429 179.914
item_ammo_smg1_ttt	676.3737 -648.2482 2.1630	-3.355 -2.525 -1.686
item_ammo_smg1_ttt	678.7702 -649.5217 16.2227	-3.374 -2.589 -1.677
item_ammo_smg1_ttt	666.0060 -655.8275 9.0747	-75.478 120.026 -126.593
item_ammo_smg1_ttt	649.6317 -655.3210 19.1769	75.405 -60.093 -49.908
item_ammo_smg1_ttt	678.5807 -655.7608 30.2925	-3.327 -1.088 -1.792
item_ammo_smg1_ttt	685.2979 -679.6635 -0.4470	0.052 0.237 0.035
item_ammo_smg1_ttt	668.0854 -677.3431 -0.5281	0.154 0.009 0.141
item_ammo_smg1_ttt	668.8116 -679.0422 13.2361	0.261 -0.078 0.400
item_ammo_smg1_ttt	691.7392 -666.4787 7.2761	1.154 -1.703 -62.470
item_ammo_smg1_ttt	704.2197 -660.8701 -0.4540	-0.028 -3.497 -0.016
item_ammo_smg1_ttt	717.5301 -651.9156 -0.4631	-0.012 -0.799 0.022
item_ammo_smg1_ttt	694.3431 -632.6462 2.3974	-7.589 -0.614 -14.793
item_ammo_smg1_ttt	708.0420 -631.7283 3.8920	-3.939 5.155 4.252
item_ammo_smg1_ttt	695.5646 -623.8950 16.0797	-16.408 21.190 -16.948
item_ammo_smg1_ttt	595.8318 -193.2472 10.6364	-70.792 -99.300 117.458
item_ammo_smg1_ttt	579.9568 -196.2646 4.9855	-88.552 17.796 0.000
item_ammo_smg1_ttt	564.9349 -200.2835 4.9410	-88.363 16.261 0.001
item_ammo_smg1_ttt	548.6167 -204.1302 5.0473	-88.997 17.715 0.404
weapon_zm_shotgun	1403.0574 -104.2766 0.3057	0.095 7.795 83.573
weapon_zm_shotgun	1415.6421 -98.5951 0.7545	3.402 3.353 68.143
weapon_zm_shotgun	1422.0237 -94.0233 0.6517	1.697 -17.514 -87.475
weapon_zm_shotgun	1431.3229 -113.4670 0.0559	0.015 17.465 -83.882
weapon_zm_shotgun	1437.5651 -103.3889 2.2190	2.527 15.968 -80.732
weapon_zm_shotgun	1438.3457 -99.4706 5.2236	8.939 -12.052 96.128
weapon_zm_shotgun	1441.9799 -99.1268 6.3313	8.600 -23.017 -105.075
weapon_zm_shotgun	1441.9648 -103.7549 8.5665	11.580 34.721 -82.236
weapon_ttt_m16	1381.9720 -238.7612 0.1747	2.212 -8.475 84.430
weapon_ttt_m16	1390.7202 -255.6149 0.1559	2.024 0.681 84.311
weapon_ttt_m16	1394.5916 -267.2504 0.1409	-0.877 -4.595 78.809
weapon_ttt_m16	1398.5323 -280.5737 0.1336	1.952 14.762 84.463
weapon_ttt_m16	1404.2162 -287.5656 3.8852	10.150 -4.662 -67.232
weapon_ttt_m16	1406.9214 -291.1660 5.0081	13.895 -2.532 -57.321
weapon_ttt_m16	1407.8821 -303.9675 1.3443	2.198 5.068 -85.291
item_ammo_revolver_ttt	1356.4220 -412.9232 4.6377	-44.080 -179.059 179.989
item_ammo_revolver_ttt	1361.1886 -408.2010 3.8971	81.221 -13.710 9.753
item_ammo_revolver_ttt	1367.3448 -416.1382 4.9071	58.889 85.033 118.025
item_ammo_revolver_ttt	1380.9257 -424.9679 4.4825	64.029 144.757 -180.000
item_ammo_revolver_ttt	1368.7142 -439.0461 2.3357	89.374 156.867 -0.000
item_ammo_revolver_ttt	1359.1259 -427.1858 4.6390	-44.116 -134.384 180.000
item_ammo_revolver_ttt	1373.2568 -425.8754 3.2342	-0.235 132.107 65.729
item_ammo_revolver_ttt	1370.4600 -426.2221 6.0128	-29.064 -77.310 124.974
item_ammo_revolver_ttt	1368.1920 -399.6915 4.3832	58.575 -77.939 -83.338
item_ammo_revolver_ttt	1371.6654 -406.7796 6.5324	-8.855 8.415 22.163
item_ammo_revolver_ttt	1345.0707 -399.4688 4.6336	-44.161 167.580 179.980
item_ammo_revolver_ttt	1355.8232 -403.0640 3.3755	6.754 -8.177 13.541
item_ammo_revolver_ttt	1351.6366 -403.9023 5.2755	-71.389 -94.709 96.649
item_ammo_revolver_ttt	1331.8309 -396.2076 4.0568	-62.992 169.278 -179.955
item_ammo_revolver_ttt	1339.0021 -396.8168 2.4352	-73.210 -4.776 -7.302
item_ammo_revolver_ttt	1350.9530 -402.7206 9.2151	4.571 -17.838 18.235
item_ammo_revolver_ttt	1341.7401 -399.3656 10.4747	-60.434 -175.371 176.372
item_ammo_revolver_ttt	1343.5366 -399.5989 10.9396	29.574 -20.136 -20.024
item_ammo_revolver_ttt	1313.1729 -391.0316 2.3669	89.310 -142.337 -118.989
item_ammo_revolver_ttt	1342.5736 -413.3096 1.8749	11.651 3.106 27.904
item_ammo_revolver_ttt	1336.3531 -411.1339 4.5180	6.444 6.556 -12.518
item_ammo_revolver_ttt	1326.9816 -411.2434 4.5074	-45.235 -164.600 -179.292
item_ammo_pistol_ttt	1403.7703 -268.1998 3.2683	1.307 -0.040 -4.812
item_ammo_pistol_ttt	1411.1711 -288.3105 7.7546	17.025 -2.706 38.491
item_ammo_pistol_ttt	1418.2683 -292.1718 8.2242	71.575 135.522 148.276
item_ammo_pistol_ttt	1430.2092 -296.1308 9.2951	53.912 105.106 118.610
item_ammo_pistol_ttt	1433.1763 -282.6865 5.5184	71.894 165.091 179.729
item_ammo_pistol_ttt	1447.4814 -306.2450 -0.5013	-1.116 -24.891 0.361
item_ammo_pistol_ttt	1384.7323 -288.2625 2.2360	-89.982 -178.573 180.000
item_ammo_pistol_ttt	955.1716 -625.6042 2.3493	-89.422 176.277 -179.921
item_ammo_pistol_ttt	956.7545 -647.3371 8.2240	-0.027 5.475 90.235
item_ammo_pistol_ttt	950.3437 -653.6545 2.3389	-89.420 -146.601 -173.406
item_ammo_pistol_ttt	942.2101 -671.9334 2.3173	-89.315 -83.303 170.019
item_ammo_pistol_ttt	934.5891 -722.4798 2.3661	-88.710 23.041 174.927
item_ammo_pistol_ttt	948.8948 -694.8965 5.5171	66.640 138.635 92.701
item_ammo_pistol_ttt	957.1384 -672.4147 2.2251	89.934 -22.517 -0.086
item_ammo_pistol_ttt	991.7494 -651.7227 2.3021	-88.956 -175.130 -177.271
item_ammo_pistol_ttt	635.8604 -538.3779 2.3450	89.428 93.643 -178.172
item_ammo_pistol_ttt	623.2352 -531.6179 7.2334	5.185 -16.582 28.367
item_ammo_pistol_ttt	627.3301 -555.3176 4.1385	81.565 119.042 -163.755
item_ammo_pistol_ttt	596.6732 -530.6694 10.5419	0.628 -177.459 179.989
item_ammo_pistol_ttt	600.5259 -495.6225 2.3563	-88.754 -101.009 -177.703
item_ammo_pistol_ttt	658.8226 -534.1768 5.3548	77.044 109.586 97.301
item_ammo_pistol_ttt	648.0994 -529.6956 6.3334	8.099 0.241 9.494
item_ammo_pistol_ttt	605.2822 -531.3007 10.4857	-0.234 164.269 179.680
weapon_ttt_famas	1234.1974 -604.2625 0.2957	-0.060 8.528 89.429
weapon_ttt_famas	1237.3582 -620.1155 0.5637	0.581 2.882 -83.844
weapon_ttt_famas	1240.4451 -625.4390 1.6270	4.772 -6.359 -74.920
weapon_ttt_famas	1243.1406 -633.3767 1.3698	4.059 -6.172 -73.142
weapon_ttt_famas	1242.2288 -638.0917 1.9421	4.944 -4.228 -63.153
weapon_ttt_famas	1236.6073 -644.8329 1.6888	4.515 -2.688 -67.587
weapon_zm_sledge	859.1801 -630.5735 3.3945	18.393 -7.190 2.552
weapon_zm_sledge	851.6702 -641.8623 1.3062	-6.185 16.052 87.321
weapon_zm_sledge	844.7197 -661.1197 2.0004	1.509 21.344 87.933
weapon_zm_sledge	835.4816 -652.6648 2.9144	-11.024 -6.087 -89.786
weapon_ttt_ak47	1382.4625 422.7466 0.0597	-0.004 -16.215 87.436
weapon_ttt_ak47	1382.7877 377.9436 0.0656	-0.033 -16.562 88.293
weapon_ttt_ak47	1381.2655 332.9064 0.0831	-0.113 -15.056 87.897
weapon_ttt_ak47	1380.7742 309.5020 0.0714	-0.120 13.064 -89.444
weapon_ttt_ak47	1379.8706 303.5763 1.1792	1.881 -14.164 96.694
weapon_ttt_ak47	1381.3311 321.6171 0.9746	-4.729 -23.109 82.904
ttt_random_ammo	1170.8806 796.8063 -0.5924	0.578 -0.361 -1.042
ttt_random_ammo	1165.0919 798.2039 -0.5710	-0.773 -0.386 1.243
ttt_random_ammo	1147.3057 773.4736 -0.6404	-0.326 0.003 -0.260
ttt_random_ammo	1123.1405 749.5826 -0.5864	-0.600 0.002 0.318
ttt_random_ammo	1096.7766 723.0419 -0.5728	0.575 -1.433 -0.568
ttt_random_ammo	1065.9025 699.9142 -0.6093	-0.301 0.003 -0.141
ttt_random_ammo	1037.8602 707.7842 -0.6213	-0.295 0.003 -0.205
ttt_random_ammo	1001.6419 731.9377 -0.6029	-0.326 0.003 -0.082
ttt_random_ammo	968.5367 750.1149 -0.6467	-0.339 0.003 -0.274
ttt_random_ammo	939.5239 726.7073 -0.5693	-1.447 -0.010 1.391
ttt_random_ammo	911.7103 699.7705 -0.6061	-0.310 0.003 -0.115
ttt_random_ammo	876.3531 709.6549 -0.6025	0.385 0.003 -0.018
ttt_random_ammo	838.4363 742.1323 -0.6634	0.364 0.003 0.297
ttt_random_ammo	838.4345 788.9390 -0.6156	0.297 0.003 0.154
ttt_random_ammo	822.7102 779.4884 -0.6497	0.334 0.003 0.269
ttt_random_ammo	863.2775 754.3742 -0.6156	0.296 0.003 0.155
ttt_random_ammo	887.9894 773.3647 -0.6013	0.405 0.003 -0.050
ttt_random_ammo	913.2053 831.6050 -0.5932	1.000 -0.001 -0.831
ttt_random_ammo	948.8641 839.4952 -0.5734	1.714 -0.028 -1.806
ttt_random_ammo	959.3459 781.6135 -0.6587	0.354 0.003 0.288
ttt_random_ammo	951.8551 754.9976 -0.6334	0.304 -0.003 -0.230
ttt_random_ammo	1090.7972 722.1302 -0.5500	0.467 1.222 -0.792
ttt_random_ammo	1020.4905 804.8767 -0.5997	-0.350 0.003 -0.038
ttt_random_ammo	934.8611 851.2787 -0.6433	0.321 0.003 0.255
ttt_random_ammo	861.4197 802.7009 -0.6188	0.293 0.003 0.175
ttt_random_ammo	790.9374 734.4325 -0.6332	0.304 0.003 0.230
ttt_random_ammo	747.6152 695.4520 -0.6094	0.316 0.003 0.101
ttt_random_ammo	716.0369 641.3406 -0.5940	0.800 0.001 -0.578
ttt_random_ammo	678.2539 674.8747 -0.6240	0.293 0.003 0.199
ttt_random_ammo	657.6479 633.4521 -0.6140	0.299 0.003 0.144
ttt_random_ammo	627.3409 599.8408 -0.5945	0.709 0.002 -0.461
ttt_random_ammo	621.0678 601.5496 -0.4854	-2.222 0.013 2.700
ttt_random_ammo	637.1412 567.4601 -0.5441	0.980 -0.019 -1.032
ttt_random_ammo	630.6519 552.4437 -0.6051	0.350 0.003 0.038
ttt_random_ammo	589.6041 542.0113 -0.5979	0.494 0.003 -0.176
ttt_random_ammo	583.4244 547.1363 -0.5020	-1.115 0.026 1.515
ttt_random_ammo	615.2894 510.5523 -0.6587	0.354 0.003 0.288
ttt_random_ammo	627.5309 486.7425 -0.6276	0.296 0.003 0.212
ttt_random_ammo	552.0699 475.7695 -0.5970	0.544 0.003 -0.244
ttt_random_ammo	522.5248 477.9169 -0.6372	0.310 0.003 0.240
ttt_random_ammo	622.9211 481.5350 -0.6013	0.402 0.003 -0.046
ttt_random_ammo	584.3281 441.7851 -0.5419	1.610 0.952 -1.523
ttt_random_ammo	552.8333 442.4738 -0.5372	0.776 -0.017 -0.813
ttt_random_ammo	523.3049 409.3374 -0.5927	1.234 -0.005 -1.126
ttt_random_ammo	528.4479 387.3060 -0.6109	0.309 0.003 0.117
ttt_random_ammo	589.7264 437.0449 -0.5401	-1.684 1.791 2.203
ttt_random_ammo	562.5220 412.3187 -0.6372	0.310 0.003 0.240
ttt_random_ammo	555.4789 311.1389 -0.5247	-0.828 -0.017 0.870
ttt_random_ammo	573.0115 297.6868 -0.6344	-0.314 0.003 -0.245
ttt_random_ammo	606.5038 454.8825 -0.5527	-1.163 0.004 0.793
ttt_random_ammo	612.3777 450.1971 -0.5303	1.345 -0.202 -1.987
ttt_random_ammo	503.3915 309.5550 -0.6589	0.354 -0.003 -0.288
ttt_random_ammo	559.0922 301.5365 -0.6489	-0.344 0.003 -0.279
ttt_random_ammo	635.2695 315.4941 -0.5380	1.186 -0.006 -2.023
ttt_random_ammo	536.5574 236.5923 -0.6287	-0.304 0.003 -0.229
ttt_random_ammo	554.3442 201.5862 -0.5696	-1.419 -0.009 1.357
ttt_random_ammo	584.8834 196.4945 -0.6533	-0.354 0.003 -0.288
ttt_random_ammo	566.8855 105.4040 -0.5899	-0.504 0.003 0.189
ttt_random_ammo	625.8404 145.9118 -0.6325	-0.310 0.003 -0.240
ttt_random_ammo	559.1815 125.4337 -0.5882	-0.552 0.003 0.253
ttt_random_ammo	559.7125 119.6367 -0.6364	-0.318 0.003 -0.250
ttt_random_ammo	579.1642 117.0516 -0.5932	-0.433 0.003 0.090
ttt_random_ammo	590.7574 77.4698 -0.5320	-1.258 -0.023 1.332
ttt_random_ammo	552.1537 17.1299 -0.6268	-0.301 0.003 -0.224
ttt_random_ammo	539.4039 80.6899 -0.6364	-0.318 0.003 -0.250
ttt_random_ammo	538.6637 161.3221 -0.5704	0.769 -6.395 -1.367
ttt_random_ammo	538.2657 156.2074 -0.5250	0.409 0.163 -0.912
ttt_random_ammo	565.8453 189.4269 -0.5513	0.478 -3.991 -0.801
ttt_random_ammo	569.3506 184.4023 -0.5047	-1.102 0.141 1.567
ttt_random_ammo	582.5169 254.7315 -0.6344	-0.314 0.003 -0.245
ttt_random_ammo	540.9532 290.9419 -0.6489	-0.344 0.003 -0.279
weapon_zm_mac10	699.1855 -620.2772 0.3462	-0.033 -48.214 -88.271
weapon_zm_mac10	682.1874 -642.8208 0.3341	-0.123 -18.685 -88.250
weapon_zm_mac10	673.9047 -649.1178 -0.3673	-8.155 -27.249 -84.118
weapon_zm_mac10	663.1990 -655.7645 -0.0120	-3.964 -32.894 -86.669
weapon_zm_mac10	656.1360 -660.8735 -0.7449	-12.931 -18.024 -81.651
weapon_zm_mac10	647.3535 -665.1640 -0.2976	-11.868 -12.989 -87.550
weapon_zm_mac10	708.0841 -618.5014 2.5702	1.214 -50.324 -106.403
weapon_zm_mac10	697.8841 -626.7136 2.1961	8.730 -61.418 -80.155
weapon_zm_mac10	694.4151 -632.1229 2.0610	-4.531 -90.964 -90.819
weapon_ttt_knife	619.7045 -78.5278 -0.0636	1.394 -75.080 -89.280
weapon_ttt_knife	612.7728 -90.0114 -0.3046	-1.510 61.965 90.749
weapon_ttt_knife	608.6855 -87.7405 1.9590	19.492 57.292 73.232
weapon_ttt_knife	606.2219 -76.0820 -0.1084	-2.938 -63.846 -87.801
weapon_ttt_knife	604.1694 -78.8105 3.2822	33.756 -52.320 -58.071
weapon_ttt_knife	600.3740 -87.6278 1.4805	9.711 57.109 74.573
weapon_ttt_tmp	606.3223 -194.1117 -0.4500	-2.074 20.517 87.179
weapon_ttt_tmp	595.5389 -191.5496 -0.8392	-8.812 12.742 85.041
weapon_ttt_tmp	588.4302 -191.9504 0.2458	-8.169 28.283 -88.591
weapon_ttt_tmp	583.8358 -193.3635 0.5536	-13.496 27.637 -80.965
weapon_ttt_tmp	583.6003 -195.8302 1.6185	-8.904 22.440 109.436
weapon_ttt_tmp	608.2316 -189.0642 3.6376	16.139 25.520 50.254
weapon_ttt_tmp	602.5071 -183.8460 2.2722	10.590 26.070 65.731
weapon_ttt_tmp	615.4926 -204.2415 0.7971	-7.583 52.889 101.280
weapon_ttt_tmp	601.9025 -186.5331 7.0337	11.036 17.808 73.949
weapon_zm_rifle	620.4985 -376.8150 0.4057	3.318 10.450 65.704
weapon_zm_rifle	610.0202 -373.3926 0.8666	6.744 14.736 42.814
weapon_zm_rifle	607.2366 -369.2200 0.2990	0.178 -1.283 -89.158
weapon_zm_rifle	602.3989 -371.8033 1.8021	3.396 0.071 -64.020
weapon_zm_rifle	636.4839 -373.6341 1.6578	9.055 13.655 35.773
weapon_zm_rifle	630.9696 -367.9695 4.0270	9.771 25.559 69.783
weapon_zm_rifle	610.4939 -371.2874 4.8194	-5.096 19.571 48.317
weapon_zm_rifle	603.6838 -368.9919 6.9766	-4.322 30.694 80.315
weapon_ttt_confgrenade	1343.4900 -515.8691 1.0340	-12.889 1.341 -93.633
weapon_ttt_confgrenade	1343.1625 -528.2018 1.0797	-15.449 -19.894 93.266
weapon_ttt_confgrenade	1351.2100 -525.0983 1.0383	36.351 149.797 112.242
weapon_ttt_confgrenade	1352.9073 -529.8786 2.5518	-10.053 39.857 30.133
weapon_ttt_confgrenade	1355.7887 -533.9949 1.0653	-12.681 39.044 92.082
weapon_ttt_confgrenade	1340.2137 -532.8344 1.1684	-45.026 28.416 -87.936
weapon_ttt_confgrenade	1344.3459 -522.7377 0.9957	-12.807 103.755 -95.143
weapon_ttt_confgrenade	1346.7062 -535.1616 1.0777	-47.800 20.017 111.279
