# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: gm_construct
# Exported by: [BB] EraYaN
setting:	replacespawns 1
weapon_ttt_glock	618.6008 -197.6859 -144.4280	-1.110 23.621 -51.114
weapon_ttt_glock	617.8583 -195.1098 -141.5351	14.458 1.011 126.381
weapon_ttt_glock	607.0814 -191.7691 -146.9146	-27.565 13.222 96.136
weapon_ttt_glock	610.4564 -183.6655 -144.8395	4.746 -10.805 47.131
weapon_ttt_glock	614.8035 -185.0127 -142.4750	19.698 10.816 57.393
weapon_ttt_glock	619.6174 -188.0346 -137.3994	64.358 -34.481 -59.046
weapon_zm_molotov	629.6852 -19.8196 -144.4798	83.765 69.873 86.896
weapon_zm_molotov	637.4224 -7.4301 -144.6981	11.332 -168.964 91.027
weapon_zm_molotov	626.6595 -9.9315 -144.6979	69.994 -135.703 92.021
weapon_zm_molotov	635.1908 -1.6451 -144.8781	29.674 -167.585 90.676
weapon_zm_molotov	627.3723 -3.4544 -144.5444	-86.188 0.917 -103.563
weapon_zm_molotov	621.4618 -2.6134 -144.6247	-31.882 97.454 -89.863
weapon_zm_molotov	615.2606 -14.9786 -144.3845	-32.849 -0.840 -91.082
weapon_zm_molotov	623.7683 -21.3955 -144.4300	41.001 -166.992 -89.072
weapon_zm_molotov	611.8116 -19.9757 -144.3267	-32.217 -51.383 -90.714
weapon_zm_molotov	621.0192 -25.2546 -144.5128	64.660 -78.404 89.456
weapon_zm_molotov	616.4315 -7.3138 -141.7099	-0.011 -1.489 -0.917
weapon_zm_molotov	618.5992 -4.8825 -144.5595	-65.143 27.620 -92.005
weapon_zm_molotov	622.1034 -11.2381 -144.6159	83.485 -29.218 82.266
weapon_zm_molotov	626.7920 -15.5680 -144.5164	-41.210 64.330 89.539
weapon_zm_molotov	634.3046 -7.9823 -144.6446	38.304 -85.419 -90.121
weapon_zm_molotov	618.3179 -15.6270 -144.5354	36.508 -2.329 -91.214
weapon_zm_molotov	632.4656 -16.9733 -144.5518	46.170 -137.071 90.978
weapon_zm_molotov	630.7549 -4.7065 -144.8678	71.658 172.606 -86.913
weapon_zm_molotov	629.6368 -15.1978 -142.1474	-36.074 99.091 -41.962
weapon_zm_molotov	631.2055 47.0188 -145.6120	81.469 85.270 -90.538
weapon_ttt_smokegrenade	626.0148 -545.9420 -143.4207	-0.659 6.944 -0.026
weapon_ttt_smokegrenade	636.3070 -530.8398 -146.5233	61.562 -148.200 89.769
weapon_ttt_smokegrenade	622.4157 -543.0009 -146.4073	76.144 141.728 -90.042
weapon_ttt_smokegrenade	626.7712 -542.7922 -146.4817	30.456 -124.918 90.003
weapon_ttt_smokegrenade	632.5054 -540.0580 -146.4845	-41.294 90.620 89.987
weapon_ttt_smokegrenade	636.6888 -542.3727 -146.2005	-29.124 19.418 -90.020
weapon_ttt_smokegrenade	386.2987 -859.8154 -146.4529	44.248 49.495 -90.006
weapon_ttt_smokegrenade	364.5664 -875.9067 -146.5516	88.118 -128.372 -88.435
item_ammo_revolver_ttt	1006.5341 -930.2426 -143.6366	0.214 0.220 -0.406
item_ammo_revolver_ttt	998.5085 -924.1007 -138.3426	-42.896 -177.847 179.995
item_ammo_revolver_ttt	969.9330 -932.3843 -143.6696	0.445 0.066 0.055
item_ammo_revolver_ttt	939.9814 -934.0861 -143.6556	0.450 0.060 0.049
item_ammo_revolver_ttt	906.5365 -935.0527 -143.6464	0.450 0.055 0.044
item_ammo_revolver_ttt	869.0833 -936.9605 -143.6214	0.456 0.055 0.033
item_ammo_revolver_ttt	835.3945 -938.9905 -143.5821	0.467 0.049 0.016
item_ammo_revolver_ttt	798.0509 -928.9194 -143.6256	0.456 0.055 0.033
item_ammo_revolver_ttt	756.4591 -924.5378 -143.6575	0.450 0.060 0.049
item_ammo_revolver_ttt	718.9301 -925.1972 -143.6242	0.456 0.055 0.033
item_ammo_revolver_ttt	668.2673 -943.8401 -143.6739	0.445 0.066 0.055
item_ammo_revolver_ttt	627.0203 -940.9397 -143.6739	0.445 0.066 0.055
item_ammo_revolver_ttt	532.9630 -931.1614 -143.6575	0.450 0.060 0.049
item_ammo_revolver_ttt	492.0538 -936.1768 -143.6655	0.450 0.060 0.049
item_ammo_revolver_ttt	594.5785 -936.9893 -143.6696	0.445 0.066 0.055
item_ammo_revolver_ttt	564.1917 -939.3635 -143.6227	0.456 0.055 0.033
item_ammo_revolver_ttt	697.0681 -940.1559 -143.6852	0.445 0.071 0.060
item_ammo_revolver_ttt	1000.2851 -732.1893 -143.6160	0.456 0.055 0.033
item_ammo_revolver_ttt	973.7289 -727.8270 -143.6173	0.456 0.055 0.033
item_ammo_revolver_ttt	967.4904 -727.7978 -143.6097	0.461 0.055 0.027
item_ammo_revolver_ttt	942.5764 -727.6822 -143.6594	0.450 0.060 0.049
item_ammo_revolver_ttt	905.1567 -727.5090 -143.6924	0.445 0.077 0.060
item_ammo_revolver_ttt	871.4072 -727.3504 -143.6271	0.456 0.055 0.038
item_ammo_revolver_ttt	837.6578 -727.1932 -143.6085	0.461 0.055 0.027
item_ammo_revolver_ttt	773.6500 -726.8235 -143.6806	0.445 0.071 0.055
item_ammo_revolver_ttt	732.4006 -726.5556 -143.5721	0.467 0.049 0.016
item_ammo_revolver_ttt	694.9012 -726.3104 -143.6447	0.450 0.055 0.044
item_ammo_revolver_ttt	657.4188 -726.0536 -143.6436	0.604 0.066 0.060
item_ammo_revolver_ttt	812.1454 -727.0812 -143.6134	0.456 0.055 0.033
item_ammo_revolver_ttt	818.9194 -727.1257 -143.6050	0.461 0.049 0.027
item_ammo_revolver_ttt	825.0147 -716.4824 -143.5530	1.357 -0.258 -0.950
item_ammo_revolver_ttt	809.9503 -716.5217 -143.5549	1.472 -0.253 -1.060
weapon_zm_pistol	617.3137 -131.3826 -144.3140	0.654 -40.248 -89.412
weapon_zm_pistol	623.1769 -125.4539 -143.9209	0.615 -67.610 -96.432
weapon_zm_pistol	626.2556 -126.2090 -143.8453	13.557 -11.069 80.414
weapon_zm_pistol	622.1890 -129.7691 -144.2061	-17.798 26.609 86.292
weapon_zm_pistol	622.4042 -125.3629 -142.7760	26.592 27.515 48.587
weapon_zm_pistol	624.0384 -122.0420 -143.2986	21.248 23.950 59.639
weapon_ttt_tmp	624.0090 -772.7095 -146.5757	-14.343 17.682 -92.736
weapon_ttt_tmp	624.4122 -754.5793 -148.1956	-20.693 -12.134 75.756
weapon_ttt_tmp	634.6835 -746.6486 -142.1435	-0.027 -33.695 -92.758
weapon_ttt_tmp	629.2003 -756.9491 -139.3425	15.628 5.109 46.022
weapon_ttt_tmp	641.1879 -743.9953 -140.3231	2.906 -26.093 90.555
weapon_ttt_tmp	629.8550 -754.1506 -137.5172	13.431 -2.016 48.834
weapon_ttt_tmp	616.5178 -772.7723 -147.1630	-13.502 -26.801 -79.030
weapon_ttt_awm	795.6906 311.6732 -138.8868	2.994 19.889 68.363
weapon_ttt_awm	801.9781 306.3951 -140.8425	-1.296 -8.568 -80.760
weapon_ttt_awm	803.1952 316.2663 -141.8918	1.348 -0.433 -84.226
weapon_ttt_awm	790.0459 317.7584 -143.8848	1.657 31.013 -86.037
weapon_ttt_awm	797.9436 293.8443 -143.3494	-1.656 -13.900 -91.164
weapon_ttt_awm	803.9301 307.4729 -143.3981	-2.777 -11.099 -91.323
weapon_ttt_awm	836.3848 280.3573 -140.3914	-0.578 143.113 -89.529
weapon_ttt_awm	799.2247 295.5614 -136.6924	4.081 -0.148 -94.636
weapon_ttt_m3	721.8573 274.7422 -143.8232	2.197 -8.492 -72.175
weapon_ttt_m3	724.7472 282.0487 -144.7531	-1.615 -9.981 -88.890
weapon_ttt_m3	729.5809 265.0937 -144.5229	-0.698 11.343 84.523
weapon_ttt_m3	729.7806 282.3635 -140.9184	3.565 -4.845 75.339
weapon_ttt_m3	727.2788 268.0889 -142.4632	-0.703 9.750 79.316
weapon_ttt_m3	728.0457 269.3787 -140.2830	-1.049 11.519 74.696
weapon_zm_rifle	606.4481 -705.2571 -146.1149	2.082 -0.093 -0.231
weapon_zm_rifle	614.3138 -695.8903 -145.6770	-6.976 6.954 90.928
weapon_zm_rifle	620.1398 -687.1200 -145.3078	-9.218 -0.456 91.478
weapon_zm_rifle	619.8500 -679.1500 -145.3991	-8.119 -6.295 -91.236
weapon_zm_rifle	619.6665 -680.8274 -142.9321	-11.091 1.362 129.501
weapon_ttt_an94	802.2027 426.5583 -145.0538	-5.114 -18.062 -72.850
weapon_ttt_an94	799.0192 412.0229 -144.6024	-4.691 -7.943 -90.038
weapon_ttt_an94	789.2402 421.3444 -145.8242	-9.899 -15.705 71.878
weapon_ttt_an94	791.4301 419.7294 -142.5610	-5.186 2.274 58.634
weapon_ttt_an94	786.4917 436.1003 -145.9028	-11.288 -8.992 84.435
weapon_ttt_an94	778.0601 423.0916 -144.4084	-11.898 -1.318 48.285
weapon_ttt_an94	774.0655 431.9371 -145.4814	-12.783 0.917 78.942
ttt_random_weapon	1450.6987 -874.9437 -142.7719	1.555 4.911 -93.323
ttt_random_weapon	1470.7167 -849.5458 -142.7762	1.604 4.916 -93.208
ttt_random_weapon	1478.4001 -826.4073 -142.7977	1.846 4.927 -92.653
ttt_random_weapon	1478.6853 -800.2838 -142.8069	1.950 4.922 -92.417
ttt_random_weapon	1465.9429 -776.5653 -142.7937	1.802 4.927 -92.758
ttt_random_weapon	1439.8711 -757.2829 -142.7852	1.708 4.922 -92.977
ttt_random_weapon	1413.4792 -747.0951 -142.8146	0.950 3.560 -94.351
ttt_random_weapon	1383.8242 -752.0931 -139.7506	-6.812 -7.015 175.990
ttt_random_weapon	1378.9989 -741.1595 -142.2832	-2.351 -16.040 85.331
ttt_random_weapon	1348.4537 -784.2040 -142.7704	1.538 4.911 -93.362
ttt_random_weapon	1333.4861 -814.7645 -142.7868	1.725 4.922 -92.933
ttt_random_weapon	1326.6500 -848.4977 -142.7999	1.873 4.927 -92.598
ttt_random_weapon	1352.0942 -898.0349 -142.7913	1.774 4.927 -92.818
ttt_random_weapon	1385.7507 -908.8115 -142.9196	1.857 -0.324 -92.258
ttt_random_weapon	1410.4177 -900.5896 -142.7721	1.560 4.400 -93.312
ttt_random_weapon	1407.2538 -857.7715 -142.7999	1.873 4.927 -92.598
ttt_random_weapon	1380.5313 -840.5893 -142.7913	1.774 4.927 -92.818
ttt_random_weapon	1381.4037 -817.1617 -142.7970	1.840 4.922 -92.670
ttt_random_weapon	1408.5536 -797.9603 -142.7863	1.719 4.922 -92.950
ttt_random_weapon	1440.3611 -799.3885 -142.7964	1.829 4.927 -92.686
ttt_random_weapon	1439.7688 -828.7537 -142.8578	2.137 2.346 -92.291
ttt_random_weapon	1417.1346 -833.4648 -142.3336	-1.434 -0.879 83.611
ttt_random_weapon	1414.3170 -822.2169 -142.7729	1.566 4.823 -93.296
weapon_ttt_cse	807.3545 1045.4987 -147.7044	0.025 0.013 0.261
weapon_ttt_cse	814.0999 1042.2040 -147.6452	-0.083 0.700 1.175
weapon_ttt_aug	603.1697 -613.1714 -146.6226	-1.159 -8.531 -83.013
weapon_ttt_aug	621.8630 -617.9396 -144.2127	-5.246 11.107 -83.238
weapon_ttt_aug	627.2712 -621.1744 -142.9166	-5.444 6.943 -70.247
weapon_ttt_aug	623.2841 -613.2220 -139.0714	-5.740 9.706 102.695
weapon_ttt_aug	637.4219 -600.5074 -142.7197	-2.010 6.976 -84.018
weapon_ttt_aug	631.3794 -603.6616 -141.3959	-0.566 12.453 78.975
weapon_ttt_sg552	617.5134 -408.9127 -144.6642	-7.690 -0.445 -101.695
weapon_ttt_sg552	625.9412 -396.6921 -144.4657	-9.613 -18.243 60.271
weapon_ttt_sg552	627.4750 -392.5033 -143.9175	-11.651 -25.400 53.394
weapon_ttt_sg552	631.9232 -394.5980 -138.8537	11.310 -3.082 46.478
weapon_ttt_sg552	633.6146 -388.1429 -141.1863	-1.395 -10.915 51.290
weapon_ttt_sg552	634.6898 -378.1173 -141.3517	-1.923 -34.200 -99.525
weapon_ttt_sg552	649.9800 -372.8434 -141.8455	-1.115 -40.551 67.011
weapon_ttt_m24	807.4415 951.9682 -145.1881	-9.313 0.141 108.353
weapon_ttt_m24	804.6075 937.2632 -144.9781	-8.467 -0.828 -113.091
weapon_ttt_m24	809.5589 945.7010 -142.4522	1.008 2.022 63.280
weapon_ttt_m24	815.2261 925.2433 -145.4854	-12.793 2.458 -86.708
weapon_ttt_m24	820.2709 945.7665 -138.6811	0.905 -4.936 -75.238
weapon_ttt_m24	820.5422 934.1350 -144.7218	-6.897 -1.004 -23.815
weapon_ttt_m24	819.3986 943.7339 -137.4155	9.203 -5.925 -6.097
weapon_ttt_binoculars	785.1471 602.6399 -147.8902	-0.117 -0.009 0.405
weapon_ttt_binoculars	803.4403 602.4373 -147.8183	-0.141 -0.011 0.632
weapon_ttt_sg550	617.6743 -492.1699 -145.8081	-8.190 -5.444 -88.660
weapon_ttt_sg550	618.9088 -483.7900 -144.1160	-8.163 -4.955 82.057
weapon_ttt_sg550	621.7258 -479.2211 -145.5409	-6.751 -11.327 12.706
weapon_ttt_sg550	625.3880 -476.6939 -145.3840	-11.794 0.593 -90.829
weapon_ttt_sg550	623.2264 -462.3302 -145.9128	-12.266 -15.936 66.863
weapon_ttt_sg550	629.7222 -459.4790 -144.9634	-14.568 -19.270 61.518
weapon_ttt_famas	620.1779 47.1168 -143.0973	-7.987 -14.183 -108.770
weapon_ttt_famas	624.3346 54.1448 -143.7230	-2.291 -3.334 61.271
weapon_ttt_famas	625.4190 58.4617 -143.8331	-4.087 -6.960 55.272
weapon_ttt_famas	626.2188 62.2462 -143.7725	-3.922 -6.833 53.295
weapon_ttt_famas	627.8928 68.4581 -144.4314	-8.328 -13.442 64.083
weapon_ttt_famas	628.1605 66.2994 -140.4410	-14.837 -27.966 -112.939
weapon_zm_shotgun	623.1501 262.0789 -146.9159	-1.115 -4.120 -92.543
weapon_zm_shotgun	625.9415 270.1451 -147.1781	-0.170 -12.667 -84.177
weapon_zm_shotgun	627.0403 272.2194 -144.0624	-0.533 -7.174 103.815
weapon_zm_shotgun	625.8234 262.6847 -144.6803	-3.680 -1.340 -77.514
weapon_zm_shotgun	626.9323 269.3677 -141.9631	-1.154 6.833 70.549
weapon_zm_shotgun	629.3401 277.8634 -145.8550	6.625 -1.664 39.468
weapon_ttt_ak47	798.9427 517.6752 -147.1921	0.033 -14.134 88.863
weapon_ttt_ak47	781.5260 530.7914 -147.1439	-0.203 -1.362 89.896
weapon_ttt_ak47	777.4001 527.0350 -145.5054	0.324 -19.764 89.264
weapon_ttt_ak47	771.3470 533.5989 -144.7737	-0.319 -6.866 73.048
weapon_ttt_ak47	764.8022 543.5923 -147.1933	-0.022 28.542 -88.270
weapon_ttt_ak47	762.6022 540.2202 -145.7063	0.066 24.423 -84.760
weapon_ttt_ak47	800.3946 512.3760 -143.8918	5.306 18.759 93.131
weapon_ttt_stungun	812.1472 975.8704 -147.2977	-0.434 -22.025 89.700
weapon_ttt_stungun	826.8365 983.6907 -143.3762	-2.932 -39.059 90.041
weapon_ttt_stungun	831.3318 986.9128 -142.0846	-4.207 -22.781 74.226
weapon_ttt_stungun	831.4194 995.4891 -142.4906	-3.874 -20.418 78.031
weapon_ttt_stungun	819.4227 995.9980 -140.6405	4.151 28.237 -98.214
weapon_ttt_stungun	835.9057 994.7164 -138.7567	9.885 14.728 -97.521
weapon_ttt_stungun	837.1290 998.9385 -137.8784	10.655 21.289 -96.270
weapon_ttt_flaregun	781.3064 722.2528 -146.8575	0.515 1.912 0.815
weapon_ttt_flaregun	795.9552 722.5754 -146.8651	0.171 3.042 -0.189
weapon_ttt_flaregun	804.0806 722.5397 -145.7840	16.934 6.646 12.589
weapon_ttt_flaregun	808.4348 720.6553 -144.9650	19.967 -9.262 8.331
weapon_ttt_flaregun	796.7302 731.7025 -146.5993	-0.132 53.804 -179.906
weapon_ttt_flaregun	803.5007 727.9476 -143.7245	-1.615 7.957 -37.619
weapon_ttt_flaregun	804.4650 722.8550 -140.4432	17.106 5.502 14.227
weapon_ttt_flaregun	807.2487 722.6393 -138.8125	18.141 1.881 13.296
weapon_ttt_c4	770.7582 653.3759 -146.7977	-39.248 -0.291 1.135
weapon_ttt_c4	797.3381 651.5264 -147.1650	-48.911 3.796 3.617
weapon_ttt_c4	812.1530 652.7772 -146.6844	-39.638 -2.432 0.187
weapon_ttt_c4	823.6700 652.4044 -147.5045	-46.135 179.111 168.665
weapon_ttt_c4	800.2342 655.5194 -147.2408	-55.324 -36.510 5.751
weapon_ttt_c4	787.6492 655.9938 -147.3151	-49.928 -33.476 4.932
weapon_ttt_c4	779.7655 655.4344 -146.9977	-42.168 -17.455 1.883
weapon_ttt_c4	806.5074 651.4339 -147.1574	-30.323 -21.103 22.843
weapon_ttt_c4	818.6843 655.7257 -136.8503	68.043 -101.711 -105.286
weapon_ttt_c4	789.2062 649.3561 -145.3414	10.380 -24.242 31.862
weapon_ttt_phammer	810.2745 864.6655 -143.7663	-0.913 -10.892 -58.690
weapon_ttt_phammer	823.3176 854.7000 -142.6150	-21.913 16.325 19.109
weapon_ttt_wtester	776.7892 694.1249 -147.8052	-0.042 0.001 0.052
weapon_ttt_wtester	791.4879 692.3585 -147.8253	-0.048 0.001 0.058
weapon_ttt_wtester	801.9949 693.4965 -147.7973	-0.037 0.001 0.049
ttt_random_ammo	1681.0983 -485.9615 -143.6647	0.044 0.000 0.022
ttt_random_ammo	1627.7723 -505.8110 -143.6111	0.401 0.000 -0.434
ttt_random_ammo	1600.9265 -528.8300 -143.5652	1.285 -0.027 -1.560
ttt_random_ammo	1589.6180 -550.0334 -143.5593	1.071 -0.027 -1.291
ttt_random_ammo	1590.6310 -568.4135 -143.6647	0.044 0.000 0.022
ttt_random_ammo	1600.4816 -600.0935 -143.5794	1.588 -0.038 -1.928
ttt_random_ammo	1608.3889 -620.1826 -143.6385	0.066 0.000 -0.011
ttt_random_ammo	1628.6191 -632.8975 -143.6207	0.165 0.000 -0.137
ttt_random_ammo	1668.1273 -626.0591 -143.6672	0.044 0.000 0.027
ttt_random_ammo	1712.5164 -593.0227 -143.6309	0.088 0.000 -0.038
ttt_random_ammo	1717.0370 -562.3247 -143.5414	0.753 -0.022 -0.906
ttt_random_ammo	1649.6730 -497.4936 -143.6066	1.450 -0.022 -1.714
ttt_random_ammo	1618.0227 -524.5671 -143.6102	0.467 0.000 -0.516
ttt_random_ammo	1595.9801 -573.7018 -143.6385	0.066 0.000 -0.011
ttt_random_ammo	1617.2300 -631.4933 -143.5399	0.747 -0.022 -0.901
ttt_random_ammo	1657.1704 -604.8171 -143.6600	0.044 0.000 0.022
ttt_random_ammo	1623.0747 -558.4495 -141.2605	0.341 -0.516 89.962
ttt_random_ammo	1612.8763 -584.6508 -143.6532	0.049 0.000 0.016
ttt_random_ammo	1674.5782 -603.3956 -143.6532	0.049 0.000 0.016
ttt_random_ammo	1681.8193 -551.7744 -143.6467	0.049 0.000 0.005
ttt_random_ammo	1647.8722 -527.4967 -143.6554	0.044 0.000 0.016
ttt_random_ammo	1624.9290 -549.0430 -143.5372	-1.390 8.196 0.571
ttt_random_ammo	1646.5465 -601.7635 -143.6162	0.242 0.000 -0.236
ttt_random_ammo	1675.3669 -568.4796 -143.5897	1.659 -0.033 -1.994
ttt_random_ammo	1646.0406 -550.7745 -143.6467	0.049 0.000 0.005
ttt_random_ammo	1645.2236 -577.6755 -143.6825	0.044 0.000 0.033
ttt_random_ammo	1666.5819 -585.9124 -143.5643	1.263 -0.027 -1.533
ttt_random_ammo	1747.7444 -653.9999 -143.6747	0.044 0.000 0.027
ttt_random_ammo	1676.9769 -673.6799 -143.6223	0.148 0.000 -0.121
ttt_random_ammo	1652.4666 -670.0797 -143.6068	0.956 -0.011 -1.110
