# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: dm_island17
# Exported by: «[N-G]» EraYaN
setting:	replacespawns 0
item_ammo_pistol_ttt	-234.1991 -49.6587 24.4748	0.363 -0.193 -0.038
item_ammo_pistol_ttt	-126.5215 532.2592 -254.1080	-6.520 0.090 5.014
item_ammo_pistol_ttt	-137.7544 529.5215 -255.2349	-3.603 0.077 4.506
item_ammo_pistol_ttt	-115.2811 532.7994 -252.9852	-6.580 -0.018 5.081
item_ammo_pistol_ttt	-1624.3011 -800.6585 -175.6090	-0.407 0.010 -0.277
item_ammo_pistol_ttt	-1613.5667 -801.6357 -175.5687	-0.718 0.237 -0.660
item_ammo_pistol_ttt	-908.5385 -139.1617 -186.3822	-65.937 -153.934 -173.255
item_ammo_pistol_ttt	-899.1382 -134.5474 -181.2575	-62.727 -154.730 -173.013
item_ammo_pistol_ttt	581.8409 -170.5562 50.1649	-9.141 0.470 -8.782
item_ammo_pistol_ttt	565.2683 -172.4988 48.8067	-3.976 -0.060 -10.282
item_ammo_pistol_ttt	254.5371 49.7987 45.3307	-1.943 -0.779 -2.543
item_ammo_pistol_ttt	267.3379 41.5699 46.4848	71.729 -174.250 172.965
item_ammo_pistol_ttt	951.9703 -11.1078 -278.0382	-8.266 0.627 1.313
item_ammo_pistol_ttt	963.1953 -10.9055 -276.8763	-8.165 0.657 2.847
weapon_ttt_m3	-284.5313 -164.0938 25.4063	-0.483 -8.834 -89.440
weapon_ttt_m3	-2270.0000 35.1250 -358.6250	-1.099 10.197 87.022
weapon_ttt_m3	-1388.0604 -1690.1478 -445.6935	-4.649 7.985 74.826
weapon_ttt_m3	755.5625 -273.9688 -174.4688	0.835 6.021 84.166
weapon_ttt_m3	-2123.0313 -656.5938 -448.0313	1.626 14.987 83.990
weapon_ttt_m3	-1244.9375 1937.3438 -492.2188	-4.307 -8.307 -92.033
weapon_ttt_m3	110.8676 228.2304 801.3734	-0.521 -10.341 -88.445
weapon_ttt_m3	-1226.3932 1013.6109 -62.5032	0.989 6.934 84.059
weapon_ttt_m3	270.9017 1366.9331 348.3861	7.261 -17.803 -94.825
weapon_ttt_m3	-1253.7350 877.6813 83.8726	-0.270 81.024 -88.953
weapon_zm_revolver	-1946.0313 1110.6875 -234.0625	2.417 -20.393 -84.166
weapon_zm_revolver	19.7756 -274.1966 -484.7854	2.769 -20.282 -84.561
weapon_zm_revolver	122.2619 -746.1441 -512.3303	13.537 19.851 -87.286
weapon_zm_revolver	-18.5000 68.2500 33.8438	2.110 -23.733 -83.155
weapon_zm_revolver	-2514.6719 1504.2079 -471.6147	4.691 164.721 -80.481
weapon_zm_revolver	-2032.3438 250.1250 -318.0625	2.461 -20.349 -83.682
weapon_zm_revolver	-689.7001 -1353.8993 -325.0648	2.549 -21.954 -83.462
weapon_zm_revolver	-1438.1284 -802.7971 -179.6707	29.482 10.503 -11.306
weapon_zm_revolver	-1436.9063 1514.3750 -194.3125	-5.714 28.436 88.341
weapon_zm_revolver	-306.5631 -51.2092 25.9442	2.413 -7.307 -84.475
weapon_zm_revolver	-159.5000 681.6875 -9.5938	2.285 -19.338 -84.649
weapon_zm_revolver	-1018.3184 926.1392 -11.1627	2.593 8.317 -84.166
weapon_zm_revolver	-834.4063 -1150.0313 -353.5313	-12.086 36.523 97.571
weapon_zm_revolver	-699.1653 -1365.2872 -328.2450	1.978 -19.295 -85.836
weapon_zm_revolver	-1263.5000 1025.9063 -62.1875	1.319 -26.810 -86.539
weapon_zm_revolver	82.0717 -21.2146 801.9056	2.451 -20.353 -83.586
weapon_zm_revolver	-2.1234 1427.5601 161.1403	11.765 -101.100 124.103
weapon_zm_revolver	301.1029 1372.0729 343.8874	9.979 -19.340 -90.964
weapon_zm_revolver	295.5489 1376.2981 344.4120	11.225 -3.826 -88.587
weapon_zm_revolver	-112.8945 944.9936 -218.6653	-2.332 -16.909 -79.977
weapon_zm_revolver	-1619.7880 -751.9403 -174.0981	2.339 -20.646 -83.977
weapon_zm_revolver	-1454.8289 -795.2720 -177.9830	-18.506 -11.110 -86.787
weapon_zm_revolver	-1445.3752 -403.0081 -182.1029	2.593 -20.495 -83.172
weapon_zm_revolver	-1279.0682 -379.6505 -305.4194	10.411 -30.596 -80.054
ttt_random_weapon	-393.9375 1200.9688 91.9688	7.647 2.154 -88.121
ttt_random_weapon	-2024.9774 1632.6749 -462.8068	-11.971 -18.671 63.606
ttt_random_weapon	-2049.3298 1629.0175 -458.6974	-5.667 -5.486 62.210
ttt_random_weapon	-2061.5471 1630.4139 -454.0521	-7.430 -16.614 -115.335
ttt_random_weapon	174.5469 27.6853 801.2292	1.546 4.613 -93.352
ttt_random_weapon	172.9566 55.1596 801.2126	1.732 4.927 -92.924
ttt_random_weapon	-2245.4951 323.3485 -446.8233	1.874 4.713 -92.533
ttt_random_weapon	-2248.9629 311.8424 -446.8244	1.796 4.708 -92.712
ttt_random_weapon	254.5467 1352.7706 350.2115	-25.316 -7.195 170.323
ttt_random_weapon	258.4863 1374.2908 346.9653	-9.507 5.414 -54.581
weapon_ttt_tmp	-2373.6250 -1372.2500 -474.8438	-5.977 15.471 94.802
weapon_ttt_tmp	-956.2500 -1066.1875 -457.7188	2.901 15.471 99.548
weapon_ttt_tmp	-67.4063 2194.4063 12.4688	-2.198 -25.272 -97.043
weapon_ttt_tmp	-928.6875 -471.7188 -16.3438	5.098 14.152 96.428
weapon_ttt_tmp	-2801.5625 -569.8125 -481.3125	-13.713 18.020 88.033
weapon_ttt_tmp	-1043.6179 1009.4915 -46.1630	-0.708 14.403 91.237
weapon_ttt_tmp	287.6094 1354.0720 350.3679	24.944 -7.123 -52.522
weapon_ttt_sg550	-2519.0313 -1110.2813 -346.7500	21.843 -12.086 -98.362
weapon_ttt_sg550	-765.4032 1232.4749 207.7266	74.443 -125.877 95.476
weapon_ttt_sg550	-912.5625 277.6563 68.4688	12.790 -11.032 -92.736
weapon_ttt_sg550	178.8692 74.0501 801.6426	0.377 -10.957 -89.739
weapon_ttt_sg550	-1232.7391 1059.9277 -62.4660	0.207 0.166 -87.557
weapon_ttt_sg550	-1439.2760 -787.9557 -318.6927	0.361 -93.867 -83.046
weapon_ttt_sg550	8.0010 294.9217 33.6292	0.324 -13.934 -89.745
item_box_buckshot_ttt	-20.0000 55.6563 32.5000	0.659 0.000 -0.527
item_box_buckshot_ttt	-20.0000 42.2500 32.5000	-0.132 0.000 0.044
item_box_buckshot_ttt	-1373.7611 -1678.7607 -448.4120	0.483 -0.859 -9.318
item_box_buckshot_ttt	-1381.8239 -1681.5748 -446.6302	-0.928 4.838 -7.457
item_box_buckshot_ttt	-213.4375 -174.3125 24.4375	-0.483 0.000 0.352
item_box_buckshot_ttt	-224.8438 -173.3750 24.4688	-0.264 0.000 0.264
item_box_buckshot_ttt	-234.5625 -173.4688 24.3125	0.308 0.000 -0.264
item_box_buckshot_ttt	-2244.3750 54.3125 -359.5938	-0.879 0.000 0.791
item_box_buckshot_ttt	-2261.4063 52.4063 -359.5313	-0.571 0.000 0.527
item_box_buckshot_ttt	-2278.7500 51.0938 -359.5938	0.132 0.000 0.000
item_box_buckshot_ttt	-731.5313 404.9375 -288.3438	-2.769 -0.044 0.923
item_box_buckshot_ttt	-737.5000 418.8125 -288.3750	-2.901 -0.044 0.791
item_box_buckshot_ttt	255.8750 -26.7188 35.2188	0.527 -1.011 12.834
item_box_buckshot_ttt	264.2813 -17.2813 37.3125	0.396 -0.791 12.790
item_box_buckshot_ttt	-2131.7188 -646.5313 -448.9375	0.483 -0.396 0.132
item_box_buckshot_ttt	-2124.1563 -639.1250 -449.0313	0.791 16.921 0.264
item_box_buckshot_ttt	777.7813 -243.2500 -175.5625	-0.615 0.000 0.527
item_box_buckshot_ttt	824.8750 -228.5000 -175.5938	-0.967 0.000 0.835
item_box_buckshot_ttt	795.4688 -216.6563 -175.5625	-0.571 0.000 0.527
item_box_buckshot_ttt	-1292.0433 726.4176 -480.4771	1.612 -1.484 -10.013
item_box_buckshot_ttt	-1287.5604 737.6471 -481.4134	1.471 22.246 0.596
item_box_buckshot_ttt	-1909.9375 1145.3125 -491.2813	-2.813 -30.370 7.999
item_box_buckshot_ttt	-1258.5313 1948.6250 -494.1563	3.692 0.176 -2.681
item_box_buckshot_ttt	-1260.3125 1932.9688 -493.2813	4.263 0.659 -2.373
item_box_buckshot_ttt	-1856.5938 804.2188 -480.0625	-0.088 -0.440 -6.593
item_box_buckshot_ttt	67.0995 231.3792 800.3739	0.754 -0.022 -0.522
item_box_buckshot_ttt	66.5452 218.0540 800.3782	0.279 0.003 -0.138
item_box_buckshot_ttt	66.5436 205.3791 800.4178	-0.748 -0.006 0.664
item_box_buckshot_ttt	57.8847 234.4248 800.3825	-0.435 0.000 0.440
item_box_buckshot_ttt	57.5837 221.5155 800.4351	-0.605 -0.007 0.539
item_box_buckshot_ttt	58.3162 209.4341 800.4056	-0.843 -0.008 0.748
item_box_buckshot_ttt	-1229.3962 1022.7581 -63.4955	-0.090 0.371 -0.038
item_box_buckshot_ttt	-1219.2019 1023.0600 -63.5623	-0.586 -0.007 0.522
item_box_buckshot_ttt	-1209.8091 1023.1410 -63.5808	-0.790 -0.013 0.622
item_box_buckshot_ttt	290.0743 1374.9276 352.1325	-2.301 -3.682 21.237
item_box_buckshot_ttt	278.3682 1359.6377 353.0093	3.602 -48.773 81.256
item_box_buckshot_ttt	237.8241 1352.9880 348.1176	-51.675 -127.753 -149.229
item_box_buckshot_ttt	246.2154 1350.1388 348.0443	-18.980 -17.024 88.611
item_box_buckshot_ttt	-1257.2786 953.8464 72.4291	-0.692 -0.003 0.548
item_box_buckshot_ttt	-1247.9661 953.3306 72.3968	-0.937 -0.003 0.830
item_box_buckshot_ttt	-1240.2468 953.4917 72.3803	-0.047 0.002 0.124
item_box_buckshot_ttt	-1258.6737 849.5407 72.3878	-1.010 -0.011 0.895
item_box_buckshot_ttt	-1244.5144 849.4756 72.3850	-0.961 -0.010 0.862
item_box_buckshot_ttt	-1236.8362 849.3625 72.3743	0.752 -0.022 -0.519
weapon_ttt_ak47	-93.2813 -768.4063 -498.3750	-1.406 10.504 -87.022
weapon_ttt_ak47	-2138.7188 1441.2188 -458.0625	1.582 17.976 -96.428
weapon_ttt_ak47	-625.2500 -194.8438 -50.5000	-0.747 -9.581 -82.583
weapon_ttt_ak47	866.1875 83.2188 -2.9375	0.000 -7.428 87.418
weapon_ttt_ak47	183.5313 147.7500 -480.9688	-0.220 -12.218 87.682
weapon_ttt_ak47	-496.1875 914.4063 96.2500	10.416 0.220 -80.606
weapon_ttt_ak47	273.3154 1398.9570 345.8360	9.103 13.317 88.183
weapon_ttt_ak47	-1333.1495 1019.0329 21.3711	0.011 -1.585 88.560
weapon_ttt_ak47	584.1650 110.7930 45.3985	-0.021 -87.966 -89.311
item_ammo_smg1_ttt	-2417.1563 -1297.4063 -473.5313	-4.219 0.352 4.922
item_ammo_smg1_ttt	-2396.1875 -1311.5938 -473.0000	-4.791 -0.044 3.912
item_ammo_smg1_ttt	-2376.9375 -1331.7188 -472.8438	-4.835 -0.044 3.912
item_ammo_smg1_ttt	-1206.7813 -1447.8438 -442.8438	-72.694 115.195 -133.566
item_ammo_smg1_ttt	-981.7188 -1062.5938 -455.3750	7.647 -0.264 5.977
item_ammo_smg1_ttt	-40.3125 2209.1875 9.6875	0.176 0.396 -5.318
item_ammo_smg1_ttt	-1345.5313 -349.3125 -319.4688	-0.264 0.000 -0.220
item_ammo_smg1_ttt	-1325.0000 -354.5313 -319.4688	-0.176 0.000 -0.176
item_ammo_smg1_ttt	-1173.8125 2023.9063 -515.1250	-60.564 14.064 -8.702
item_ammo_smg1_ttt	-1192.6563 2013.5313 -510.4688	27.733 4.043 -5.538
item_ammo_smg1_ttt	-54.8438 2170.1563 13.2500	0.308 -0.747 -5.362
item_ammo_smg1_ttt	-942.3125 -428.8438 -15.5625	1.626 -0.044 -3.472
item_ammo_smg1_ttt	-919.5313 -405.3125 -17.8438	6.856 0.527 -5.406
item_ammo_smg1_ttt	-2802.3125 -513.4063 -481.1875	-14.064 0.352 0.659
item_ammo_smg1_ttt	-2794.9375 -490.3750 -479.0938	-13.844 0.352 0.659
item_ammo_smg1_ttt	-1029.7784 985.6918 -46.5780	0.345 -0.014 0.187
item_ammo_smg1_ttt	309.9265 1343.1754 355.3759	-2.843 105.851 -167.618
item_ammo_smg1_ttt	279.9426 1351.5878 356.4584	64.430 82.417 102.763
item_ammo_smg1_ttt	248.6618 1389.2570 347.2436	-68.795 169.925 -155.556
weapon_zm_shotgun	-1390.4760 -1687.8463 -442.7365	-1.619 12.452 87.701
weapon_zm_shotgun	-237.7188 -156.8125 25.1563	-0.659 11.251 -90.363
weapon_zm_shotgun	-737.9688 386.4375 -288.3125	-3.736 8.658 85.264
weapon_zm_shotgun	284.8750 -33.9375 34.6250	2.285 4.615 97.131
weapon_zm_shotgun	-8.1875 3.8750 33.0000	-0.220 108.778 -83.946
weapon_zm_shotgun	-1292.8638 717.2553 -480.2996	0.641 -4.620 -95.602
weapon_zm_shotgun	-1901.7188 1147.6875 -491.3125	-5.977 -5.450 -86.891
weapon_zm_shotgun	88.3802 206.7490 801.2759	-0.364 8.208 84.204
weapon_zm_shotgun	-1230.2604 1033.3208 -62.7505	-0.096 9.204 82.890
weapon_zm_shotgun	267.3643 1379.2668 347.7980	7.302 -6.497 -89.933
weapon_zm_shotgun	-1245.2856 895.2604 83.7100	-0.846 87.988 86.148
weapon_ttt_m16	-2063.9063 1054.0625 -238.8438	2.154 -8.351 84.166
weapon_ttt_m16	-1045.6136 916.8293 112.5816	1.991 -8.819 85.461
weapon_ttt_m16	530.9375 856.8750 -164.1563	2.813 -7.516 84.561
weapon_ttt_m16	439.6250 1709.0625 -20.1875	3.912 -44.962 -93.439
weapon_ttt_m16	-936.9063 848.2188 193.1250	2.110 -7.999 84.034
weapon_ttt_m16	-1104.8550 434.0452 -303.3412	-33.153 -48.193 -90.831
weapon_ttt_m16	304.2447 1370.4104 346.7924	-9.202 161.995 -113.850
weapon_ttt_m16	-920.8034 -125.9318 -190.1044	-23.652 25.645 -87.908
weapon_ttt_m16	564.7432 -153.6850 46.4162	-5.469 5.865 79.327
weapon_zm_molotov	-1294.3125 -78.2500 -315.5938	49.532 -54.499 -89.308
weapon_zm_molotov	-2408.0000 1286.8750 -446.7813	-46.192 43.291 -96.340
weapon_zm_molotov	-2348.3528 -333.0316 -427.2539	21.694 22.279 114.731
weapon_zm_molotov	-2341.4067 -334.7248 -427.7287	45.339 -88.990 -87.111
weapon_zm_molotov	-1415.4063 -1639.3438 -465.1250	25.096 -74.628 91.989
weapon_zm_molotov	-1409.5938 -1598.6250 -459.2500	-12.878 92.472 89.440
weapon_zm_molotov	-1382.7188 -1630.1250 -463.6563	64.783 123.809 -103.899
weapon_zm_molotov	900.9375 -94.1875 -272.8125	-2.154 0.747 -10.021
weapon_zm_molotov	983.0625 37.3125 -267.8438	60.300 -32.919 110.272
weapon_zm_molotov	-1439.1875 1522.2813 -192.4375	-53.971 -168.155 -101.526
weapon_zm_molotov	-109.3638 516.0584 -252.5640	-74.600 147.806 61.477
weapon_zm_molotov	156.2188 753.9375 -499.6875	-25.887 -2.241 -103.328
weapon_zm_molotov	-184.8442 1470.4773 76.4520	69.643 80.594 67.264
weapon_zm_molotov	-120.0313 899.6250 -221.8125	67.025 -19.119 103.372
weapon_zm_molotov	-262.8125 1227.1563 45.6250	47.467 23.030 -67.245
weapon_zm_molotov	296.1875 72.5938 36.8750	17.185 150.223 99.592
weapon_zm_molotov	281.2813 72.3750 39.9375	15.427 -41.314 -99.329
weapon_zm_molotov	3.5145 -53.0096 804.5703	3.149 -0.137 -3.242
weapon_zm_molotov	-4.1188 -62.8047 804.6097	2.117 -0.122 -2.182
weapon_zm_molotov	-10.7233 -70.4558 804.5277	0.729 0.010 -0.458
weapon_zm_molotov	247.6034 1418.2303 336.9922	42.306 -58.376 110.202
weapon_zm_molotov	245.4106 1414.7153 336.6765	50.869 -58.892 116.407
weapon_zm_molotov	-1396.9281 874.8616 -38.4789	-1.073 0.068 1.204
weapon_zm_molotov	-1209.4202 -566.5260 -150.5025	-0.881 -15.162 0.032
weapon_zm_molotov	-1462.2388 -566.2751 -142.9896	-0.152 113.466 0.417
weapon_zm_rifle	-1342.0000 952.6875 127.7500	-24.964 -4.835 67.464
weapon_zm_rifle	-48.1393 69.8135 933.7384	2.762 -6.733 113.594
weapon_zm_rifle	-2043.0240 1372.1448 -347.6843	1.446 -154.805 118.628
weapon_zm_rifle	-2320.6250 -990.8438 -434.3750	24.568 4.307 64.915
weapon_zm_rifle	898.0000 -110.0313 -274.5313	5.714 0.967 70.980
weapon_zm_rifle	-1259.2113 -421.4424 -179.6637	3.868 -172.792 61.591
weapon_zm_rifle	-1174.1875 1053.6875 261.5938	-20.129 -42.984 41.709
weapon_zm_rifle	-1375.5313 1049.3438 -62.6563	3.208 17.580 64.651
weapon_zm_rifle	-48.2453 59.9002 934.6567	3.155 -10.237 67.404
weapon_zm_rifle	285.9700 1365.4634 348.8040	12.645 1.224 65.778
weapon_zm_rifle	285.6575 1367.7892 350.2523	15.402 -1.188 40.129
weapon_ttt_famas	165.8125 -606.0625 -311.6563	-5.010 14.504 92.077
weapon_ttt_famas	418.4063 -165.2500 41.5000	0.000 -20.481 -89.879
weapon_ttt_famas	182.5000 128.7500 -480.4375	0.000 -18.108 -90.011
weapon_ttt_famas	-1471.6563 1059.8125 -78.5625	0.000 -19.075 -88.736
weapon_ttt_famas	122.6782 -28.9541 801.3282	-0.000 19.393 90.000
weapon_ttt_famas	-1054.9637 598.3836 -293.2891	-66.071 33.650 102.297
weapon_ttt_famas	263.4726 1357.5482 350.1410	7.399 -19.722 -95.900
weapon_ttt_famas	-1221.9854 1089.6477 193.5006	-0.000 -11.639 -89.564
weapon_zm_sledge	-2188.0625 147.5000 -442.9375	11.120 -1.055 -1.055
weapon_zm_sledge	-1965.8750 811.6563 -235.6250	18.371 -0.747 3.692
weapon_zm_sledge	132.1563 762.7813 -494.4375	5.098 -20.173 -118.535
weapon_zm_sledge	335.6130 1380.5798 337.9913	-9.911 158.308 93.767
weapon_zm_sledge	-1112.5464 1646.4091 -104.3135	0.783 -31.915 102.538
weapon_ttt_glock	-47.6535 98.0535 800.5221	-0.918 26.712 91.739
weapon_ttt_glock	-59.8821 95.7647 800.4850	-1.192 26.605 92.495
weapon_ttt_glock	-2183.4807 111.5660 -443.7930	-1.865 24.423 87.940
weapon_ttt_glock	-1270.7070 730.5479 -481.8535	-0.042 29.580 92.705
weapon_ttt_glock	248.4058 1391.2524 339.4867	-13.938 25.276 77.579
weapon_ttt_glock	251.7759 1396.8800 339.8422	-13.144 28.679 76.646
weapon_ttt_glock	-1185.1572 1095.7134 192.5025	-1.016 26.334 92.265
weapon_ttt_glock	-210.9513 -57.7880 24.5641	-0.366 40.478 91.600
weapon_ttt_glock	-131.2273 554.0711 -252.5589	-8.294 27.119 94.003
weapon_ttt_glock	-1626.4568 -813.2377 -175.5012	-1.090 26.672 92.212
weapon_ttt_glock	255.6998 39.8800 44.3390	8.052 32.450 96.960
weapon_ttt_glock	947.7303 -29.9291 -277.9103	-3.472 24.970 86.307
ttt_random_ammo	-2335.2813 993.0000 -276.1250	-1.670 0.659 -0.088
ttt_random_ammo	-2339.5938 958.4688 -276.2813	-1.670 0.352 0.000
ttt_random_ammo	-586.9063 1018.3750 125.1563	0.264 51.466 99.724
ttt_random_ammo	-659.6563 972.5000 133.0625	76.562 32.831 52.082
ttt_random_ammo	-2335.2813 993.0000 -276.1250	-1.670 0.659 -0.088
ttt_random_ammo	-2339.5938 958.4688 -276.2813	-1.670 0.352 0.000
ttt_random_ammo	-2097.0938 1093.0625 -263.9063	-4.527 0.352 0.044
ttt_random_ammo	-2090.7319 1013.1268 -265.8256	-2.016 0.083 1.557
ttt_random_ammo	-2090.6250 959.0625 -267.3438	-2.285 -0.132 -0.308
ttt_random_ammo	-1454.9375 -813.3438 -183.6563	0.044 0.000 -0.044
ttt_random_ammo	-2090.5938 908.6563 -268.8125	-2.769 -0.527 -0.835
ttt_random_ammo	-2091.2188 860.8438 -267.6250	-1.406 -0.967 -90.011
ttt_random_ammo	-2016.5625 217.0000 -319.5000	0.923 0.044 1.494
ttt_random_ammo	-2026.2813 216.4688 -319.5000	0.396 -1.978 0.440
ttt_random_ammo	-2020.5000 211.9375 -319.5625	0.352 1.143 2.110
ttt_random_ammo	-1454.9375 -813.3438 -183.6563	0.044 0.000 -0.044
ttt_random_ammo	-1308.6492 -1735.0660 -462.7224	72.738 108.316 163.365
ttt_random_ammo	-1319.9619 -1731.1838 -443.6128	4.747 -13.025 98.581
ttt_random_ammo	-1314.0132 -1740.8625 -457.2938	0.088 13.019 99.065
ttt_random_ammo	-1428.7018 -1768.0159 -476.1223	3.472 2.066 7.516
ttt_random_ammo	-1356.6647 -1776.0807 -472.7247	2.813 11.339 -81.001
ttt_random_ammo	-2467.5625 -993.5313 -303.4375	69.662 -168.815 168.727
ttt_random_ammo	-2180.4688 -1359.4063 -449.0625	-1.582 137.478 119.282
ttt_random_ammo	-1780.0938 758.4375 -239.5938	1.231 0.000 -1.450
ttt_random_ammo	-1788.5938 760.3750 -239.5938	0.923 -0.747 -0.791
ttt_random_ammo	-1794.4688 757.5938 -239.5938	-0.264 -0.264 1.582
ttt_random_ammo	-648.4688 1055.6250 142.4063	71.332 152.025 172.067
ttt_random_ammo	457.1642 762.2420 -166.8454	5.060 162.724 -93.684
ttt_random_ammo	477.6996 753.4809 -164.9709	0.112 122.141 -96.104
ttt_random_ammo	-78.0800 1504.9780 88.2459	83.788 -34.251 20.309
ttt_random_ammo	-383.9270 1241.4181 92.1485	80.156 178.177 179.994
ttt_random_ammo	-380.9688 1250.5313 91.8438	80.693 -179.934 158.486
ttt_random_ammo	-648.4688 1055.6250 142.4063	71.332 152.025 172.067
ttt_random_ammo	-651.2500 1057.8125 141.2500	19.031 -19.690 0.396
ttt_random_ammo	-1918.4375 760.6875 -239.5000	-0.308 1.846 0.615
ttt_random_ammo	-1923.1250 765.3750 -239.5000	0.703 4.615 -0.879
ttt_random_ammo	-1923.1875 780.3438 -239.5000	0.659 0.088 -0.791
ttt_random_ammo	-1990.4066 1628.6208 -459.2961	21.420 84.368 -93.189
ttt_random_ammo	-1878.1869 1455.5347 -440.9967	79.568 -70.988 138.226
ttt_random_ammo	-1339.1375 1971.3578 -492.6822	2.328 -14.065 -97.352
ttt_random_ammo	-1342.6940 1966.7255 -495.4367	-81.239 67.301 -123.823
ttt_random_ammo	-1211.1563 -395.5938 -319.6250	0.088 0.000 0.044
ttt_random_ammo	-1210.6184 -413.2292 -319.5129	-0.234 0.339 -0.529
ttt_random_ammo	-1210.7188 -435.8750 -319.5313	-0.396 -0.835 -0.879
ttt_random_ammo	-1207.5938 2015.3125 -505.6875	-5.845 -35.688 -107.240
ttt_random_ammo	-1200.5000 2009.0313 -505.1250	3.648 -8.087 -73.266
ttt_random_ammo	-1383.5938 1220.8438 -487.0000	-1.187 -0.132 0.000
ttt_random_ammo	-1816.6563 1240.5000 -487.9688	-1.802 -0.791 6.153
ttt_random_ammo	-1891.3125 1234.3750 -487.3750	-6.505 14.548 96.823
ttt_random_ammo	-1255.1875 1427.3750 -482.4375	74.189 174.352 -179.319
ttt_random_ammo	-1255.2188 1295.2500 -485.4063	74.233 174.616 -178.967
