# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: clue
# Exported by: NinjaTuna
setting:	replacespawns 1
item_box_buckshot_ttt	739.0843 252.5979 200.4093	-1.004 -0.003 0.802
item_box_buckshot_ttt	735.7160 -202.6846 200.4319	-0.632 -0.007 0.562
item_box_buckshot_ttt	722.9020 -194.0907 200.3812	-0.177 0.001 0.227
item_box_buckshot_ttt	219.6644 -566.9387 200.4158	-0.076 0.322 -0.079
item_box_buckshot_ttt	206.4492 -558.1421 206.4580	-58.578 136.458 179.629
item_box_buckshot_ttt	443.4884 31.4694 201.4138	0.730 -0.001 -0.437
item_box_buckshot_ttt	442.6295 12.3251 201.4201	-0.719 -0.005 0.639
item_box_buckshot_ttt	-156.4940 261.3492 30.3802	-0.542 -2.053 90.077
item_box_buckshot_ttt	-149.1644 255.8548 26.4453	-1.062 -0.588 1.657
item_box_buckshot_ttt	-78.6585 -153.1691 0.3859	-1.233 -0.015 1.081
item_box_buckshot_ttt	-60.0237 -154.0406 0.3722	0.763 -0.121 -0.526
item_box_buckshot_ttt	-46.7384 -154.7673 0.3411	0.530 0.003 -0.419
item_box_buckshot_ttt	-217.0309 33.2054 24.3834	-0.593 -0.005 0.566
item_box_buckshot_ttt	-224.4006 33.9525 24.4396	-0.285 -0.630 1.109
item_box_buckshot_ttt	520.4241 -16.9149 0.4182	-0.819 -0.017 0.642
item_box_buckshot_ttt	504.7254 -17.6328 0.4012	-0.869 -0.011 0.775
item_box_buckshot_ttt	488.5408 -42.9593 0.3552	1.041 0.001 -0.837
item_box_buckshot_ttt	344.1676 634.5035 200.3774	-0.826 0.232 0.530
item_box_buckshot_ttt	333.0756 634.5213 200.4017	0.744 -0.005 -0.426
item_box_buckshot_ttt	321.0314 634.5746 200.3825	0.978 -0.007 -0.600
item_ammo_357_ttt	504.2544 -588.8190 200.4005	0.464 0.056 0.027
item_ammo_357_ttt	495.0387 -580.3716 200.4461	0.513 -0.510 0.160
item_ammo_357_ttt	484.3242 -580.9606 205.6390	-44.116 177.672 180.000
item_ammo_357_ttt	752.0129 -97.5898 228.3331	0.464 0.066 0.050
item_ammo_357_ttt	759.6971 -109.1648 228.3154	0.462 0.075 0.056
item_ammo_357_ttt	807.1396 -92.6704 231.6876	-14.114 0.986 -0.427
item_ammo_357_ttt	-100.3652 798.7501 201.4333	-0.249 -0.486 0.000
item_ammo_357_ttt	-87.6110 793.4089 201.3131	0.462 0.075 0.057
item_ammo_357_ttt	-84.4362 782.8870 201.4294	0.806 -0.361 -0.808
item_ammo_357_ttt	430.3448 -116.4398 360.4669	0.412 17.080 -0.000
item_ammo_357_ttt	421.1112 -113.2806 365.5748	-44.828 -170.722 -179.401
item_ammo_357_ttt	408.2997 -110.2114 365.6390	-44.116 170.863 180.000
item_ammo_357_ttt	803.5538 -135.7604 360.3346	0.451 0.066 0.053
item_ammo_357_ttt	765.3474 -103.5033 360.3464	0.454 0.064 0.049
item_ammo_357_ttt	761.1206 -118.9760 360.3605	0.456 0.060 0.043
item_ammo_357_ttt	407.5926 428.3347 490.3588	0.456 0.062 0.044
item_ammo_357_ttt	407.5486 418.1377 490.4149	1.273 1.310 0.085
item_ammo_357_ttt	404.1805 402.4670 490.3172	0.448 0.075 0.060
item_ammo_357_ttt	-235.5621 99.9222 -83.6613	0.452 0.066 0.052
item_ammo_357_ttt	-252.3371 97.1997 -83.6574	0.453 0.064 0.050
item_ammo_smg1_ttt	-232.3013 -248.3187 6.0539	89.564 3.472 0.668
item_ammo_smg1_ttt	-201.7032 -201.2130 13.6311	0.022 -6.153 -179.945
item_ammo_smg1_ttt	305.4560 -284.7179 1.6935	0.377 12.049 8.218
item_ammo_smg1_ttt	308.2593 -301.2122 9.7549	0.008 11.921 88.675
item_ammo_smg1_ttt	645.1178 -646.6928 38.8324	0.307 0.003 -0.302
item_ammo_smg1_ttt	668.4323 -616.9662 39.9221	5.145 0.406 -3.761
item_ammo_smg1_ttt	759.1734 95.7819 0.4017	0.171 -0.005 0.103
item_ammo_smg1_ttt	745.5818 81.4423 0.3917	0.110 -0.005 0.061
item_ammo_smg1_ttt	619.5883 377.8034 0.5416	0.383 -0.259 -0.107
item_ammo_smg1_ttt	607.5700 387.0748 0.4926	0.005 -0.363 -0.004
item_ammo_smg1_ttt	-60.7561 906.7454 0.5233	-0.189 1.259 -0.069
item_ammo_smg1_ttt	-59.3843 886.9529 0.5276	0.111 1.289 0.059
item_ammo_smg1_ttt	379.2808 1206.8999 24.5614	-0.755 -0.012 -0.517
item_ammo_smg1_ttt	377.9127 1187.2512 24.5334	0.641 -0.128 0.439
item_ammo_smg1_ttt	-151.2796 341.8176 27.4822	0.477 -0.805 0.210
item_ammo_smg1_ttt	-153.8763 321.8125 27.4815	-0.229 -0.003 -0.271
item_ammo_smg1_ttt	-282.6852 748.8720 -100.3083	0.589 0.005 -0.380
item_ammo_smg1_ttt	-284.2834 781.1697 -100.3310	0.192 0.007 -0.113
item_ammo_smg1_ttt	-243.1478 460.2847 205.3018	0.195 10.761 0.005
item_ammo_smg1_ttt	-253.1504 484.7867 214.4826	-0.082 7.188 87.895
weapon_zm_shotgun	570.8952 195.0787 1.2466	-0.339 9.591 83.514
weapon_zm_shotgun	745.4038 242.6123 201.2472	-0.342 9.590 83.532
weapon_zm_shotgun	738.5527 -192.2128 201.0088	-0.434 -9.321 -83.990
weapon_zm_shotgun	232.1958 -570.9537 201.2297	-0.818 9.657 86.487
weapon_zm_shotgun	436.2092 37.9761 203.3557	9.539 -0.484 -2.375
weapon_zm_shotgun	-147.6502 266.2174 28.2355	3.105 -8.843 -87.637
weapon_ttt_m16	438.2106 395.1052 1.1942	1.984 -127.119 85.626
weapon_ttt_m16	62.7773 586.7044 202.3072	2.257 31.787 -84.437
weapon_ttt_m16	-358.7340 830.9319 201.1494	2.127 -0.329 84.115
weapon_ttt_m16	125.7918 829.9062 25.2032	2.038 -8.247 85.024
weapon_ttt_m16	-149.3611 751.9028 42.2722	2.191 112.106 -85.136
item_ammo_revolver_ttt	-363.8694 656.2649 229.3658	-17.977 -0.815 -0.266
item_ammo_revolver_ttt	-360.2561 665.2809 229.8134	-12.578 -1.609 -9.726
item_ammo_revolver_ttt	-48.0797 841.4081 200.3949	0.754 3.936 -0.339
item_ammo_revolver_ttt	-47.3832 830.9681 200.4202	0.797 -0.269 -0.930
item_ammo_revolver_ttt	-82.1712 144.6634 201.3673	0.467 0.060 0.037
item_ammo_revolver_ttt	-67.3885 152.1429 200.3519	0.455 0.062 0.046
item_ammo_revolver_ttt	-409.7274 351.0462 201.1770	0.883 -1.559 10.816
item_ammo_revolver_ttt	-403.3721 347.8448 200.4211	1.063 -0.314 -1.107
item_ammo_revolver_ttt	3.4162 534.3704 116.3833	-0.071 0.109 -0.101
item_ammo_revolver_ttt	10.2720 532.9117 116.3796	-0.013 0.271 0.039
item_ammo_revolver_ttt	-135.5433 313.1019 28.3700	-9.353 -4.476 -17.864
item_ammo_revolver_ttt	-140.5261 303.4638 32.0670	-47.923 -105.319 166.616
item_ammo_revolver_ttt	-181.9464 -243.6274 21.0762	0.787 0.934 0.020
item_ammo_revolver_ttt	-170.2703 -244.2104 21.8502	0.802 3.094 10.815
item_ammo_revolver_ttt	-186.2376 -258.2298 21.1326	0.414 1.091 -0.080
item_ammo_revolver_ttt	585.1748 -419.0071 23.3893	-25.859 -6.352 -0.025
item_ammo_revolver_ttt	577.4941 -410.4000 22.0931	0.809 -4.414 0.334
item_ammo_revolver_ttt	577.0760 -426.1945 22.0835	1.766 3.219 -0.018
item_ammo_revolver_ttt	15.9684 -558.4169 24.4104	1.261 -2.776 0.323
item_ammo_revolver_ttt	31.1331 -569.9570 26.5359	0.167 1.317 11.406
item_ammo_revolver_ttt	36.6251 -567.6976 29.1398	66.970 -150.261 177.936
item_ammo_revolver_ttt	361.8805 -572.7100 24.4643	0.394 -1.943 -0.002
item_ammo_revolver_ttt	352.5403 -579.7896 29.6275	-43.757 -157.682 -179.668
item_ammo_revolver_ttt	188.6550 527.1075 0.3464	0.454 0.064 0.049
item_ammo_revolver_ttt	172.6856 516.5939 0.3426	0.813 0.375 -0.032
item_ammo_revolver_ttt	89.1332 570.2429 -115.6135	1.167 0.618 -0.040
item_ammo_revolver_ttt	63.0591 572.1124 -114.4123	0.973 3.908 16.277
item_ammo_revolver_ttt	149.3550 585.9017 -115.6613	0.452 0.066 0.052
item_ammo_revolver_ttt	141.2732 588.6129 -115.6536	0.454 0.064 0.049
item_ammo_revolver_ttt	-294.4338 27.3717 -115.6696	0.450 0.068 0.056
item_ammo_revolver_ttt	-288.2666 33.2365 -115.5644	1.155 -0.280 -0.969
item_ammo_revolver_ttt	430.3943 359.8673 360.3675	0.161 0.381 0.152
item_ammo_revolver_ttt	424.0337 356.8178 361.1746	-0.481 4.155 11.445
item_ammo_revolver_ttt	399.2122 352.4387 360.3904	0.462 0.057 0.031
item_ammo_revolver_ttt	433.4305 -105.1631 365.6388	-43.308 -174.696 -179.972
item_ammo_revolver_ttt	441.3546 -107.8246 360.4424	0.426 -2.997 0.312
item_ammo_revolver_ttt	436.6649 -93.7526 360.4429	0.391 40.301 -0.059
item_ammo_revolver_ttt	447.6954 1369.8501 24.3305	0.451 0.070 0.055
item_ammo_revolver_ttt	424.4638 1371.6177 24.3715	0.573 0.220 0.543
item_ammo_revolver_ttt	417.5502 1380.7490 31.2702	-35.848 101.535 -161.439
item_ammo_revolver_ttt	-163.5525 698.0524 41.4205	-20.488 -0.938 -0.108
item_ammo_revolver_ttt	-160.3695 687.2682 40.4015	0.464 0.053 0.028
item_ammo_revolver_ttt	-152.9534 687.1302 40.3171	0.447 0.072 0.062
item_ammo_pistol_ttt	593.9123 291.6460 32.3499	-0.130 -0.019 -0.039
item_ammo_pistol_ttt	606.9005 291.2659 32.3801	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	470.8872 400.8857 34.3406	-0.138 -0.019 -0.042
item_ammo_pistol_ttt	639.6326 661.0760 32.1656	-0.132 0.054 0.008
item_ammo_pistol_ttt	627.4849 659.7914 32.2030	0.127 -0.031 -0.224
weapon_ttt_famas	248.2967 1217.7014 25.4455	-0.000 -19.068 -88.838
weapon_ttt_famas	566.7791 477.0934 65.4957	0.105 179.263 -89.053
weapon_ttt_famas	61.7198 782.0262 -114.6785	-0.222 11.803 90.855
weapon_ttt_famas	-111.4769 385.9273 202.2373	0.003 13.799 88.807
weapon_ttt_famas	25.1823 255.0138 393.4178	0.000 -19.076 -88.474
weapon_zm_sledge	506.4411 112.2669 364.4248	18.553 0.194 2.842
weapon_zm_sledge	447.1359 -38.6452 364.4233	18.497 0.193 2.985
weapon_zm_sledge	675.5708 843.4868 364.3488	18.396 2.063 2.212
weapon_zm_sledge	-400.6225 821.6724 204.4146	18.478 0.136 2.812
weapon_zm_sledge	-305.2271 301.7386 204.3931	18.409 1.503 2.462
weapon_zm_sledge	-259.5145 113.1589 4.4207	18.516 0.196 2.852
weapon_ttt_ak47	-154.7685 -198.8050 1.1410	2.114 5.389 84.677
weapon_ttt_ak47	350.8037 -564.9669 27.3134	-7.253 -0.393 25.913
weapon_ttt_ak47	20.9248 -589.1113 25.1892	2.407 -5.471 84.514
weapon_ttt_ak47	756.6619 -687.7446 1.1892	2.377 -8.459 84.558
weapon_ttt_ak47	721.0339 474.5704 34.9652	-56.454 -11.259 98.802
weapon_ttt_ak47	-339.0104 142.3881 229.0595	-0.003 -16.215 87.424
weapon_ttt_ak47	525.6310 403.2575 360.9599	-0.181 -8.387 -88.819
ttt_random_ammo	181.4041 593.6951 200.3778	0.146 0.001 0.117
ttt_random_ammo	383.5245 609.4218 200.4950	-0.000 -0.402 -0.000
ttt_random_ammo	453.6086 596.5836 201.3278	0.045 0.000 -0.030
ttt_random_ammo	444.0690 -28.3750 362.7117	0.008 5.164 -90.186
ttt_random_ammo	428.8964 -89.6108 360.4557	-0.651 0.590 -1.900
ttt_random_ammo	362.4388 -99.4439 360.3490	0.050 0.000 -0.014
ttt_random_ammo	319.8131 -75.7857 360.3903	0.463 0.003 0.508
ttt_random_ammo	288.7699 -19.7587 360.3278	0.046 0.000 -0.030
ttt_random_ammo	55.2006 129.0034 360.3575	0.059 0.000 0.000
ttt_random_ammo	49.0881 155.0961 360.3595	0.061 0.000 0.005
ttt_random_ammo	791.4919 802.9452 360.3595	0.062 0.000 0.005
ttt_random_ammo	808.8482 809.4808 360.3654	0.075 0.000 0.025
ttt_random_ammo	-249.3869 124.2752 0.4068	1.636 0.033 1.954
ttt_random_ammo	-216.0927 123.1361 0.3490	0.050 0.000 -0.015
ttt_random_ammo	351.9291 -571.0093 24.4695	-0.027 -1.344 -0.619
ttt_random_ammo	343.4178 -584.1903 24.4506	0.799 5.866 -1.926
ttt_random_ammo	44.5416 -589.2245 26.6335	1.402 -20.974 -89.996
ttt_random_ammo	45.5325 -566.8009 26.6100	89.145 21.610 -4.244
weapon_zm_mac10	-183.0414 -260.3117 21.8049	-0.735 9.133 -87.817
weapon_zm_mac10	293.7414 -273.4524 1.2635	-0.025 -34.011 -88.493
weapon_zm_mac10	660.6312 -616.0585 39.3051	0.284 -68.255 87.283
weapon_zm_mac10	385.3937 1221.9131 25.2383	-0.118 -44.430 -88.617
weapon_zm_mac10	-140.9578 358.4732 26.8068	-7.399 -42.855 -82.531
weapon_ttt_tmp	-67.8262 903.2643 15.1779	-1.846 -18.118 -89.536
weapon_ttt_tmp	-278.2621 719.9952 -102.7393	-57.591 -16.024 52.234
weapon_ttt_tmp	722.2285 96.7849 0.9545	-0.735 14.407 91.360
weapon_ttt_tmp	638.4622 382.2692 0.9773	-0.795 18.376 91.585
weapon_ttt_tmp	-233.8545 435.2057 227.7442	-5.619 -85.596 91.045
ttt_playerspawn	206.6634 1060.1260 24.3784	-0.017 -0.000 0.017
ttt_playerspawn	330.0981 1333.6824 24.4215	-0.010 -0.000 0.010
ttt_playerspawn	615.9277 566.3395 24.4265	-0.011 -90.001 0.007
ttt_playerspawn	42.1337 661.0952 24.4553	-0.006 -0.000 0.006
ttt_playerspawn	-170.6042 170.7179 0.4117	-0.011 -0.000 0.011
ttt_playerspawn	187.4165 -316.2533 0.3933	-0.021 -0.000 0.021
ttt_playerspawn	190.6165 -92.1853 0.3893	-0.026 -0.000 0.026
ttt_playerspawn	201.8018 164.9431 0.4102	-0.016 -0.000 0.016
ttt_playerspawn	268.6295 -8.7648 0.3831	-0.027 -0.000 0.027
ttt_playerspawn	76.4416 70.5711 0.3983	0.020 0.000 0.020
ttt_playerspawn	193.5781 -552.7064 24.3717	-0.032 -0.000 0.032
ttt_playerspawn	585.3171 -598.4496 0.3313	0.002 -0.000 -0.002
ttt_playerspawn	552.5847 -502.4488 0.4258	0.001 -0.000 -0.001
ttt_playerspawn	-247.6962 -335.7510 0.3433	0.001 -0.000 -0.001
ttt_playerspawn	-135.9189 -305.2087 0.3837	0.001 -0.000 -0.001
ttt_playerspawn	310.3670 684.9354 25.4094	-0.001 0.000 -0.001
ttt_playerspawn	-199.5360 622.8359 -115.5676	0.003 -0.000 -0.003
ttt_playerspawn	110.0343 681.8141 -115.6498	-0.021 -0.000 0.021
ttt_playerspawn	-118.6908 267.8716 -115.5971	-0.013 -0.000 0.013
ttt_playerspawn	274.4076 -549.9227 200.4605	-0.061 -0.087 -0.079
ttt_playerspawn	473.5399 299.5461 201.3746	0.001 -0.000 -0.001
ttt_playerspawn	738.4847 -247.2728 200.3696	-0.017 -0.000 0.017
ttt_playerspawn	714.4691 336.6956 200.4018	-0.013 -0.000 0.013
ttt_playerspawn	300.8059 582.3543 200.3645	-0.017 -0.000 0.017
ttt_playerspawn	-109.3042 359.8777 201.4761	-0.064 -0.003 0.010
ttt_playerspawn	-338.6364 761.1683 200.3728	-0.027 0.014 0.083
ttt_playerspawn	-372.0887 287.3271 200.4359	-0.008 -0.000 0.008
ttt_playerspawn	389.0674 308.7516 360.4471	-0.006 -0.000 0.006
item_ammo_rifle_ttt	238.0147 1248.1711 24.3230	-0.153 -0.018 -0.046
item_ammo_rifle_ttt	255.4964 1250.9454 24.3708	-0.112 -0.019 -0.034
item_ammo_rifle_ttt	266.0491 1250.1371 24.3430	-0.136 -0.019 -0.041
item_ammo_rifle_ttt	690.0706 468.1152 57.2769	-0.126 0.160 -42.055
item_ammo_rifle_ttt	168.2870 778.8114 38.4207	57.381 0.459 91.848
item_ammo_rifle_ttt	153.4513 764.8094 42.3007	1.020 66.689 -180.000
item_ammo_rifle_ttt	-113.8226 768.0800 3.3316	-89.322 177.799 176.156
item_ammo_rifle_ttt	-120.8975 770.7578 6.4263	-1.504 -0.168 -0.084
item_ammo_rifle_ttt	19.4165 798.4164 -75.5895	0.638 0.017 0.032
item_ammo_rifle_ttt	110.8964 794.1004 -115.6080	-0.093 -0.020 -0.028
item_ammo_rifle_ttt	43.5587 599.3251 -115.6113	-0.096 -0.020 -0.029
item_ammo_rifle_ttt	-202.9537 -157.8721 39.9020	-0.285 0.057 -0.149
item_ammo_rifle_ttt	-195.1772 -154.8837 39.9122	-0.105 -0.021 -0.024
item_ammo_rifle_ttt	761.6039 -728.6013 0.4453	1.148 -0.046 0.070
item_ammo_rifle_ttt	753.7695 -731.5164 0.3668	-0.115 -0.019 -0.035
item_ammo_rifle_ttt	17.3945 630.2095 200.4416	-0.265 0.744 -0.458
item_ammo_rifle_ttt	23.0618 556.2993 200.4121	0.009 0.057 0.053
item_ammo_rifle_ttt	-345.6687 808.0344 200.4053	-0.233 0.056 -0.007
item_ammo_rifle_ttt	-332.4850 809.1859 200.4055	-0.081 -0.020 -0.025
item_ammo_rifle_ttt	-99.8200 405.6505 201.3727	-0.110 -0.019 -0.033
item_ammo_rifle_ttt	-116.7656 404.5315 201.3282	-0.149 -0.018 -0.045
item_ammo_rifle_ttt	-36.8824 323.0735 220.0425	-89.883 -46.132 43.372
item_ammo_rifle_ttt	-334.5400 175.0534 228.3476	-0.132 -0.019 -0.040
item_ammo_rifle_ttt	-334.3522 200.1385 228.3746	-0.109 -0.019 -0.033
item_ammo_rifle_ttt	517.8135 392.8825 360.4935	1.868 0.260 0.571
item_ammo_rifle_ttt	537.9628 376.4483 360.3358	-0.142 -0.019 -0.043
item_ammo_rifle_ttt	21.4773 289.8511 392.3951	-0.090 -0.020 -0.027
item_ammo_rifle_ttt	40.6504 288.7379 392.3543	-0.126 -0.019 -0.038
item_ammo_rifle_ttt	33.6736 223.4368 392.3358	-0.142 -0.019 -0.043
weapon_ttt_confgrenade	-302.3085 569.1902 41.9294	28.610 38.787 106.131
weapon_ttt_confgrenade	668.8970 588.7721 27.4939	1.853 0.200 -0.473
weapon_ttt_confgrenade	490.2880 242.2685 3.4958	2.044 0.256 1.700
weapon_ttt_confgrenade	477.2858 -610.3681 3.5403	1.709 0.244 -0.540
weapon_ttt_confgrenade	26.3346 -539.8665 27.5049	1.924 0.297 1.600
