# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_lost_temple_b2
# Exported by: «[N-G]» NinjaTuna
setting:	replacespawns 1
item_ammo_pistol_ttt	1362.3644 -2089.9026 -1369.6011	0.070 0.026 0.007
item_ammo_pistol_ttt	1356.2599 -2104.5044 -1369.5393	-0.414 0.230 -0.380
item_ammo_pistol_ttt	1389.0603 -2096.1116 -1337.6372	-0.119 -0.019 -0.036
item_ammo_pistol_ttt	1381.8281 -2104.1331 -1337.6393	-0.121 -0.019 -0.037
item_ammo_pistol_ttt	1613.1276 -569.5374 -1398.7900	2.820 -0.085 6.280
item_ammo_pistol_ttt	1562.7134 -569.5412 -1390.8599	34.820 2.534 7.380
item_ammo_pistol_ttt	3542.9695 11.9110 -1358.5769	-0.179 -0.005 -0.131
item_ammo_pistol_ttt	3540.2959 -28.2819 -1358.5814	-0.070 -0.020 -0.021
item_ammo_pistol_ttt	3561.1790 -10.6359 -1358.6619	-0.140 -0.019 -0.042
item_ammo_pistol_ttt	2126.4670 1523.4838 -1401.5732	-0.063 -0.020 -0.019
item_ammo_pistol_ttt	2132.5789 1403.4629 -1401.6547	-0.134 -0.019 -0.041
weapon_zm_revolver	233.7494 469.9808 -1387.1074	9.630 -122.696 -89.713
weapon_zm_revolver	831.9578 -1398.8995 -1637.0787	2.662 -20.692 -83.527
weapon_zm_revolver	1310.3218 -19.3512 -1354.5760	2.563 -28.491 -85.850
weapon_zm_revolver	1080.9031 1453.8079 -1354.1343	2.283 -19.839 -83.306
weapon_zm_revolver	1510.7948 2285.1836 -1322.0995	2.584 -20.498 -83.259
weapon_zm_revolver	-551.6735 2508.6938 -1400.0803	3.013 -36.522 -83.247
weapon_zm_revolver	-641.4552 2600.2229 -1400.1488	2.370 -40.965 -84.825
weapon_zm_revolver	-888.0340 1386.6649 -1395.8188	-15.369 -27.469 -82.688
weapon_zm_revolver	-49.9489 1563.9949 -1382.0708	2.574 -18.766 -83.854
weapon_zm_revolver	80.7981 -981.3982 -1352.4634	3.240 -174.059 -83.694
weapon_zm_revolver	323.4857 -1809.1885 -1360.0624	2.617 -19.932 -83.952
weapon_zm_revolver	1495.9897 -3134.4600 -1354.9019	-7.619 -26.080 -77.387
weapon_zm_revolver	-62.9231 -2701.1382 -1382.1677	-25.873 137.406 76.309
weapon_zm_revolver	750.7131 -2585.5068 -1427.0742	2.638 -20.703 -83.666
weapon_zm_revolver	1836.8223 -1361.5421 -1400.1104	2.466 -20.328 -83.223
weapon_zm_revolver	2030.8303 -1362.3064 -1400.0872	2.740 -47.268 -83.210
weapon_zm_revolver	1167.5441 -590.2394 -1352.0836	2.542 -20.535 -83.659
weapon_zm_revolver	3749.9375 -466.7452 -1381.2457	2.876 2.785 87.888
weapon_zm_revolver	2018.7582 -88.1226 -1400.0836	1.939 -19.535 -85.902
weapon_zm_revolver	3452.2290 -1500.3402 -1436.0997	2.456 -20.343 -83.465
ttt_random_weapon	874.6829 -327.1402 -1502.8069	1.953 4.925 -92.419
ttt_random_weapon	724.3911 -327.4075 -1502.7552	1.223 -176.625 -94.650
ttt_random_weapon	1220.6603 1051.8627 -1400.7861	1.698 5.717 -93.089
ttt_random_weapon	1289.8585 1064.7450 -1400.7969	1.812 5.715 -92.855
ttt_random_weapon	-1320.1206 1455.7583 -1357.7821	1.386 4.953 -93.390
ttt_random_weapon	-608.1470 1569.5337 -1400.7976	1.819 5.715 -92.840
ttt_random_weapon	-13.7359 1352.8503 -1382.7732	1.573 4.985 -93.288
ttt_random_weapon	4.3570 690.9517 -1400.8438	2.309 5.660 -91.833
ttt_random_weapon	132.4784 -3257.2231 -1396.2853	-3.653 7.302 -97.122
ttt_random_weapon	1165.2311 -1344.8955 -1352.8047	1.929 4.783 -92.474
ttt_random_weapon	2221.8430 -2013.9147 -1400.7982	1.827 5.712 -92.824
ttt_random_weapon	2405.4912 -1618.9495 -1400.8396	2.265 5.679 -91.922
ttt_random_weapon	1229.0638 -878.0671 -1400.8370	2.238 5.677 -91.980
ttt_random_weapon	3356.0520 -657.5179 -1406.2875	1.734 6.125 -92.921
ttt_random_weapon	2336.2549 -676.9508 -1400.8035	1.882 5.711 -92.711
ttt_random_weapon	2110.4902 512.5601 -1400.8021	1.899 4.925 -92.542
ttt_random_weapon	2114.4207 924.9857 -1400.7943	1.812 4.926 -92.741
item_ammo_smg1_ttt	783.0248 -1139.4113 -1573.5798	-0.425 0.004 0.273
item_ammo_smg1_ttt	785.1135 -1119.2032 -1573.4757	-0.329 -0.448 -0.052
item_ammo_smg1_ttt	450.9104 798.7358 -1371.5204	-0.081 -0.002 -0.165
item_ammo_smg1_ttt	450.8810 858.6402 -1371.5022	-0.866 -0.013 -0.643
item_ammo_smg1_ttt	500.3462 717.0352 -1371.5798	-0.422 0.004 0.271
item_ammo_smg1_ttt	567.7667 718.0964 -1371.4928	-0.433 0.011 -0.343
item_ammo_smg1_ttt	-262.3586 2196.3286 -1401.4780	0.219 -0.015 -0.189
item_ammo_smg1_ttt	-261.1446 2159.7605 -1401.5024	0.848 -0.013 -0.629
item_ammo_smg1_ttt	-1079.7006 2307.5288 -1437.4709	0.309 0.290 0.380
item_ammo_smg1_ttt	-1079.5228 2331.0439 -1437.4701	-0.111 0.270 -0.159
item_ammo_smg1_ttt	304.7620 -1788.7954 -1361.5820	0.378 -0.005 0.242
item_ammo_smg1_ttt	304.2738 -1759.9303 -1361.5911	-0.237 0.005 0.147
item_ammo_smg1_ttt	689.4910 -2654.2822 -1351.5051	0.136 -0.022 -0.096
item_ammo_smg1_ttt	829.1055 -2654.3867 -1351.5911	0.082 0.072 0.089
item_ammo_smg1_ttt	829.2298 -2515.7290 -1351.5541	0.066 -0.073 -0.069
item_ammo_smg1_ttt	689.5148 -2514.5752 -1351.5508	0.014 -0.061 -0.410
item_ammo_smg1_ttt	1199.3320 -1081.2360 -1401.6057	0.122 -0.005 0.070
item_ammo_smg1_ttt	1200.3451 -1044.2758 -1401.6031	0.135 -0.005 0.079
item_ammo_smg1_ttt	2093.6790 -278.6628 -1401.5864	0.299 -0.005 0.189
item_ammo_smg1_ttt	2142.2483 -277.5427 -1399.9279	-3.035 0.172 -1.164
item_ammo_smg1_ttt	2163.5334 1850.3519 -1401.5205	0.207 0.000 0.021
item_ammo_smg1_ttt	2166.9526 1817.8563 -1401.4885	-0.301 0.012 -0.254
weapon_zm_shotgun	-882.0468 44.4927 -1400.9833	-0.373 -9.016 -83.986
weapon_zm_shotgun	458.9444 1168.7379 -1358.7476	-0.097 9.462 82.954
weapon_zm_shotgun	-418.0589 2271.2852 -1377.9855	69.110 -74.663 52.209
weapon_zm_shotgun	-1014.3253 1506.7269 -1395.1432	-36.688 -72.399 -101.357
weapon_zm_shotgun	-1115.0874 1422.6986 -1357.7690	-0.783 -91.187 86.996
weapon_zm_shotgun	-896.6400 1498.1149 -1392.9237	-59.955 -64.235 -96.906
weapon_zm_shotgun	-1117.0455 1459.7467 -1357.7516	-0.855 -83.872 86.029
weapon_zm_shotgun	237.8453 -2058.4661 -1395.0426	-1.003 63.926 -85.846
weapon_zm_shotgun	-187.3948 -1505.0972 -1352.9724	-0.462 -10.722 -84.474
weapon_zm_shotgun	3778.8938 -23.6087 -1389.2070	-45.484 -26.642 -84.678
weapon_zm_shotgun	3745.2703 -800.7267 -1336.9563	-0.959 -8.778 -89.021
weapon_zm_shotgun	3358.8213 -983.8469 -1353.4877	-0.010 -12.875 -83.451
weapon_ttt_m16	-222.4722 442.9729 -1411.1918	1.534 26.097 102.480
weapon_ttt_m16	1231.9434 508.3464 -1397.0924	-2.092 7.621 -79.184
weapon_ttt_m16	1485.3036 2265.3352 -1411.3246	-64.755 60.146 -89.964
weapon_ttt_m16	-869.7204 2032.5304 -1430.2369	-58.043 12.972 90.481
weapon_ttt_m16	-1336.6732 1497.8840 -1400.8071	2.135 142.391 85.763
weapon_ttt_m16	-403.3595 -2376.9880 -1357.8225	2.237 -8.225 84.441
weapon_ttt_m16	1412.5994 -2092.4438 -1368.8768	1.744 -28.800 84.786
weapon_ttt_m16	3551.7297 26.7151 -1357.8231	2.231 -8.225 84.437
weapon_zm_molotov	404.3803 244.0725 -1365.4176	2.812 -0.124 -2.881
weapon_zm_molotov	1154.9293 409.3755 -1399.9550	-26.636 -119.952 -90.500
weapon_zm_molotov	689.2970 814.1295 -1347.4806	0.473 0.348 0.354
weapon_zm_molotov	1073.0875 1550.1410 -1287.4115	2.716 -0.129 -2.795
weapon_zm_molotov	-860.3842 2326.9353 -1433.4374	3.431 -0.131 -3.552
weapon_zm_molotov	-891.5146 1456.4159 -1392.3749	-5.934 4.307 2.856
weapon_zm_molotov	50.8627 1570.8533 -1379.4744	0.632 0.009 -0.347
weapon_zm_molotov	286.6257 -1631.9248 -1374.0194	-57.903 50.120 -144.752
weapon_zm_molotov	-372.5366 -2258.2512 -1354.4634	2.394 -0.005 -2.311
weapon_zm_molotov	915.8377 -2428.9060 -1355.4686	1.429 0.010 -1.199
weapon_zm_molotov	1786.2355 -1927.2612 -1397.3632	2.370 -6.591 -0.476
weapon_zm_molotov	1638.3656 -631.9422 -1397.4603	0.239 -0.194 -0.047
weapon_zm_molotov	3665.9805 -306.9105 -1397.4583	0.236 -0.195 -0.046
weapon_zm_sledge	1050.4945 44.9581 -1397.5829	18.492 0.181 2.835
weapon_zm_sledge	-1225.3441 1422.6263 -1392.7646	17.171 96.249 2.304
weapon_zm_sledge	-418.9318 -2265.9719 -1354.5669	18.588 0.347 2.951
weapon_zm_sledge	323.6086 -2530.4966 -1356.9202	1.661 2.724 88.399
weapon_zm_sledge	3652.3623 -11.7123 -1355.8586	2.288 21.224 88.498
weapon_zm_sledge	1788.5691 1889.8739 -1397.5806	18.507 0.189 2.847
item_box_buckshot_ttt	-881.3644 55.6758 -1401.5997	-0.886 -0.015 0.787
item_box_buckshot_ttt	-867.7432 55.0701 -1401.5824	-0.741 -0.006 0.658
item_box_buckshot_ttt	-855.4731 53.7734 -1401.6587	0.529 0.003 -0.419
item_box_buckshot_ttt	455.8689 1184.5444 -1359.5995	-0.891 -0.016 0.791
item_box_buckshot_ttt	480.4017 1188.0663 -1359.6185	-0.218 0.001 0.262
item_box_buckshot_ttt	513.7620 1182.0339 -1372.0618	-0.050 0.547 -0.076
item_box_buckshot_ttt	-416.0455 2089.5193 -1401.5121	0.599 -0.237 -0.147
item_box_buckshot_ttt	-457.9928 2270.1123 -1401.5594	1.793 -0.083 -0.450
item_box_buckshot_ttt	-458.9522 2089.5576 -1401.5541	1.467 -0.063 -0.361
item_box_buckshot_ttt	-1101.9503 1391.4236 -1358.5682	-0.794 0.040 -1.483
item_box_buckshot_ttt	-1102.3342 1407.7594 -1358.5795	-0.071 0.022 -0.966
item_box_buckshot_ttt	-1104.3199 1424.5776 -1358.5450	-0.621 0.027 -1.122
item_box_buckshot_ttt	-1130.2329 1385.8878 -1358.5416	-0.584 0.026 -1.056
item_box_buckshot_ttt	-1128.8964 1400.7491 -1358.5276	-0.432 0.022 -0.781
item_box_buckshot_ttt	-1127.4148 1415.0380 -1358.5468	-0.640 0.028 -1.156
item_box_buckshot_ttt	-1127.4774 1430.8893 -1358.5476	-0.649 0.029 -1.174
item_box_buckshot_ttt	-1128.9403 1446.0717 -1358.4994	1.350 0.468 1.032
item_box_buckshot_ttt	-1128.5248 1462.2839 -1358.5017	0.231 2.387 0.000
item_box_buckshot_ttt	-1103.3428 1435.9222 -1358.5607	-0.790 0.033 -1.429
item_box_buckshot_ttt	-1104.7611 1449.1399 -1358.4938	0.082 -0.084 -0.016
item_box_buckshot_ttt	-1105.5789 1461.2806 -1358.4969	-0.002 -0.271 0.116
item_box_buckshot_ttt	242.3420 -2083.9600 -1395.5378	-1.325 0.010 -0.512
item_box_buckshot_ttt	242.6785 -2004.1835 -1395.6495	0.830 0.002 -0.665
item_box_buckshot_ttt	264.8261 -2042.3091 -1395.5817	-0.736 -0.006 0.656
item_box_buckshot_ttt	-158.1523 -1466.5222 -1356.0985	0.056 -0.108 0.196
item_box_buckshot_ttt	-162.9694 -1507.2886 -1401.6619	0.450 0.004 -0.354
item_box_buckshot_ttt	-220.0308 -1522.7611 -1401.5065	0.033 0.106 0.209
item_box_buckshot_ttt	3773.7036 18.0260 -1396.4750	0.871 0.278 1.374
item_box_buckshot_ttt	3779.4897 -1.4330 -1396.5178	0.367 -0.076 -1.527
item_box_buckshot_ttt	3728.2461 -845.9325 -1337.5637	-0.011 -0.058 0.012
item_box_buckshot_ttt	3729.6135 -831.5677 -1337.6141	-1.256 -0.016 1.101
item_box_buckshot_ttt	3723.6499 -805.2567 -1337.6166	-0.626 -0.005 0.594
item_box_buckshot_ttt	3354.5071 -1028.4186 -1353.9576	0.392 0.088 0.197
item_box_buckshot_ttt	3368.2703 -1021.6725 -1354.1152	0.527 0.057 -0.064
item_box_buckshot_ttt	3411.6108 -1110.9342 -1401.5535	-0.514 -0.007 0.457
ttt_random_ammo	793.8245 -97.6168 -1413.5760	1.434 -0.502 0.498
ttt_random_ammo	793.1187 -176.8664 -1443.6309	0.091 0.000 0.045
ttt_random_ammo	798.0531 -254.2154 -1473.6108	0.415 0.003 0.450
ttt_random_ammo	799.7440 -325.7816 -1503.6671	0.046 0.000 -0.028
ttt_random_ammo	799.3344 -402.0256 -1533.6290	0.100 0.000 0.057
ttt_random_ammo	799.4287 -479.0366 -1563.6447	0.057 0.000 -0.004
ttt_random_ammo	798.6639 -554.0024 -1593.6307	0.090 0.000 0.044
ttt_random_ammo	798.7469 -631.0297 -1623.6425	0.060 0.000 0.001
ttt_random_ammo	551.2604 953.4184 -1351.6650	0.003 -0.121 -0.178
ttt_random_ammo	1297.7336 1049.2244 -1401.6445	0.055 0.000 -0.004
ttt_random_ammo	1284.1415 1038.8617 -1401.6119	0.345 0.002 0.365
ttt_random_ammo	1270.9907 1044.9684 -1401.6272	0.105 0.000 0.066
ttt_random_ammo	1243.2817 1038.2485 -1401.6345	0.074 0.000 0.025
ttt_random_ammo	1227.3080 1042.8542 -1401.6051	1.051 0.014 1.227
ttt_random_ammo	-1310.6556 1426.1880 -1358.6648	0.047 0.000 -0.027
ttt_random_ammo	-1335.3680 1422.0889 -1358.6222	0.150 0.001 0.122
ttt_random_ammo	-1309.0525 1478.7902 -1358.6510	0.051 0.000 -0.014
ttt_random_ammo	-1340.1024 1475.7419 -1358.6510	0.051 0.000 -0.014
ttt_random_ammo	-512.8969 1654.2775 -1401.6697	0.045 0.000 -0.029
ttt_random_ammo	-749.5544 1565.0671 -1401.6510	0.049 0.000 -0.014
ttt_random_ammo	-2.4107 1234.8916 -1383.6798	0.047 0.000 -0.034
ttt_random_ammo	-1.5540 1297.7588 -1383.6531	0.050 0.000 -0.017
ttt_random_ammo	-2.7290 1453.7759 -1383.6747	0.047 0.000 -0.032
ttt_random_ammo	-0.8994 1178.7428 -1383.6160	0.248 0.001 0.243
ttt_random_ammo	2.4818 634.6434 -1401.5742	1.290 -0.031 -1.545
ttt_random_ammo	-1.4566 542.3282 -1401.6134	0.298 -0.002 -0.307
ttt_random_ammo	76.7244 -3284.0723 -1403.8064	-4.782 0.276 -0.054
ttt_random_ammo	61.0710 -3283.8357 -1404.9327	-5.588 0.451 -0.105
ttt_random_ammo	70.0050 -3269.4087 -1404.3041	-5.517 0.456 -0.102
ttt_random_ammo	63.2343 -3263.6675 -1404.7595	-5.041 0.309 -0.069
ttt_random_ammo	82.3657 -3258.4897 -1403.4335	-5.386 0.372 -0.090
ttt_random_ammo	1157.6626 -1257.1094 -1353.6243	-0.079 -0.153 -0.156
ttt_random_ammo	1180.2758 -1309.9580 -1353.6531	0.049 0.000 -0.017
ttt_random_ammo	2392.1216 -2016.7507 -1401.6600	0.046 -0.000 0.023
ttt_random_ammo	2387.6624 -1816.9896 -1401.6466	0.052 -0.000 0.008
ttt_random_ammo	2642.1560 -1563.3989 -1401.6119	0.347 0.002 0.368
ttt_random_ammo	2027.2279 -2021.0199 -1401.6238	0.128 0.000 0.096
ttt_random_ammo	1413.2239 -623.4598 -1397.2572	-7.491 1.611 2.862
ttt_random_ammo	1422.9996 -689.8066 -1401.6825	0.046 0.000 -0.034
ttt_random_ammo	1899.3146 -965.6481 -1401.6145	0.267 0.001 0.269
ttt_random_ammo	3990.7993 54.2927 -1384.4421	7.978 -0.401 0.092
ttt_random_ammo	3997.9780 26.4365 -1392.9399	-0.210 0.406 1.424
ttt_random_ammo	4004.7034 -5.9471 -1396.6798	0.047 -0.000 0.034
ttt_random_ammo	4001.6704 -34.9318 -1395.1503	4.545 -0.272 -10.821
ttt_random_ammo	3978.9219 -59.1707 -1363.6382	-0.262 0.124 0.245
ttt_random_ammo	4018.0483 -59.8506 -1363.6368	-0.316 0.041 0.306
ttt_random_ammo	4020.2720 58.0105 -1363.6158	0.103 0.153 -0.001
ttt_random_ammo	3979.7969 59.4146 -1363.6102	-0.169 -0.160 0.069
ttt_random_ammo	2977.4900 -698.1716 -1401.6206	0.161 -0.001 -0.137
ttt_random_ammo	2740.6792 -678.0592 -1401.6458	-0.053 -0.000 -0.007
ttt_random_ammo	2145.8235 -675.6196 -1401.6547	-0.047 -0.000 -0.019
ttt_random_ammo	2140.7183 520.7624 -1401.5769	0.028 -0.098 -0.101
ttt_random_ammo	2114.6353 484.6963 -1401.6313	-0.084 -0.000 0.035
ttt_random_ammo	2084.2156 518.9849 -1401.6404	0.062 0.000 0.006
ttt_random_ammo	2072.4238 915.6624 -1401.6272	0.110 -0.000 -0.070
ttt_random_ammo	2111.5205 958.9557 -1401.6553	0.048 -0.000 0.019
ttt_random_ammo	2157.4480 913.0388 -1401.5483	-0.068 -0.097 -0.114
weapon_zm_mac10	804.7925 -1130.2893 -1572.8594	-0.826 -21.100 -87.765
weapon_zm_mac10	467.9008 740.9713 -1370.7611	-0.594 -38.215 -88.609
weapon_zm_mac10	448.0229 719.3861 -1370.7395	-0.158 -37.625 -88.543
weapon_zm_mac10	-267.4641 2234.6895 -1400.6827	0.567 -43.496 -87.613
weapon_zm_mac10	-1085.4648 2353.6787 -1436.6952	-0.047 -27.954 -87.546
weapon_zm_mac10	302.3963 -1809.2694 -1360.7413	-0.189 -37.647 -88.544
weapon_zm_mac10	763.9653 -2572.1147 -1427.7727	-0.122 -37.914 -88.260
weapon_zm_mac10	770.8580 -2586.4893 -1427.7832	-0.126 -37.912 -88.180
weapon_zm_mac10	1189.9357 -1135.2302 -1400.6827	0.567 -43.496 -87.613
weapon_zm_mac10	2121.6455 -307.9706 -1400.8823	-2.328 -51.793 -86.799
weapon_zm_mac10	2161.6360 1888.2063 -1400.6797	0.459 -43.485 -87.700
item_ammo_357_ttt	751.1419 20.7254 -1401.6476	0.466 0.062 0.043
item_ammo_357_ttt	729.3396 22.8455 -1401.6476	0.466 0.062 0.043
item_ammo_357_ttt	1056.8162 1553.2897 -1291.6160	0.461 0.058 0.034
item_ammo_357_ttt	1041.4907 1557.8402 -1291.6555	0.454 0.064 0.050
item_ammo_357_ttt	100.0577 1739.4586 -1401.5492	1.111 0.206 -0.726
item_ammo_357_ttt	104.3688 1718.7797 -1401.6266	0.468 0.059 0.035
item_ammo_357_ttt	-592.0601 -2269.1599 -1401.6549	0.465 0.064 0.046
item_ammo_357_ttt	-578.4635 -2268.5886 -1401.6588	0.465 0.067 0.047
item_ammo_357_ttt	-564.9251 -2265.9343 -1401.6689	0.464 0.070 0.051
item_ammo_357_ttt	1566.6404 -771.0925 -1401.6223	0.469 0.058 0.034
item_ammo_357_ttt	1746.4587 -754.6661 -1398.6864	4.691 -0.254 -3.097
item_ammo_revolver_ttt	233.8819 449.9685 -1389.3689	-17.837 -8.491 -11.224
item_ammo_revolver_ttt	223.0457 453.5594 -1384.9971	66.461 177.454 -167.065
item_ammo_revolver_ttt	167.3827 482.6055 -1411.5165	-10.724 -2.761 -2.046
item_ammo_revolver_ttt	796.5618 -1416.5095 -1634.1007	72.585 -80.971 -5.862
item_ammo_revolver_ttt	797.5046 -1383.0922 -1633.5209	53.870 -73.104 1.354
item_ammo_revolver_ttt	1305.9260 10.2618 -1401.6669	0.464 0.067 0.050
item_ammo_revolver_ttt	1286.6188 -19.7885 -1401.6588	0.465 0.067 0.047
item_ammo_revolver_ttt	1268.7596 -54.0266 -1401.5436	1.646 -0.537 -1.027
item_ammo_revolver_ttt	937.9162 1663.3926 -1371.6379	0.457 0.060 0.043
item_ammo_revolver_ttt	942.2012 1602.0057 -1339.6633	0.452 0.066 0.053
item_ammo_revolver_ttt	941.2907 1725.5581 -1419.6538	0.453 0.061 0.050
item_ammo_revolver_ttt	1538.6119 2265.5027 -1323.6500	0.455 0.064 0.047
item_ammo_revolver_ttt	1523.4484 2264.0229 -1323.6805	0.449 0.075 0.059
item_ammo_revolver_ttt	1513.5294 2263.8855 -1323.6412	0.456 0.062 0.044
item_ammo_revolver_ttt	-1301.7007 2605.7390 -1401.5487	1.046 0.274 -0.672
item_ammo_revolver_ttt	-1397.2988 2512.8677 -1401.6130	0.469 0.058 0.030
item_ammo_revolver_ttt	-1398.6874 1846.4773 -1401.5277	1.928 -0.260 -1.005
item_ammo_revolver_ttt	-1298.5646 1761.0673 -1401.6407	0.467 0.062 0.041
item_ammo_revolver_ttt	-635.6846 1754.1927 -1401.6857	0.444 0.068 0.030
item_ammo_revolver_ttt	-544.6036 1844.2395 -1401.5785	0.809 0.873 0.000
item_ammo_revolver_ttt	-879.5849 1404.4314 -1395.6522	-9.191 -0.125 -5.342
item_ammo_revolver_ttt	-899.0283 1401.0571 -1395.5873	9.710 0.072 -5.082
item_ammo_revolver_ttt	-889.1607 1425.4097 -1396.4191	0.905 0.055 3.105
item_ammo_revolver_ttt	-58.4226 1565.9427 -1383.5322	1.046 -0.543 -0.440
item_ammo_revolver_ttt	-72.6730 1566.1375 -1383.6073	0.297 0.057 0.085
item_ammo_revolver_ttt	-89.9023 1566.2677 -1383.5654	0.978 1.117 -0.005
item_ammo_revolver_ttt	76.0373 -701.3447 -1369.6464	0.455 0.062 0.046
item_ammo_revolver_ttt	74.1613 -670.6574 -1337.6654	0.452 0.066 0.054
item_ammo_revolver_ttt	76.8214 -649.8590 -1369.6200	0.460 0.058 0.036
item_ammo_revolver_ttt	322.2363 -1787.7268 -1361.6760	0.449 0.069 0.059
item_ammo_revolver_ttt	319.0080 -1760.2729 -1361.6633	0.451 0.065 0.054
item_ammo_revolver_ttt	329.6732 -1771.9701 -1361.6346	0.457 0.058 0.042
item_ammo_revolver_ttt	1501.3230 -3155.8838 -1355.3195	-13.237 0.458 -0.046
item_ammo_revolver_ttt	1479.5753 -3142.0313 -1360.1099	-12.611 0.463 -0.072
item_ammo_revolver_ttt	1494.7389 -3115.3892 -1356.7739	-13.184 0.456 -0.047
item_ammo_revolver_ttt	-72.8596 -2266.8357 -1369.5914	0.887 -0.146 -1.157
item_ammo_revolver_ttt	-74.6096 -2247.7908 -1337.5924	0.466 0.056 0.025
item_ammo_revolver_ttt	-80.0549 -2222.2881 -1369.5448	1.118 -0.241 -0.668
item_ammo_revolver_ttt	887.7267 -2758.1096 -1371.9927	0.922 -8.558 0.088
