# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_amsterville_final
# Exported by: -[S-G]- Inferno
setting:	replacespawns 1
item_ammo_pistol_ttt	1457.5775 2025.0581 97.4559	-0.501 -0.715 -7.078
item_ammo_pistol_ttt	516.9109 2782.3472 96.3936	-0.092 -0.020 -0.028
item_ammo_pistol_ttt	530.2361 2810.5989 96.3521	-0.128 -0.019 -0.039
item_ammo_pistol_ttt	-919.7242 1529.3961 226.2286	9.225 0.907 -2.028
item_ammo_pistol_ttt	-901.1212 1580.3425 228.2686	-1.091 -0.163 3.530
item_ammo_pistol_ttt	-856.9849 1488.3766 227.8382	2.125 0.074 -1.366
item_ammo_pistol_ttt	-856.1850 1520.3766 227.0636	1.872 0.230 -1.325
item_ammo_pistol_ttt	2314.5173 2938.2227 96.3668	-0.115 -0.019 -0.035
item_ammo_pistol_ttt	2226.9197 2900.4016 96.3282	-0.149 -0.018 -0.045
item_ammo_pistol_ttt	2165.1755 2929.5522 96.3607	-0.121 -0.019 -0.037
item_ammo_pistol_ttt	2518.2903 3256.1831 96.3476	-0.132 -0.019 -0.040
item_ammo_pistol_ttt	2486.3931 3279.3359 96.3853	-0.099 -0.020 -0.030
weapon_zm_revolver	527.4120 1771.4264 139.8947	2.600 -20.484 -83.113
weapon_zm_revolver	484.4137 1768.1000 139.9272	2.513 -20.553 -83.938
weapon_zm_revolver	1842.3506 2764.7910 97.8980	2.458 -20.341 -83.414
weapon_zm_revolver	1593.0220 3111.7825 132.9146	2.608 -19.458 -83.763
weapon_zm_revolver	3355.5015 1986.6422 -70.3009	-0.456 -19.420 -83.787
weapon_zm_revolver	3276.4141 1980.7314 -70.0814	2.439 -20.376 -83.878
weapon_zm_revolver	3182.5588 1949.2108 -70.1105	2.466 -20.328 -83.223
weapon_zm_revolver	3139.0684 1905.8165 -70.1131	2.468 -20.320 -83.165
weapon_zm_revolver	-181.6692 2965.4385 97.8908	2.224 -18.931 -84.240
weapon_zm_revolver	-63.7803 2956.5979 97.8414	2.127 -18.866 -83.714
weapon_zm_revolver	-46.5628 2894.0754 97.9283	2.033 -22.480 -85.738
weapon_zm_revolver	1824.6851 1879.4517 113.8069	1.672 -47.989 -86.013
weapon_zm_revolver	1745.7762 1869.9352 113.9205	2.471 -20.356 -83.860
weapon_zm_revolver	1648.3513 1836.2865 113.8543	2.316 -53.240 -84.953
weapon_zm_revolver	1609.7296 1828.7373 113.9600	2.663 -26.423 -84.335
weapon_zm_revolver	1592.2926 1835.9875 113.9298	2.531 -19.694 -83.943
weapon_zm_revolver	3123.4663 3250.6775 -70.1289	2.482 -20.294 -82.811
weapon_zm_revolver	3085.5410 3164.5454 -70.0037	3.233 -20.220 -84.745
weapon_zm_revolver	2751.9392 2529.8938 -54.0659	2.079 -22.174 -85.658
weapon_zm_revolver	2770.7603 2580.3701 -54.1289	2.482 -20.294 -82.811
weapon_zm_revolver	3739.2249 1259.2947 1.9087	2.448 -20.360 -83.653
weapon_zm_revolver	3590.2126 1221.8075 1.9304	2.428 -20.394 -84.145
weapon_zm_revolver	3546.6204 1370.5770 1.9585	3.299 -43.494 -83.566
weapon_zm_revolver	3633.1814 1280.7887 1.8206	1.127 -19.339 -85.021
weapon_zm_revolver	3036.4634 692.5944 -70.1258	2.480 -20.297 -82.880
ttt_random_weapon	273.0000 3058.8701 146.0000	0.000 0.000 0.000
ttt_random_weapon	2605.0000 1949.0000 -3.0000	0.000 0.000 0.000
ttt_random_weapon	999.2840 -908.2890 10.3729	0.000 0.000 0.000
ttt_random_weapon	-1835.8800 -129.1650 66.0000	0.000 0.000 0.000
ttt_random_weapon	3875.9500 2848.0300 74.3729	0.000 0.000 0.000
ttt_random_weapon	3487.1899 1063.0400 -8.9593	68.836 332.797 -77.610
ttt_random_weapon	1569.9900 3119.0000 141.3730	0.000 0.000 0.000
ttt_random_weapon	1734.2300 3124.5400 114.3730	0.000 0.000 0.000
ttt_random_weapon	1684.7900 2894.9900 114.3730	0.000 0.000 0.000
ttt_random_weapon	1799.1200 2887.8301 114.3730	0.000 0.000 0.000
ttt_random_weapon	1777.8400 2911.7500 114.3730	0.000 0.000 0.000
item_ammo_smg1_ttt	774.6456 2402.2368 128.5119	0.304 -0.012 -0.257
item_ammo_smg1_ttt	758.1135 2366.8440 128.4876	-1.212 0.057 -0.278
item_ammo_smg1_ttt	649.1522 2101.9905 96.5386	0.130 -0.017 -0.113
item_ammo_smg1_ttt	667.4252 2054.7090 96.5100	0.353 -0.011 -0.293
item_ammo_smg1_ttt	611.6892 2066.4651 96.4833	0.377 0.001 -0.368
item_ammo_smg1_ttt	596.2923 2106.8037 96.4795	0.080 0.002 -0.165
item_ammo_smg1_ttt	3101.0273 314.8474 -71.4792	-0.224 0.015 -0.196
item_ammo_smg1_ttt	3075.9097 367.8554 -71.6083	0.109 -0.005 0.061
item_ammo_smg1_ttt	3740.8259 674.0040 0.4456	0.156 -0.181 0.076
item_ammo_smg1_ttt	3714.1697 680.0439 0.5233	-0.212 0.015 -0.185
item_ammo_smg1_ttt	152.5794 3028.1855 96.5267	-0.206 0.016 -0.178
item_ammo_smg1_ttt	107.3534 3025.3647 96.4983	-0.866 -0.013 -0.648
item_ammo_smg1_ttt	-861.7063 1645.6877 229.3539	6.059 -0.261 -0.033
item_ammo_smg1_ttt	-817.5466 1677.7047 225.4226	4.188 0.082 0.383
item_ammo_smg1_ttt	-742.0270 1041.1274 224.3891	0.098 -0.005 0.053
item_ammo_smg1_ttt	-753.6024 1098.8906 224.4223	0.473 -0.004 0.306
item_ammo_smg1_ttt	-756.5517 1130.3933 224.4042	0.191 -0.005 0.117
item_ammo_smg1_ttt	-286.9166 740.6101 256.4587	0.599 -0.051 -0.234
item_ammo_smg1_ttt	-238.7092 747.2958 256.4326	-0.845 0.001 0.554
item_ammo_smg1_ttt	-231.3749 804.1402 265.7465	0.000 25.551 88.380
item_ammo_smg1_ttt	-283.3407 1647.6188 96.5184	-0.172 0.189 -0.193
item_ammo_smg1_ttt	-295.2159 1640.1400 96.5397	-0.740 0.059 -0.332
item_ammo_smg1_ttt	71.4212 2024.2906 96.5037	1.089 -0.334 -0.318
item_ammo_smg1_ttt	44.0623 2026.7935 96.4180	-0.379 0.005 0.243
weapon_zm_shotgun	1814.6880 1319.8269 97.2801	-0.413 8.309 84.434
weapon_zm_shotgun	1798.5651 1355.9252 97.2655	-0.246 8.298 83.650
weapon_zm_shotgun	1912.3105 274.2883 -12.6390	-18.228 6.073 84.901
weapon_zm_shotgun	3084.4656 203.7573 -70.7361	-0.227 8.297 83.564
weapon_zm_shotgun	-190.3638 1250.8472 -62.7254	-0.350 7.238 84.138
weapon_zm_shotgun	566.9360 873.5712 129.0413	-0.907 -9.527 -88.667
weapon_zm_shotgun	527.5248 1048.0435 129.2632	-0.220 8.297 83.528
weapon_zm_shotgun	579.9416 1292.5073 129.2673	-0.266 8.298 83.745
weapon_zm_shotgun	29.2007 793.1851 257.2685	-0.280 8.454 83.810
weapon_zm_shotgun	-189.5968 722.1176 258.3964	9.480 0.316 1.296
weapon_zm_shotgun	-308.0020 729.7502 258.4097	9.447 0.206 0.618
weapon_ttt_m16	1507.7310 2270.0273 97.1774	2.236 -8.225 84.440
weapon_ttt_m16	1725.7767 2517.6248 150.1461	2.376 -8.251 84.537
weapon_ttt_m16	1728.6226 2374.2744 150.1225	2.199 -8.766 84.354
weapon_ttt_m16	1860.1689 2377.3494 150.1240	2.440 -7.900 84.501
weapon_ttt_m16	1859.1666 2516.8552 150.1089	2.296 -8.248 84.485
weapon_ttt_m16	1453.8245 2014.5226 96.9723	0.621 -0.006 83.240
weapon_ttt_m16	557.2195 2787.2283 97.1721	2.178 -8.225 84.397
weapon_ttt_m16	-911.6718 1491.3386 229.2527	1.002 7.720 -86.672
weapon_ttt_m16	-908.2379 1546.9249 226.7536	0.399 -7.852 88.093
weapon_zm_sledge	1426.4344 2561.0281 99.6466	12.510 0.212 2.261
item_box_buckshot_ttt	1793.8291 1337.7031 96.3802	-0.032 0.002 0.111
item_box_buckshot_ttt	1811.0133 1374.7405 96.3553	1.049 0.000 -0.843
item_box_buckshot_ttt	1828.4713 1336.3076 96.4264	-0.719 -0.001 0.563
item_box_buckshot_ttt	1831.7241 1308.8252 96.4240	-0.681 -0.006 0.610
item_box_buckshot_ttt	1932.0596 260.3656 -13.5617	-0.397 -0.267 1.208
item_box_buckshot_ttt	1926.1011 280.1076 -13.5804	0.406 -3.376 -0.279
item_box_buckshot_ttt	3092.3845 168.4211 -71.5906	-1.014 0.097 0.802
item_box_buckshot_ttt	3083.2195 223.4637 -71.6184	-0.235 0.001 0.278
item_box_buckshot_ttt	-155.1252 1227.8420 -63.6232	-0.328 0.002 -0.209
item_box_buckshot_ttt	-206.7709 1265.1793 -63.5487	0.549 -0.010 0.453
item_box_buckshot_ttt	684.8425 1141.1656 128.3967	-0.936 -0.003 0.830
item_box_buckshot_ttt	567.0374 1173.0348 128.4156	-0.815 -0.012 0.658
item_box_buckshot_ttt	479.1105 1178.5427 128.3792	0.114 0.003 -0.005
item_box_buckshot_ttt	538.8652 1032.4785 128.4736	0.349 -0.012 0.288
item_box_buckshot_ttt	577.8762 955.3903 128.3551	-1.005 0.010 -0.832
item_box_buckshot_ttt	583.7745 827.8964 128.3719	0.765 -0.120 -0.530
item_box_buckshot_ttt	502.8577 789.0237 128.3824	-0.405 0.000 0.414
item_box_buckshot_ttt	-178.9033 756.6622 256.3553	1.041 0.000 -0.838
item_box_buckshot_ttt	-214.4590 738.0234 256.4059	-0.825 -0.003 0.736
item_box_buckshot_ttt	-326.3699 739.0876 256.3381	0.450 0.004 -0.354
item_box_buckshot_ttt	-370.3380 718.8685 256.3824	-0.432 0.000 0.436
item_box_buckshot_ttt	-22.2399 791.5881 256.4392	-0.578 -0.007 0.512
item_box_buckshot_ttt	-24.2345 803.5611 256.4211	-0.714 -0.005 0.637
ttt_random_ammo	-151.1950 2841.1699 113.0010	0.000 0.000 0.000
ttt_random_ammo	-162.7650 2448.0200 149.0010	0.000 0.000 0.000
ttt_random_ammo	-55.7923 2459.6399 113.0010	0.000 0.000 0.000
ttt_random_ammo	3778.8799 405.8570 49.0006	0.000 0.000 0.000
ttt_random_ammo	3185.0400 -1057.3101 322.0010	0.000 0.000 0.000
ttt_random_ammo	3104.9700 -998.2670 307.0010	0.000 0.000 0.000
ttt_random_ammo	3271.2400 -1111.2700 312.0000	0.000 0.000 0.000
ttt_random_ammo	3272.0000 -1095.0000 312.0000	0.000 0.000 0.000
ttt_random_ammo	2715.0000 -579.6830 18.0000	0.000 0.000 0.000
ttt_random_ammo	2695.9099 -573.1620 18.0000	0.000 0.000 0.000
ttt_random_ammo	2669.9800 -583.0770 18.0000	0.000 0.000 0.000
ttt_random_ammo	2646.3000 -570.0000 18.0000	0.000 0.000 0.000
ttt_random_ammo	2086.5100 1683.0200 -2.9994	0.000 0.000 0.000
ttt_random_ammo	1844.5601 1538.0900 -13.9994	0.000 0.000 0.000
ttt_random_ammo	1849.4900 1423.9800 -46.9994	0.000 0.000 0.000
ttt_random_ammo	1946.5601 1421.7900 -46.9994	0.000 0.000 0.000
ttt_random_ammo	900.0860 -912.4470 18.7067	0.000 0.000 0.000
ttt_random_ammo	926.1720 -909.0570 18.7067	0.000 0.000 0.000
ttt_random_ammo	-581.1360 855.8350 -114.9990	0.000 0.000 0.000
ttt_random_ammo	-1847.3101 -110.2770 56.6277	0.000 0.000 0.000
ttt_random_ammo	-1831.0000 -100.3590 56.6277	0.000 0.000 0.000
ttt_random_ammo	-1838.1899 -145.0000 56.6277	0.000 0.000 0.000
ttt_random_ammo	3930.9199 2862.2700 65.0006	0.000 0.000 0.000
ttt_random_ammo	3922.9800 2835.2500 65.0006	0.000 0.000 0.000
ttt_random_ammo	3915.8000 2850.4900 65.0006	0.000 0.000 0.000
ttt_random_ammo	3989.4800 2301.4299 229.0010	0.000 0.000 0.000
ttt_random_ammo	4002.0601 2310.5801 229.0010	0.000 0.000 0.000
ttt_random_ammo	-789.1890 -90.0660 -60.8839	0.000 0.000 0.000
ttt_random_ammo	-837.0000 -102.2270 -60.1301	0.000 0.000 0.000
ttt_random_ammo	-761.8790 -95.6419 -62.2194	0.000 0.000 0.000
ttt_random_ammo	1808.5900 2858.6699 133.0010	0.000 0.000 0.000
ttt_random_ammo	1906.8300 2842.9500 133.0010	0.000 0.000 0.000
ttt_random_ammo	1883.2000 2860.0801 171.0010	0.000 0.000 0.000
ttt_random_ammo	1821.4700 2864.3999 171.0010	0.000 0.000 0.000
ttt_random_ammo	1728.0800 2858.5801 171.0010	0.000 0.000 0.000
ttt_random_ammo	1682.9800 2865.8999 171.0010	0.000 0.000 0.000
ttt_random_ammo	1823.9399 3091.0901 133.0010	0.000 0.000 0.000
ttt_random_ammo	1735.6200 3121.2200 157.0010	0.000 0.000 0.000
weapon_zm_mac10	754.6440 2384.8652 129.2631	-0.117 -37.598 -88.540
weapon_zm_mac10	576.1164 2088.4338 97.2636	-0.108 -37.598 -88.540
weapon_zm_mac10	661.8140 2084.8594 97.2616	-0.142 -37.624 -88.542
weapon_zm_mac10	3077.9543 332.0557 -70.7394	-0.158 -37.625 -88.543
weapon_zm_mac10	3742.1018 663.8431 49.4778	-0.099 -28.656 -91.471
weapon_zm_mac10	120.1464 3031.8496 97.2556	-0.238 -37.666 -88.548
weapon_zm_mac10	-852.5294 1680.5366 229.0626	2.149 -59.423 -93.249
weapon_zm_mac10	-712.4977 972.6647 225.3132	0.192 -58.275 -89.176
weapon_zm_mac10	-764.9574 1083.6160 225.2682	-0.034 -37.538 -88.535
weapon_zm_mac10	-221.4652 764.3030 257.3228	0.367 -43.476 -87.774
weapon_zm_mac10	-274.1933 802.0144 257.2759	-0.110 -12.476 -87.129
weapon_zm_mac10	-279.3837 1641.1841 97.2626	-0.125 -37.598 -88.541
weapon_zm_mac10	74.9931 2029.3409 97.2476	-0.369 -37.728 -88.556
item_ammo_357_ttt	-174.6585 2548.7295 156.4269	0.457 0.166 0.015
item_ammo_357_ttt	-125.9866 2541.8403 156.4432	1.242 0.366 -0.923
item_ammo_357_ttt	771.3901 2563.3813 128.3571	0.455 0.060 0.045
item_ammo_357_ttt	778.3649 2610.3967 128.3938	0.463 0.055 0.030
item_ammo_357_ttt	-795.1307 1598.3184 224.3171	0.447 0.073 0.061
item_ammo_357_ttt	-824.0108 1559.0815 228.2646	0.709 -2.529 -20.095
item_ammo_357_ttt	-242.1871 1664.5920 96.3588	0.456 0.060 0.045
item_ammo_357_ttt	-268.5408 1705.5071 96.3463	0.453 0.062 0.049
item_ammo_357_ttt	590.0385 2297.9866 128.3518	0.454 0.060 0.047
item_ammo_357_ttt	617.3464 2358.8782 128.3684	0.458 0.057 0.041
item_ammo_357_ttt	403.3156 1885.4419 138.4615	1.268 -0.084 -0.686
item_ammo_357_ttt	409.2650 1900.0896 138.3283	0.450 0.070 0.056
item_ammo_357_ttt	1773.6764 1873.7543 112.3571	0.461 -0.110 0.048
item_ammo_357_ttt	1772.7865 1896.7493 112.3500	0.454 0.061 0.049
item_ammo_revolver_ttt	469.2485 1754.7101 138.3386	0.452 0.066 0.052
item_ammo_revolver_ttt	504.5922 1755.0198 138.4084	0.466 0.056 0.024
item_ammo_revolver_ttt	546.3963 1757.9622 138.3621	0.457 0.060 0.043
item_ammo_revolver_ttt	468.1375 1770.1552 138.3366	0.452 0.066 0.053
item_ammo_revolver_ttt	503.6568 1770.9758 138.3730	0.459 0.059 0.038
item_ammo_revolver_ttt	547.9420 1774.1261 138.3213	0.374 -0.218 -0.174
item_ammo_revolver_ttt	1836.2202 2729.7600 96.3239	0.449 0.069 0.058
item_ammo_revolver_ttt	1841.7335 2792.6453 96.3217	0.448 0.068 0.059
item_ammo_revolver_ttt	1585.7418 3117.0266 131.3217	0.449 0.070 0.058
item_ammo_revolver_ttt	1598.3188 3120.8411 131.4342	1.063 -0.425 -0.922
item_ammo_revolver_ttt	3190.6692 1886.3092 -71.6696	0.450 0.068 0.056
item_ammo_revolver_ttt	3277.1995 1932.0304 -71.6717	0.450 0.068 0.057
item_ammo_revolver_ttt	3283.6768 1921.7720 -71.6556	0.453 0.062 0.050
item_ammo_revolver_ttt	3335.7930 1917.4225 -71.6173	0.460 0.056 0.035
item_ammo_revolver_ttt	3386.7944 1905.7303 -70.3308	-2.603 0.004 0.019
item_ammo_revolver_ttt	3383.3276 1895.0739 -70.3741	-2.543 6.123 -0.275
item_ammo_revolver_ttt	3333.1873 1877.3336 -71.6227	0.459 0.056 0.037
item_ammo_revolver_ttt	3286.2104 1892.1862 -71.6379	0.456 0.058 0.043
item_ammo_revolver_ttt	3245.4934 1878.6102 -71.6097	0.462 0.055 0.032
item_ammo_revolver_ttt	-27.0981 2858.1450 96.4068	0.471 0.056 0.023
item_ammo_revolver_ttt	-21.6397 2919.6038 96.3505	0.466 0.064 0.043
item_ammo_revolver_ttt	-25.5096 2959.8137 96.3177	0.462 0.075 0.055
item_ammo_revolver_ttt	1741.9333 1883.5597 112.3365	0.451 0.063 0.054
item_ammo_revolver_ttt	1731.3834 1868.6871 112.3025	0.444 0.079 0.068
item_ammo_revolver_ttt	1719.5110 1849.4100 112.3758	0.459 0.055 0.038
item_ammo_revolver_ttt	1695.0485 1849.4501 112.3758	0.459 0.055 0.038
item_ammo_revolver_ttt	3105.2825 3212.5073 -71.6347	0.457 0.058 0.042
item_ammo_revolver_ttt	3084.9263 3255.2529 -71.6634	0.451 0.065 0.053
item_ammo_revolver_ttt	3084.3752 3163.4485 -70.6478	-19.761 1.614 -0.126
item_ammo_revolver_ttt	3054.5713 3126.2429 -71.6412	0.456 0.060 0.044
item_ammo_revolver_ttt	2793.4866 2546.0974 -55.6173	0.460 0.056 0.035
item_ammo_revolver_ttt	2791.3240 2514.3447 -55.6783	0.448 0.068 0.059
item_ammo_revolver_ttt	3632.2905 1278.0557 1.2924	-17.016 1.448 0.619
item_ammo_revolver_ttt	3564.2849 1286.4659 0.3518	0.454 0.060 0.047
item_ammo_revolver_ttt	3580.7568 1334.4999 0.3553	0.455 0.060 0.046
item_ammo_revolver_ttt	3723.0801 1323.6602 0.3500	0.454 0.062 0.048
item_ammo_revolver_ttt	3019.0972 736.8038 -71.5798	0.468 0.054 0.020
item_ammo_revolver_ttt	3066.8416 664.6971 -71.6614	0.452 0.065 0.053
ttt_playerspawn	821.0263 2453.7288 128.4071	-0.037 -0.000 0.037
ttt_playerspawn	132.7279 2099.1250 96.4836	0.016 -0.003 0.036
ttt_playerspawn	147.0735 2849.1875 96.4391	-0.024 -0.000 0.024
ttt_playerspawn	-97.5443 2716.4785 112.4213	-0.032 -0.000 0.032
ttt_playerspawn	922.9501 2760.0571 96.3968	-0.042 -0.000 0.042
ttt_playerspawn	1177.9873 2579.9668 128.4023	-0.069 -0.139 0.025
ttt_playerspawn	1183.8191 2332.4778 128.4656	-0.014 -0.000 0.014
ttt_playerspawn	1478.5758 2453.9963 96.4213	-0.032 -0.000 0.032
ttt_playerspawn	1432.2712 2705.4036 96.4292	-0.028 -0.000 0.028
ttt_playerspawn	1387.1538 2165.1052 96.4112	-0.036 -0.000 0.036
ttt_playerspawn	1775.3508 2149.9346 96.4344	-0.026 -0.000 0.026
ttt_playerspawn	1789.3940 2463.4219 112.3936	-0.043 -0.000 0.043
ttt_playerspawn	2425.7717 2817.1873 96.4043	-0.039 -0.000 0.039
ttt_playerspawn	448.6164 2583.1021 128.4099	-0.036 -0.000 0.036
ttt_playerspawn	425.8894 2348.7085 128.4152	-0.034 -0.000 0.034
ttt_playerspawn	494.9117 1868.5415 96.4099	-0.036 -0.000 0.036
ttt_playerspawn	1431.4564 1767.2577 96.4514	-0.020 -0.000 0.020
ttt_playerspawn	1137.4598 1350.6453 128.4333	-0.027 -0.000 0.027
ttt_playerspawn	2714.8821 630.0408 -71.6147	-0.046 -0.000 0.046
ttt_playerspawn	3195.1450 291.6604 -71.6080	-0.043 -0.000 0.043
ttt_playerspawn	2923.9951 1331.6328 -71.5556	-0.022 -0.000 0.022
ttt_playerspawn	3086.6575 2493.8308 -71.6130	-0.045 -0.000 0.045
ttt_playerspawn	1984.1576 326.5148 -47.6237	-0.050 -0.000 0.050
ttt_playerspawn	3269.9116 -360.0455 0.4164	-0.034 -0.000 0.034
ttt_playerspawn	3521.9485 -880.8756 128.4337	-0.019 -0.000 0.019
ttt_playerspawn	2935.4021 2875.3838 -63.5650	0.073 0.027 0.031
ttt_playerspawn	3350.6711 2809.4329 -63.5911	-0.154 -0.178 -0.060
ttt_playerspawn	3201.0598 1602.3535 -71.5478	-0.019 -0.000 0.019
weapon_zm_rifle	-152.4013 2548.3333 157.3124	3.295 10.374 64.459
weapon_zm_rifle	767.2346 2586.7981 129.3413	3.270 13.166 64.882
weapon_zm_rifle	-821.3909 1561.8347 225.9275	4.503 9.111 71.024
weapon_zm_rifle	-268.1896 1681.7593 97.3225	3.259 13.151 64.645
weapon_zm_rifle	640.4099 2335.5496 129.3370	3.268 13.163 64.828
weapon_zm_rifle	411.5901 1864.9186 139.3194	2.785 4.120 66.947
weapon_zm_rifle	1766.0094 1884.6653 113.3875	3.596 13.563 65.034
