# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_c17ruins
# Exported by: Inferno
setting:	replacespawns 1
weapon_zm_sledge	5693.5986 -167.1017 -123.5800	18.478 0.346 2.957
weapon_zm_sledge	7069.4082 520.6793 0.4293	18.589 0.300 2.845
weapon_zm_sledge	5507.8062 1583.3719 4.4318	18.577 0.346 2.952
item_box_buckshot_ttt	5209.8062 -686.8524 -127.5424	1.719 -0.023 -0.548
item_box_buckshot_ttt	5147.8857 -708.4995 -127.5424	1.719 -0.023 -0.548
item_box_buckshot_ttt	5108.5186 -739.9628 -127.5795	1.110 -0.008 -0.050
item_box_buckshot_ttt	5382.3862 -660.9338 -127.5122	-0.670 -0.006 0.805
item_box_buckshot_ttt	5452.6572 -748.1181 -127.5835	0.933 -0.008 0.121
item_box_buckshot_ttt	6913.9277 536.8876 -4.0517	-0.472 -0.028 0.480
item_box_buckshot_ttt	6847.2710 519.9816 -4.0887	-0.758 -0.008 0.716
item_box_buckshot_ttt	7850.7065 1308.9963 0.4591	0.691 -0.009 0.140
item_box_buckshot_ttt	7839.9971 1309.8345 0.4601	0.576 -0.010 0.211
item_box_buckshot_ttt	7828.3174 1308.5752 0.4596	0.622 -0.009 0.185
item_box_buckshot_ttt	7816.5825 1309.0452 0.4348	1.101 -0.037 -0.357
item_box_buckshot_ttt	7802.8032 1308.1847 0.4620	0.469 -0.008 0.268
item_box_buckshot_ttt	7849.7754 1292.9988 0.4591	0.691 -0.009 0.140
item_box_buckshot_ttt	7838.9551 1293.0613 0.4627	0.446 -0.008 0.277
item_box_buckshot_ttt	7827.9614 1294.7850 0.4601	0.576 -0.010 0.211
item_box_buckshot_ttt	7815.6138 1296.4155 0.4639	0.378 -0.006 0.313
item_box_buckshot_ttt	7800.5459 1295.9431 0.4640	0.406 -0.006 0.290
item_box_buckshot_ttt	7141.6089 -1973.0957 4.4165	0.934 -0.008 0.118
item_box_buckshot_ttt	7152.8765 -1902.7114 4.4784	-0.816 -0.013 1.030
weapon_zm_mac10	5856.9443 -1768.8213 -105.4650	5.718 -55.190 -96.241
weapon_zm_mac10	7937.1777 1382.3735 1.1472	-0.870 -36.033 -88.036
weapon_zm_mac10	7926.8062 1382.6208 0.6069	-7.929 -35.919 -83.605
item_ammo_357_ttt	6956.6543 546.3095 -4.0316	0.479 -0.071 -0.000
item_ammo_357_ttt	7851.5869 1357.5594 0.4257	0.997 -0.028 -0.633
item_ammo_357_ttt	7837.2881 1356.9232 0.4236	1.021 -0.029 -0.662
item_ammo_357_ttt	7825.4941 1356.4730 0.4184	1.081 -0.033 -0.736
item_ammo_357_ttt	7814.4111 1356.7130 0.3578	0.598 -0.090 -0.087
item_ammo_357_ttt	7798.4937 1358.2472 0.4215	1.046 -0.030 -0.693
item_ammo_357_ttt	7851.6572 1345.2456 0.4215	1.046 -0.030 -0.693
item_ammo_357_ttt	7838.4492 1343.8413 0.4222	1.038 -0.030 -0.683
item_ammo_357_ttt	7825.8291 1343.9745 0.4229	1.029 -0.029 -0.673
item_ammo_357_ttt	7814.0923 1344.3300 0.4236	1.021 -0.029 -0.662
item_ammo_357_ttt	7798.3013 1346.3843 0.4229	1.029 -0.029 -0.673
item_ammo_revolver_ttt	5432.7651 -1840.8535 0.4214	1.046 -0.030 -0.693
item_ammo_revolver_ttt	5486.1177 -1937.0490 0.4160	1.109 -0.033 -0.770
item_ammo_revolver_ttt	7859.5049 1401.8633 0.4413	1.058 1.121 -0.133
item_ammo_revolver_ttt	7860.6680 1386.3418 0.4222	1.038 -0.030 -0.683
item_ammo_revolver_ttt	7861.6318 1374.6865 0.4302	0.945 -0.026 -0.569
item_ammo_revolver_ttt	7862.2061 1360.2631 0.4135	1.139 -0.036 -0.806
item_ammo_revolver_ttt	7861.7114 1347.2813 0.4200	1.064 -0.031 -0.714
item_ammo_revolver_ttt	7862.5610 1334.6461 0.4257	0.997 -0.028 -0.633
item_ammo_revolver_ttt	7863.5244 1322.2567 0.4081	1.202 -0.041 -0.883
item_ammo_revolver_ttt	7863.1680 1308.2201 0.4222	1.038 -0.030 -0.683
item_ammo_revolver_ttt	7862.7188 1296.8158 0.4207	1.055 -0.030 -0.703
item_ammo_revolver_ttt	7863.9375 1281.9126 0.4331	0.911 -0.025 -0.528
item_ammo_revolver_ttt	7851.3989 1281.9901 0.4012	1.282 -0.048 -0.981
item_ammo_revolver_ttt	7839.3008 1281.7672 0.4243	1.013 -0.028 -0.652
item_ammo_revolver_ttt	7826.5288 1283.7810 0.4071	1.213 -0.042 -0.896
item_ammo_revolver_ttt	7814.8965 1282.9431 0.4176	1.091 -0.033 -0.748
item_ammo_revolver_ttt	7801.7397 1283.4969 0.4517	0.356 0.413 0.153
ttt_playerspawn	5475.7998 1039.8853 -3.5866	0.016 0.000 -0.016
ttt_playerspawn	6686.8105 1888.2249 -3.5986	-0.040 -0.000 0.040
ttt_playerspawn	5266.2666 984.8774 -3.6218	-0.049 -0.000 0.049
ttt_playerspawn	5236.7734 1214.8895 0.4237	-0.031 -0.000 0.031
ttt_playerspawn	5561.2539 1167.6737 0.4252	0.073 0.036 0.153
ttt_playerspawn	5427.6079 910.5905 -3.5848	-0.034 -0.000 0.034
ttt_playerspawn	5369.3828 1033.1678 -3.5928	-0.037 -0.000 0.037
ttt_playerspawn	5398.1499 1186.0381 0.3984	-0.041 -0.000 0.041
weapon_zm_rifle	6946.8916 573.7394 -3.0584	2.890 5.236 66.792
weapon_zm_rifle	7066.7231 -1864.6823 42.6749	3.363 11.985 65.245
weapon_zm_rifle	7884.3164 1372.1715 1.3119	3.254 8.104 64.557
weapon_zm_rifle	7962.2808 1370.1683 1.2941	3.273 9.894 64.622
weapon_zm_rifle	5063.5039 -607.0623 1.3497	3.209 13.398 65.084
weapon_zm_rifle	5142.4180 -725.7229 1.3597	3.226 13.407 65.194
weapon_zm_rifle	5040.5571 -727.2631 1.3430	3.198 13.392 65.009
weapon_zm_rifle	5224.3818 -631.0295 1.3332	3.182 13.384 64.901
weapon_ttt_smokegrenade	7034.0752 936.4484 77.3739	-2.831 -1.116 -1.515
weapon_ttt_smokegrenade	7049.7964 932.3636 78.2583	-2.831 -1.122 -1.515
weapon_ttt_smokegrenade	7065.2451 942.8895 78.7268	-2.831 -1.123 -1.515
weapon_ttt_smokegrenade	7061.2568 927.5781 78.9528	-2.831 -1.126 -1.514
weapon_ttt_smokegrenade	7070.1245 923.2794 79.5066	-2.831 -1.129 -1.514
weapon_ttt_smokegrenade	7059.2559 905.6196 79.4595	-2.831 -1.129 -1.514
weapon_ttt_smokegrenade	7048.2920 910.5262 78.7860	-2.831 -1.125 -1.515
weapon_ttt_smokegrenade	7038.3726 919.9997 78.0380	-2.831 -1.121 -1.515
weapon_ttt_smokegrenade	7059.9951 967.7015 77.7855	-2.831 -1.115 -1.515
weapon_ttt_smokegrenade	7053.4741 958.0910 77.7301	-2.831 -1.117 -1.515
weapon_ttt_smokegrenade	7044.4136 947.0812 77.5886	-2.831 -1.117 -1.515
weapon_ttt_smokegrenade	7069.2437 983.7142 77.7932	-2.900 6.981 -1.274
weapon_ttt_smokegrenade	7072.7959 971.5102 78.3091	-2.831 -1.116 -1.515
weapon_ttt_smokegrenade	7083.5146 967.6999 78.9404	-2.831 -1.118 -1.515
weapon_ttt_smokegrenade	7090.1211 963.3177 79.3855	-2.831 -1.121 -1.515
weapon_ttt_smokegrenade	7100.0366 973.6315 79.5882	-2.831 -1.117 -1.515
weapon_ttt_smokegrenade	7107.8311 989.8536 79.5239	-2.831 -1.112 -1.515
weapon_ttt_smokegrenade	7093.3823 1002.6702 78.4613	-2.831 -1.105 -1.516
weapon_ttt_smokegrenade	7081.5898 995.4146 78.0822	-2.831 -1.107 -1.516
weapon_ttt_smokegrenade	7083.6616 986.1652 78.4388	-2.831 -1.112 -1.515
weapon_ttt_smokegrenade	7087.7344 975.9556 78.9201	-2.831 -1.117 -1.515
weapon_ttt_smokegrenade	7103.1270 962.4579 80.0477	-2.832 -1.146 -1.513
weapon_ttt_smokegrenade	7095.6436 953.2518 79.9339	-2.831 -1.124 -1.515
weapon_ttt_smokegrenade	7099.4043 945.8366 80.3228	-2.831 -1.127 -1.514
weapon_ttt_smokegrenade	7109.1401 959.0736 80.4362	-2.832 -1.147 -1.513
weapon_ttt_smokegrenade	7135.0615 986.4484 80.9548	-2.831 -1.111 -1.515
weapon_ttt_smokegrenade	7121.8662 986.9731 80.2924	-2.831 -1.137 -1.514
weapon_ttt_smokegrenade	7135.4077 1001.0015 80.5708	-2.831 -1.109 -1.516
weapon_ttt_smokegrenade	7148.5190 995.6991 81.3606	-2.831 -1.106 -1.516
weapon_ttt_smokegrenade	7117.5439 1026.2167 78.9989	-2.830 -1.091 -1.517
weapon_ttt_smokegrenade	7119.7749 1008.8436 79.5871	-2.831 -1.102 -1.516
weapon_ttt_smokegrenade	7108.9736 1000.7870 79.2788	-2.831 -1.107 -1.516
weapon_ttt_smokegrenade	7098.7524 992.9927 78.9917	-2.831 -1.110 -1.516
weapon_ttt_smokegrenade	7100.2183 1018.3293 78.3655	-2.830 -1.098 -1.516
weapon_ttt_smokegrenade	7109.5576 1032.8174 78.4249	-2.830 -1.091 -1.517
weapon_ttt_smokegrenade	5525.5352 -2339.8982 62.6978	2.596 -0.118 -2.742
weapon_ttt_smokegrenade	5486.6567 -2339.9707 62.6324	2.381 -0.005 -2.314
weapon_ttt_smokegrenade	5407.8267 -2337.5952 62.6934	2.716 -0.123 -2.870
weapon_ttt_smokegrenade	5350.1846 -2337.3384 62.6939	2.726 -0.123 -2.884
weapon_ttt_confgrenade	7085.9165 929.0303 79.0941	-2.787 0.856 -1.618
weapon_ttt_confgrenade	7085.2949 949.8752 78.4893	-2.788 0.831 -1.617
weapon_ttt_confgrenade	7074.9058 956.1851 77.8054	-2.788 0.831 -1.617
weapon_ttt_confgrenade	7072.7422 945.3665 77.9972	-2.788 0.831 -1.617
weapon_ttt_confgrenade	7068.2710 934.8423 78.0676	-2.788 0.830 -1.617
weapon_ttt_confgrenade	7076.2725 928.5271 78.6344	-2.788 0.830 -1.617
weapon_ttt_confgrenade	7088.3281 942.6564 78.8371	-2.788 0.830 -1.617
weapon_ttt_confgrenade	7121.1001 967.7946 79.7536	-2.788 0.831 -1.618
weapon_ttt_confgrenade	7125.4941 981.6625 79.5872	-2.788 0.832 -1.620
weapon_ttt_confgrenade	7068.2222 912.2437 78.6874	-2.789 0.830 -1.623
weapon_ttt_confgrenade	7056.2373 913.5507 78.0625	-2.790 0.829 -1.629
weapon_ttt_confgrenade	7048.8086 921.7621 77.4708	-2.793 0.831 -1.642
weapon_ttt_confgrenade	7040.2588 943.1082 76.4614	-2.798 0.832 -1.666
weapon_ttt_confgrenade	7041.3579 961.6295 76.0018	-2.808 0.835 -1.717
weapon_ttt_confgrenade	7053.6689 972.6465 76.2991	-2.820 0.835 -1.774
weapon_ttt_confgrenade	7061.4761 980.2452 76.4622	-2.854 0.837 -1.941
