# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: de_westwood
# Exported by: «[N-G]» EraYaN
setting:	replacespawns 1
weapon_zm_revolver	-286.3561 1223.1587 -76.6111	2.407 -3.080 -85.516
weapon_zm_revolver	-288.1808 1858.0004 -105.0780	3.053 -32.573 -83.204
weapon_zm_revolver	-286.7001 1731.9984 -110.1091	2.058 18.638 -84.928
weapon_zm_revolver	-303.1210 1612.7263 -107.0517	-12.369 -38.678 -83.921
weapon_zm_revolver	-286.7229 1471.1566 -105.2046	1.960 8.666 -86.013
weapon_zm_revolver	739.6797 -856.9402 129.9005	2.584 -20.498 -83.259
weapon_zm_revolver	-359.4505 1016.3344 -32.3916	-60.138 -10.044 -78.143
weapon_zm_revolver	-139.9195 -233.9245 -78.0921	2.565 -20.518 -83.446
weapon_zm_revolver	-357.8132 294.5632 73.7682	2.585 -21.467 -83.583
weapon_zm_revolver	226.7012 -221.9112 -126.1803	2.084 -18.833 -83.485
weapon_zm_revolver	228.2092 -278.7977 -126.0174	2.780 -12.448 -85.956
weapon_zm_revolver	1692.0013 135.9399 -10.4701	2.753 -7.024 84.608
weapon_zm_revolver	1668.0410 272.8791 -13.1587	1.806 -99.816 -86.197
weapon_zm_revolver	1372.1245 358.2053 -56.5127	2.130 -20.130 -84.283
ttt_random_weapon	48.0527 -617.8359 129.2060	1.807 4.775 -92.753
ttt_random_weapon	84.7479 -616.0703 129.2054	1.814 4.776 -92.736
ttt_random_weapon	-321.6684 491.9113 -110.7927	1.793 4.774 -92.785
ttt_random_weapon	-145.0433 49.0089 -74.1174	1.394 4.734 -93.635
ttt_random_weapon	-145.6577 42.7623 -73.6408	-1.800 -8.062 84.660
ttt_random_weapon	2352.1360 187.1493 -126.7862	1.698 5.717 -93.090
ttt_random_weapon	2352.6033 202.4497 -126.7883	1.721 5.718 -93.043
ttt_random_weapon	2352.5137 168.4933 -126.8027	1.874 5.711 -92.728
ttt_random_weapon	2352.8716 151.9149 -126.7976	1.819 5.715 -92.840
ttt_random_weapon	2353.1880 137.7350 -126.8320	2.184 5.689 -92.089
ttt_random_weapon	2353.2732 125.9180 -126.7883	1.721 5.718 -93.043
ttt_random_weapon	2353.2429 114.5823 -126.8397	2.265 5.679 -91.922
weapon_ttt_tmp	-295.5574 274.5435 32.8492	-0.951 20.603 90.350
weapon_ttt_tmp	301.0228 -331.9452 -63.2746	-1.768 95.894 91.110
weapon_ttt_tmp	2411.9846 164.2730 257.7812	-0.380 -12.689 -92.292
weapon_ttt_tmp	1942.1107 -599.0571 64.8626	-1.344 14.216 91.437
weapon_ttt_tmp	2192.5100 -598.1064 -111.3081	-1.677 20.677 88.661
weapon_ttt_tmp	1949.4213 183.3702 -62.8677	-0.013 -57.214 -92.547
weapon_ttt_tmp	1656.3049 267.2754 -77.2544	-1.682 15.939 91.525
weapon_ttt_tmp	1496.1411 -845.6574 185.0833	-0.394 18.387 92.288
weapon_ttt_tmp	666.4794 949.3100 25.1301	-0.216 18.393 92.599
weapon_ttt_tmp	870.0551 1712.3951 -127.2039	-1.721 17.743 91.665
weapon_ttt_tmp	1163.5737 -811.3975 -70.9300	-0.365 17.500 92.161
weapon_ttt_sg550	-82.2402 356.8471 81.6092	0.482 -19.260 -89.175
weapon_ttt_sg550	2407.1863 -527.8455 225.5549	0.198 -13.853 -89.369
weapon_ttt_sg550	48.0783 1294.2246 24.6010	15.978 -1.800 -91.785
weapon_ttt_sg550	-136.3536 1302.6134 9.5296	0.200 -2.337 -87.268
weapon_ttt_sg550	2359.0881 86.3384 137.7205	0.422 144.189 -91.383
weapon_ttt_sg550	604.4536 790.0682 -110.2693	0.423 -12.734 -91.593
weapon_ttt_sg550	490.0280 364.1806 41.4676	0.076 -11.344 -86.629
weapon_ttt_sg550	1355.3301 318.1615 -110.3393	0.320 -11.169 -90.045
item_box_buckshot_ttt	751.3090 1369.3910 -76.0901	-0.927 134.441 -0.004
item_box_buckshot_ttt	755.3367 -642.8628 128.4576	-0.243 -0.018 0.877
item_box_buckshot_ttt	765.1527 -643.1747 128.4595	0.618 -0.009 0.188
item_box_buckshot_ttt	774.4775 -642.5776 128.4563	-0.743 -0.030 1.259
item_box_buckshot_ttt	997.4177 -862.2054 128.4206	1.111 -0.008 -0.049
item_box_buckshot_ttt	983.3638 -861.5187 128.4129	0.812 -0.009 0.248
item_box_buckshot_ttt	972.7252 -861.2972 128.4167	0.935 -0.008 0.121
item_box_buckshot_ttt	279.5578 -849.9034 -111.5429	-0.405 -0.023 0.998
item_box_buckshot_ttt	305.2972 -849.6187 -111.5123	-0.618 -0.007 0.767
item_box_buckshot_ttt	298.8878 -745.6736 -111.5399	0.551 -0.013 0.284
item_box_buckshot_ttt	278.0466 -744.2827 -111.5098	0.149 -0.005 0.162
item_box_buckshot_ttt	70.3903 -709.4563 -78.9539	-0.395 -0.011 0.354
item_box_buckshot_ttt	593.2531 726.7706 24.5125	-0.013 -68.593 -0.010
item_box_buckshot_ttt	580.2531 731.9144 24.4634	-0.809 21.342 0.007
item_box_buckshot_ttt	508.0609 540.6578 40.4459	1.191 -0.094 -0.076
item_box_buckshot_ttt	494.8206 541.4884 40.4795	-0.061 -0.007 0.451
item_box_buckshot_ttt	483.6826 540.0100 40.4571	1.375 -0.003 -0.328
item_box_buckshot_ttt	43.7259 1180.9742 24.5688	16.800 -0.084 0.143
item_box_buckshot_ttt	61.7022 1180.5000 19.4397	16.885 -0.040 0.328
item_box_buckshot_ttt	73.9159 1180.8003 15.9537	16.587 -0.128 0.089
item_box_buckshot_ttt	1139.3972 144.8093 -111.5171	0.231 -0.005 0.189
item_box_buckshot_ttt	1156.8029 144.9955 -111.5889	0.767 -0.009 0.298
weapon_ttt_ak47	783.0291 1546.6140 -126.9443	0.012 -16.213 87.199
weapon_ttt_ak47	2381.1833 -830.2337 -111.0410	-0.152 1.123 89.071
weapon_ttt_ak47	1837.2598 55.4036 -63.9784	-0.227 -20.834 88.988
item_ammo_smg1_ttt	1797.5455 353.1556 -45.5248	0.218 -92.203 -0.002
item_ammo_smg1_ttt	1796.2727 338.1984 -45.5994	-0.014 -94.864 0.065
item_ammo_smg1_ttt	1793.0690 310.2193 -45.5452	0.363 -94.040 -0.152
item_ammo_smg1_ttt	1792.9718 293.6651 -45.5182	0.055 -98.636 0.303
item_ammo_smg1_ttt	1797.6854 268.7522 -45.5188	0.305 -87.927 -0.338
item_ammo_smg1_ttt	1791.5576 252.3794 -45.5170	-0.227 -94.386 -0.069
item_ammo_smg1_ttt	1787.4366 353.6232 -77.4963	-0.016 -91.756 -0.101
item_ammo_smg1_ttt	1787.9519 336.2855 -77.6142	-0.102 -94.209 0.080
item_ammo_smg1_ttt	1788.7405 312.2514 -77.4831	0.810 -85.868 0.540
item_ammo_smg1_ttt	1788.9872 291.5210 -77.5609	-0.045 -91.417 -0.018
item_ammo_smg1_ttt	1790.3762 265.8929 -77.5667	0.218 -88.903 -0.002
item_ammo_smg1_ttt	1793.3962 250.9856 -77.5192	-0.380 -87.370 -0.006
item_ammo_smg1_ttt	1501.9077 -862.4629 -71.5300	-0.306 101.332 0.113
item_ammo_smg1_ttt	1499.2166 -832.5145 -71.5318	0.022 -149.222 0.029
item_ammo_smg1_ttt	1394.4950 -760.2539 -71.4718	-0.516 -93.954 0.585
item_ammo_smg1_ttt	303.1534 -119.5929 -87.4940	0.089 -32.942 -0.164
item_ammo_smg1_ttt	310.5963 -153.1892 -87.5420	0.098 -46.734 0.073
item_ammo_smg1_ttt	-202.9790 1103.6475 -81.7473	9.240 -0.596 -0.138
item_ammo_smg1_ttt	641.5242 -732.3132 -79.5798	-0.424 0.004 0.273
item_ammo_smg1_ttt	622.5651 -729.9825 -79.5674	-0.842 0.001 0.552
item_ammo_smg1_ttt	-156.4701 -746.0245 -78.8420	0.809 -0.037 0.540
item_ammo_smg1_ttt	-296.3431 290.5333 32.5113	0.821 -0.028 -0.191
item_ammo_smg1_ttt	-279.3925 289.5309 32.5091	-0.142 -2.633 0.084
item_ammo_smg1_ttt	2387.4736 162.9167 256.4180	0.373 -0.005 0.239
item_ammo_smg1_ttt	2366.1826 161.8330 256.4180	0.375 -0.005 0.240
item_ammo_smg1_ttt	1951.9702 -571.9725 64.5368	0.143 -0.017 -0.123
item_ammo_smg1_ttt	1953.1404 -546.3806 64.5069	-0.480 0.012 -0.382
item_ammo_smg1_ttt	2177.2783 -596.2040 -111.4772	0.201 -0.015 -0.172
item_ammo_smg1_ttt	2158.2932 -597.9327 -111.4893	0.698 0.177 -0.105
item_ammo_smg1_ttt	1478.9679 -853.5023 184.5294	-0.176 0.016 -0.154
item_ammo_smg1_ttt	1462.0142 -853.8471 184.4157	0.334 -0.005 0.213
item_ammo_smg1_ttt	659.1021 973.8403 24.5115	0.304 -0.012 -0.258
item_ammo_smg1_ttt	683.5865 972.6868 24.4808	0.089 0.002 -0.174
item_ammo_smg1_ttt	894.5868 1731.7678 -127.5983	0.170 -0.005 0.102
item_ammo_smg1_ttt	872.8184 1734.1428 -127.5251	0.565 -0.014 0.256
item_ammo_smg1_ttt	885.5192 1882.3663 -127.5654	0.941 -0.000 0.619
item_ammo_smg1_ttt	1201.4572 -770.1728 -75.8074	-0.577 0.029 0.680
weapon_zm_shotgun	738.9735 1381.9042 -75.5297	-0.506 -18.282 -84.940
weapon_zm_shotgun	1827.2124 232.5079 -63.3467	-0.228 97.767 83.716
weapon_zm_shotgun	754.1785 -627.5150 129.0227	-0.456 -9.317 -84.352
weapon_zm_shotgun	268.9848 -731.4786 -110.1193	-1.002 4.979 86.037
weapon_ttt_m16	587.2628 742.4564 64.6524	1.736 -19.943 85.048
weapon_ttt_m16	-108.9471 -250.8319 -30.8520	2.156 -8.343 84.176
weapon_ttt_m16	1837.6042 80.2045 -63.7803	2.105 -8.321 84.226
weapon_zm_molotov	600.1671 1456.4868 -106.0260	0.735 0.010 -0.463
weapon_zm_molotov	601.8856 1437.0802 -105.9221	1.646 -0.108 -1.708
weapon_zm_molotov	580.7775 1438.5808 -106.0282	0.629 0.008 -0.342
weapon_zm_molotov	582.7390 1454.5865 -105.9458	2.325 -0.120 -2.419
weapon_zm_molotov	590.9874 1426.0472 -105.9206	1.595 -0.109 -1.652
weapon_zm_molotov	588.0283 1466.3840 -105.9576	2.601 -0.122 -2.699
weapon_zm_molotov	240.9931 -323.3058 -59.4730	0.722 0.010 -0.468
weapon_zm_molotov	280.3203 -321.9829 -59.4455	3.533 -0.097 -3.653
weapon_zm_molotov	2368.4641 -846.7118 68.5157	0.383 0.003 -0.073
weapon_zm_molotov	2349.3684 -859.5897 -107.4657	1.378 0.011 -1.202
weapon_zm_molotov	138.2175 545.4918 -123.4756	0.265 -0.172 -0.053
weapon_zm_rifle	-82.9037 614.0993 81.4075	3.286 10.334 65.999
weapon_zm_rifle	-95.0200 1070.2014 137.4075	3.286 11.636 65.996
weapon_zm_rifle	-83.4537 125.2931 169.3726	3.109 11.468 65.847
weapon_zm_rifle	490.8247 742.3785 25.3191	3.307 11.755 64.974
weapon_zm_rifle	2326.1758 235.2559 137.2992	0.259 15.030 -88.932
weapon_zm_rifle	2469.0710 236.5342 137.2992	0.259 -73.190 -88.932
weapon_zm_rifle	36.0947 1026.1315 30.6460	22.600 0.222 68.378
weapon_zm_rifle	2198.9741 -574.3851 193.4002	3.300 11.897 66.243
weapon_zm_rifle	1307.1270 -639.3152 185.2802	0.254 -5.581 -89.299
weapon_zm_rifle	687.8994 -745.0554 -30.6209	3.478 79.398 66.125
weapon_zm_rifle	634.0960 467.2481 177.3899	3.221 12.065 65.610
weapon_zm_rifle	705.7630 98.4527 177.3255	3.082 9.494 65.303
weapon_zm_rifle	659.7058 917.8902 163.9758	6.603 13.076 52.512
weapon_zm_rifle	716.2119 820.6544 170.0742	-1.770 8.197 136.943
weapon_zm_rifle	1068.8457 -532.7072 25.3749	3.458 11.360 66.439
weapon_zm_rifle	-139.6761 1380.3917 10.1295	2.864 2.189 65.193
weapon_zm_rifle	605.2405 59.6165 41.3413	3.312 13.277 64.823
weapon_ttt_famas	869.6124 1565.1135 -126.4701	-0.120 -13.442 -90.462
weapon_ttt_famas	-260.2781 1262.7406 -110.4715	-0.166 -13.258 -90.640
weapon_ttt_famas	-105.9295 -285.1184 -30.4956	0.025 -16.188 -89.674
weapon_ttt_famas	-147.1607 287.6942 73.3812	-0.107 -16.580 -90.774
weapon_ttt_famas	2168.5593 -184.2766 -86.6761	-0.141 9.763 90.546
weapon_ttt_famas	1840.1620 94.3702 -63.6728	0.000 15.896 89.103
weapon_ttt_famas	2253.7588 -838.9913 193.4247	-0.000 -19.071 -88.564
weapon_ttt_famas	892.8835 1217.8701 -126.6718	0.000 18.478 90.000
weapon_ttt_famas	-335.1969 879.0871 -126.4934	-0.000 -17.841 -89.644
weapon_zm_sledge	987.9638 211.1596 68.4315	18.609 0.197 2.838
weapon_zm_sledge	1360.0542 53.0780 68.4232	18.538 0.197 2.850
weapon_zm_sledge	1434.9601 -599.3576 28.4255	18.554 0.202 2.857
weapon_zm_sledge	803.3040 -822.8897 12.4336	18.628 0.195 2.832
weapon_zm_sledge	-47.0283 -503.9077 132.3862	18.210 -0.826 2.930
weapon_zm_sledge	557.7639 776.9717 -109.0726	0.543 19.389 88.481
weapon_zm_sledge	-357.6871 731.8595 -123.5735	18.584 0.165 2.785
weapon_ttt_glock	-109.3081 1159.6133 -93.3783	-22.970 24.332 95.549
weapon_ttt_glock	1724.9008 133.1562 -9.7296	-0.496 -36.076 -91.327
weapon_ttt_glock	1647.5634 226.6196 -14.6243	-1.277 -17.694 91.091
weapon_ttt_glock	-241.9096 1471.4614 -106.4459	-0.677 37.111 91.132
ttt_random_ammo	128.6720 -611.8416 128.4444	1.344 -0.023 -1.434
ttt_random_ammo	145.4521 -610.7428 128.3370	0.355 0.003 0.290
ttt_random_ammo	161.7109 -609.9955 128.3880	0.278 0.003 0.150
ttt_random_ammo	-320.8709 656.0543 -111.5959	0.425 0.003 -0.109
ttt_random_ammo	-167.4704 30.4918 -75.0330	0.047 -0.000 0.036
ttt_random_ammo	-169.5887 47.1498 -75.0001	0.046 -0.000 0.020
ttt_random_ammo	-277.0237 282.3494 -74.9677	0.146 -0.001 -0.120
ttt_random_ammo	-243.2566 281.4604 -74.9939	0.049 -0.000 0.013
ttt_random_ammo	-52.9139 144.5015 -111.6143	-0.276 0.003 -0.182
ttt_random_ammo	683.4435 -92.7675 -105.6323	78.848 177.299 176.135
ttt_random_ammo	686.5858 -107.6842 -106.2663	78.840 177.386 176.224
ttt_random_ammo	665.4611 -108.9471 -101.9355	78.714 -178.496 -177.317
ttt_random_ammo	666.0123 -95.5238 -102.0905	78.829 -177.456 -176.290
ttt_random_ammo	2151.2681 -149.3870 -106.3761	-0.699 2.974 102.166
ttt_random_ammo	2161.8174 -136.2218 -103.7148	-0.760 5.298 101.752
ttt_random_ammo	2145.3008 -132.9574 -103.0589	-0.414 2.585 101.432
ttt_random_ammo	2158.2390 -126.2944 -101.6896	-1.380 7.836 101.465
ttt_random_ammo	2148.3447 -124.1748 -101.6588	-0.383 2.044 67.787
ttt_random_ammo	2463.6494 111.8948 -127.6144	-0.294 0.003 -0.173
ttt_random_ammo	2463.7878 129.7659 -127.6013	-0.337 0.003 -0.062
ttt_random_ammo	2463.5540 150.2648 -127.5865	-0.595 0.003 0.311
ttt_random_ammo	2463.2888 174.9129 -127.6475	0.330 0.003 0.265
ttt_random_ammo	2463.0886 191.8350 -127.5554	1.267 -0.022 -1.335
ttt_random_ammo	2462.7820 218.7855 -127.5743	1.618 -0.026 -1.690
ttt_random_ammo	2516.5916 137.3045 -127.5981	-0.368 0.003 -0.010
ttt_random_ammo	2517.0662 177.5092 -127.6045	-0.317 0.003 -0.100
ttt_random_ammo	2524.3779 172.5994 -127.5178	1.536 0.080 -1.861
ttt_random_ammo	2524.5269 141.6962 -127.6325	-0.310 0.003 -0.240
weapon_zm_mac10	1661.1423 317.4470 -76.8138	-0.120 -44.431 -88.599
weapon_zm_mac10	1659.1952 229.4203 -76.8390	-0.507 -49.721 -87.581
weapon_zm_mac10	1322.0553 -867.3074 -81.9092	-0.583 -47.068 -88.886
weapon_zm_mac10	1279.4532 -591.7291 -111.1749	-0.751 -13.274 87.634
weapon_zm_mac10	1281.8063 -756.1195 -81.9725	0.265 173.045 90.155
weapon_zm_mac10	305.8845 -192.4346 -59.4952	0.159 95.679 -88.546
weapon_zm_mac10	672.2507 -679.7892 -30.6644	-0.139 -14.460 -88.157
weapon_zm_mac10	-224.1135 1103.6681 -81.5917	0.109 7.612 -91.113
weapon_zm_mac10	883.9927 1902.9299 -126.6829	0.567 -43.497 -87.613
item_ammo_357_ttt	-68.1265 151.6427 168.4132	0.478 8.874 0.704
item_ammo_357_ttt	-74.8545 595.7546 80.4059	0.478 -9.167 0.794
item_ammo_357_ttt	-77.0385 1055.0624 136.4324	0.478 -7.332 0.467
item_ammo_357_ttt	467.9644 745.9440 24.4352	0.617 -14.449 0.520
item_ammo_357_ttt	2333.0647 78.3458 136.4371	-0.176 -19.949 -0.000
item_ammo_357_ttt	2450.1011 240.6437 136.4371	-0.176 -50.750 -0.000
item_ammo_357_ttt	2334.4529 216.3829 136.4371	-0.176 -69.009 -0.000
item_ammo_357_ttt	26.9565 1037.9735 28.0360	-0.754 2.044 0.364
item_ammo_357_ttt	34.0617 1037.7378 27.2266	17.006 1.989 0.548
item_ammo_357_ttt	36.6032 1309.3497 26.5878	16.346 -7.077 -1.959
item_ammo_357_ttt	50.3519 1310.2543 22.6544	16.397 -11.439 -3.059
item_ammo_357_ttt	2197.5889 -554.9385 192.4212	1.511 -89.048 0.042
item_ammo_357_ttt	1328.1725 -627.8346 184.4302	0.478 162.579 0.494
item_ammo_357_ttt	678.8458 -726.7664 -31.5644	1.235 12.799 0.050
item_ammo_357_ttt	612.4832 469.4640 176.4276	0.478 -7.215 0.526
item_ammo_357_ttt	684.9761 98.8934 176.4686	0.674 -3.109 0.116
item_ammo_357_ttt	735.5062 833.3687 168.7726	-9.793 126.946 -8.407
item_ammo_357_ttt	659.6047 902.1527 166.8737	-11.835 -113.460 5.893
item_ammo_357_ttt	1081.7146 -528.4766 29.1322	-0.228 3.171 -90.585
item_ammo_357_ttt	-226.7843 333.9041 128.4115	1.172 -0.039 -0.852
item_ammo_357_ttt	-226.1697 349.1353 128.4182	1.093 -0.034 -0.755
item_ammo_357_ttt	-239.8434 348.7431 128.4306	0.478 -0.894 0.489
item_ammo_357_ttt	-239.1669 334.4729 128.4400	0.835 -0.024 -0.438
item_ammo_357_ttt	-55.5729 332.1908 80.4249	1.014 -0.030 -0.659
item_ammo_357_ttt	-68.7826 334.6745 80.4535	0.676 -0.021 -0.243
item_ammo_357_ttt	-85.2624 600.0281 80.4213	1.057 -0.032 -0.711
item_ammo_357_ttt	-83.9743 151.1999 168.4166	1.111 -0.035 -0.778
item_ammo_357_ttt	1316.3726 -624.9468 184.4174	1.102 -0.035 -0.766
item_ammo_357_ttt	2216.9609 -555.3669 192.4351	0.893 -0.026 -0.510
item_ammo_357_ttt	2406.8445 -538.5829 224.4241	1.023 -0.030 -0.669
item_ammo_357_ttt	-110.7523 1350.8567 8.4242	1.023 -0.030 -0.669
item_ammo_357_ttt	-123.1520 1350.8428 8.4115	1.172 -0.039 -0.852
item_ammo_357_ttt	-131.0797 1350.6110 8.4150	1.131 -0.037 -0.802
item_ammo_357_ttt	-105.3153 1327.3955 8.4248	1.014 -0.030 -0.659
item_ammo_357_ttt	-117.1713 1328.1514 8.4060	1.237 -0.048 -0.933
item_ammo_357_ttt	-127.6311 1328.1879 8.4387	0.851 -0.024 -0.459
item_ammo_357_ttt	625.5021 763.3196 -111.5818	1.093 -0.034 -0.755
item_ammo_357_ttt	608.1279 763.8555 -111.5885	1.172 -0.039 -0.852
item_ammo_357_ttt	604.3220 43.0300 40.4060	1.237 -0.048 -0.933
item_ammo_357_ttt	617.3913 46.2262 40.4166	1.111 -0.035 -0.778
item_ammo_357_ttt	520.7256 342.3222 40.4476	0.745 -0.022 -0.329
item_ammo_357_ttt	491.6968 341.6413 40.4269	0.991 -0.029 -0.630
item_ammo_357_ttt	1343.2107 337.1490 -111.5802	1.074 -0.033 -0.732
item_ammo_357_ttt	1355.0447 339.2854 -111.5773	1.039 -0.031 -0.689
item_ammo_revolver_ttt	1661.1461 304.7004 -45.5635	0.519 -60.819 -0.017
item_ammo_revolver_ttt	1658.9972 271.9979 -45.5905	0.497 -73.608 -0.871
item_ammo_revolver_ttt	1662.1305 258.5552 -45.6092	0.498 -110.273 -0.036
item_ammo_revolver_ttt	1660.2766 231.0785 -45.6497	0.144 -87.791 0.109
item_ammo_revolver_ttt	-280.8214 1846.3754 -106.8279	0.319 -0.307 4.888
item_ammo_revolver_ttt	-288.8957 1846.8707 -106.8060	0.427 0.172 4.689
item_ammo_revolver_ttt	-282.0478 1726.4296 -110.6238	20.319 1.438 -0.695
item_ammo_revolver_ttt	-289.9361 1728.6295 -111.6185	1.049 0.538 -0.035
item_ammo_revolver_ttt	-293.2793 1599.9799 -104.4554	-11.650 4.795 -9.503
item_ammo_revolver_ttt	-300.9816 1600.4911 -106.1516	-12.192 1.991 -9.156
item_ammo_revolver_ttt	-279.1081 1465.2269 -107.0470	0.223 -0.687 5.105
item_ammo_revolver_ttt	729.4540 -868.3104 128.4106	1.182 -0.042 -0.865
item_ammo_revolver_ttt	729.3322 -853.6722 128.4141	1.141 -0.038 -0.814
item_ammo_revolver_ttt	743.9888 -866.3038 128.4401	1.512 0.115 -1.161
item_ammo_revolver_ttt	468.2030 1574.1257 -127.5728	0.977 -0.026 -0.618
item_ammo_revolver_ttt	465.9465 1561.8010 -127.5776	1.032 -0.029 -0.687
item_ammo_revolver_ttt	477.2570 1583.7932 -127.5880	1.153 -0.036 -0.836
item_ammo_revolver_ttt	465.0649 1368.7191 -127.5697	0.940 -0.024 -0.573
item_ammo_revolver_ttt	473.4707 1358.3900 -127.5846	1.113 -0.033 -0.787
item_ammo_revolver_ttt	488.5413 1358.1333 -127.5705	0.817 0.136 -0.813
item_ammo_revolver_ttt	-258.9882 1227.6401 -79.5712	0.968 -0.028 -0.602
item_ammo_revolver_ttt	-233.3517 1229.6998 -79.5810	1.083 -0.034 -0.744
item_ammo_revolver_ttt	-209.2655 1229.4412 -79.5834	1.111 -0.035 -0.778
item_ammo_revolver_ttt	-181.3942 1229.8458 -79.5719	0.975 -0.028 -0.611
item_ammo_revolver_ttt	-364.4602 1008.3438 -31.9575	-0.760 -1.103 0.008
item_ammo_revolver_ttt	-357.9550 1025.9573 -31.9815	0.263 -4.928 -0.352
item_ammo_revolver_ttt	140.5695 -825.1735 -67.3600	1.305 -0.563 -0.028
item_ammo_revolver_ttt	-130.7451 -247.2805 -79.5643	0.887 -0.025 -0.502
item_ammo_revolver_ttt	-139.9628 -246.9135 -79.5844	0.737 1.292 0.511
item_ammo_revolver_ttt	-333.9139 293.5463 72.1976	0.432 0.056 0.040
item_ammo_revolver_ttt	227.4423 -250.6579 -127.5936	1.217 -0.041 -0.916
item_ammo_revolver_ttt	246.7914 -250.7518 -127.5872	1.143 -0.036 -0.824
item_ammo_revolver_ttt	260.2230 -250.7425 -127.5806	1.067 -0.030 -0.730
item_ammo_revolver_ttt	2165.3496 -157.7370 -110.4660	1.159 -3.684 12.119
item_ammo_revolver_ttt	2143.2834 -157.7189 -110.4379	1.068 -4.561 11.767
item_ammo_revolver_ttt	908.0859 1039.2390 -127.5986	1.275 -0.048 -0.988
item_ammo_revolver_ttt	1354.0004 357.8838 -52.8660	-1.293 -26.617 -3.417
item_ammo_revolver_ttt	1397.5660 358.2534 -51.2556	0.515 -2.957 -9.967
ttt_playerspawn	2462.2681 -180.6524 -127.6068	0.001 0.000 -0.001
ttt_playerspawn	925.2304 -713.8270 128.3965	0.014 -84.477 0.073
ttt_playerspawn	1277.5656 -696.5826 184.3580	0.020 0.000 -0.020
ttt_playerspawn	2172.6479 -755.5208 368.3989	-0.015 0.000 0.015
ttt_playerspawn	2048.2615 -724.8889 192.4706	-0.001 -174.325 0.095
ttt_playerspawn	-215.6860 -686.7181 128.4793	-0.001 0.000 0.001
ttt_playerspawn	-234.8367 135.8231 168.4206	0.011 91.042 0.011
ttt_playerspawn	-241.1903 1063.9333 136.4126	-0.005 0.000 0.005
ttt_playerspawn	-294.6444 1036.5875 -111.6393	0.020 0.000 -0.020
ttt_playerspawn	743.4448 424.3460 176.4493	-0.032 -54.362 0.095
ttt_playerspawn	1889.6906 207.3744 -103.6510	0.021 0.000 -0.021
ttt_playerspawn	1477.0350 119.5149 -127.5717	0.005 0.000 -0.005
ttt_playerspawn	1385.8231 261.1153 -111.5616	-0.104 0.022 -0.095
ttt_playerspawn	1289.9486 58.0175 -111.5181	0.000 -152.651 0.057
ttt_playerspawn	986.7689 47.1277 64.3681	0.018 0.000 -0.018
ttt_playerspawn	603.2510 232.7743 40.4752	0.000 -3.265 0.079
ttt_playerspawn	-215.6086 149.2777 -75.0741	-0.212 -1.779 0.257
ttt_playerspawn	-291.5989 800.2545 -127.6409	-0.072 -17.237 -0.006
