# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_bank_b1
# Exported by: -[S-G]-๖ۜSpeaky
setting:	replacespawns 1
item_ammo_smg1_ttt	1060.3915 2428.2979 -61.9447	5.381 -4.271 -6.682
item_ammo_smg1_ttt	1073.4392 2424.0615 -63.5643	-0.346 -4.245 0.125
weapon_zm_shotgun	1399.3527 1673.0890 -254.7282	-0.358 10.043 84.397
weapon_zm_shotgun	1549.3900 2241.7346 -255.0068	-0.395 -8.313 -83.545
weapon_zm_shotgun	1125.2090 1826.8248 -254.7603	-0.626 9.423 84.178
weapon_zm_shotgun	1136.3424 1889.1682 -254.7392	-0.207 6.958 83.549
weapon_zm_shotgun	1207.1770 1820.8103 -254.5741	-0.913 10.759 89.098
weapon_zm_shotgun	1233.1527 1828.5510 -254.3402	2.777 8.077 71.580
weapon_zm_shotgun	1174.5192 1816.6611 -254.0406	-3.187 4.952 94.549
weapon_zm_shotgun	1031.2336 2346.1335 -254.7235	-0.371 8.226 84.237
weapon_zm_shotgun	665.8830 1891.4218 -254.7451	-0.649 9.212 84.563
weapon_zm_shotgun	744.0428 862.5259 -230.3994	-0.747 -8.271 -85.130
weapon_zm_shotgun	251.5916 170.2037 -246.7447	-0.649 9.222 84.575
weapon_ttt_m16	685.9325 1754.2269 -214.8383	1.834 -8.123 85.692
weapon_ttt_m16	1241.6376 1659.3353 -224.8688	9.479 -18.152 -95.633
weapon_ttt_m16	1249.9152 1775.7064 -175.4717	1.912 -0.272 85.593
weapon_ttt_m16	1150.9728 2041.1097 -62.8009	2.004 -7.928 85.067
weapon_zm_molotov	871.0019 2374.4434 -251.4402	3.373 -0.130 -3.472
weapon_zm_molotov	1142.5139 1812.0546 -251.3692	4.546 -0.213 -3.505
weapon_zm_molotov	1159.6301 1850.0933 -251.4334	3.161 -0.141 -3.244
weapon_zm_molotov	132.3710 2410.4590 -59.4327	0.193 -0.214 -0.036
weapon_zm_molotov	292.3618 1806.0978 -59.4624	0.243 -0.186 -0.048
weapon_zm_sledge	-207.6229 848.4390 -691.5748	18.513 0.794 2.986
weapon_zm_sledge	-210.2802 709.9500 -691.6132	18.211 0.873 2.975
weapon_zm_sledge	454.5431 1490.0443 -475.5668	18.588 0.398 2.953
weapon_zm_sledge	696.1505 1889.6323 -700.3625	12.456 0.210 2.206
weapon_zm_sledge	848.2373 1891.1722 -699.5619	18.664 0.301 2.836
weapon_zm_sledge	1140.9741 2401.7078 -251.7006	18.172 -0.770 2.795
weapon_zm_sledge	1538.4456 2459.8718 -59.5840	18.484 0.179 2.833
item_box_buckshot_ttt	1406.3102 1646.2335 -255.5452	-0.454 -0.006 0.404
item_box_buckshot_ttt	1419.2893 1666.9235 -254.5379	-0.252 0.849 15.180
item_box_buckshot_ttt	1700.9106 1649.9265 -255.5505	-0.497 -0.007 0.441
item_box_buckshot_ttt	1532.7778 2248.9346 -255.5798	-0.786 -0.013 0.613
item_box_buckshot_ttt	1558.6772 2264.7490 -255.6650	0.386 0.004 -0.301
item_box_buckshot_ttt	1119.8660 1830.8363 -254.6076	0.143 -11.486 -11.355
item_box_buckshot_ttt	1134.0479 1813.5818 -255.5310	1.061 -0.103 -0.263
item_box_buckshot_ttt	1258.9854 1819.2432 -255.5313	-0.346 -0.006 0.306
item_box_buckshot_ttt	1222.6321 1813.1338 -255.4878	-0.004 11.893 0.000
item_box_buckshot_ttt	1031.8398 2348.6511 -254.1985	-0.335 3.475 -15.890
item_box_buckshot_ttt	1038.9314 2355.9497 -255.5107	-0.435 3.336 0.609
item_box_buckshot_ttt	1046.4717 2357.0962 -255.5286	-0.296 0.605 0.281
item_box_buckshot_ttt	664.2756 1894.7118 -254.3877	-4.199 -13.857 -10.454
item_box_buckshot_ttt	653.4439 1893.6425 -249.5641	-58.714 161.421 179.653
item_box_buckshot_ttt	695.5883 1849.9351 -255.6448	1.039 0.001 -0.835
item_box_buckshot_ttt	748.0938 852.3497 -227.0217	83.669 150.471 87.942
item_box_buckshot_ttt	743.7180 873.5850 -230.9136	-0.054 -29.160 0.012
item_box_buckshot_ttt	257.9044 165.2339 -243.5716	0.041 9.753 90.053
item_box_buckshot_ttt	256.0994 178.2026 -242.8555	-0.154 5.975 -90.221
item_box_buckshot_ttt	264.1329 180.3925 -247.4875	0.005 7.170 -0.004
ttt_random_ammo	1616.0000 1874.0000 -223.4990	0.000 0.000 0.000
ttt_random_ammo	1616.0000 1896.0000 -223.4990	0.000 0.000 0.000
ttt_random_ammo	1616.0000 1916.0000 -223.4990	0.000 89.000 0.000
ttt_random_ammo	1616.0000 1916.0000 -196.0000	0.000 90.500 0.000
ttt_random_ammo	1616.0000 1874.0000 -196.0000	0.000 0.000 0.000
ttt_random_ammo	1616.0000 1896.0000 -196.0000	0.000 0.000 0.000
ttt_random_ammo	1616.0000 1916.0000 -246.0000	0.000 90.000 0.000
ttt_random_ammo	1616.0000 1874.0000 -246.0000	0.000 0.000 0.000
ttt_random_ammo	1616.0000 1896.0000 -246.0000	0.000 0.000 0.000
ttt_random_ammo	607.1940 2175.5701 -33.9994	0.000 0.000 0.000
ttt_random_ammo	722.4040 2217.7800 -63.9994	0.000 0.000 0.000
ttt_random_ammo	666.6640 2466.9199 -63.9994	0.000 0.000 0.000
ttt_random_ammo	507.3480 1851.0601 -63.9994	0.000 0.000 0.000
ttt_random_ammo	610.0180 1905.9399 -33.9994	0.000 0.000 0.000
ttt_random_ammo	1244.7600 1975.4800 -192.4200	0.000 0.000 0.000
ttt_random_ammo	940.4690 2448.3501 -255.9990	0.000 0.000 0.000
ttt_random_ammo	1514.0000 1648.0000 -204.0440	0.000 0.000 0.000
ttt_random_ammo	1265.6000 1650.9500 -231.3230	0.000 0.000 0.000
ttt_random_ammo	689.8270 1614.4200 -215.9990	0.000 90.000 0.000
ttt_random_ammo	685.5000 1364.9301 -215.9990	0.000 90.000 0.000
ttt_random_ammo	842.8220 1234.4399 -215.9990	0.000 180.000 0.000
ttt_random_ammo	144.1670 1899.2600 -135.0470	0.000 0.000 0.000
ttt_random_ammo	-569.5160 803.7160 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-493.2740 1187.7200 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-269.4540 560.4030 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-327.1010 704.7800 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-494.0660 890.5160 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-327.5890 1047.7500 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-266.8820 876.6710 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-455.6830 566.2540 -695.9990	0.000 0.000 0.000
ttt_random_ammo	795.8550 2678.0300 -618.2070	0.000 0.000 0.000
ttt_random_ammo	929.5620 1551.9600 -605.2190	0.000 0.000 0.000
ttt_random_ammo	472.8960 931.9620 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-86.3496 977.0100 -654.6420	0.000 0.000 0.000
ttt_random_ammo	689.9360 1924.6100 -653.2190	0.000 0.000 0.000
ttt_random_ammo	249.0570 1353.9200 -255.9990	0.000 0.000 0.000
ttt_random_ammo	546.2900 2248.2400 -225.4150	0.000 0.000 0.000
ttt_random_ammo	670.9180 2588.8101 -164.9880	0.000 98.000 0.000
ttt_random_ammo	711.8330 2560.7200 -164.3910	0.000 287.000 0.000
ttt_random_ammo	646.5530 2631.4900 -168.5630	0.000 264.000 0.000
ttt_random_ammo	625.7670 2558.6799 -165.5190	0.000 132.000 0.000
ttt_random_ammo	728.3850 2631.3401 -169.8530	0.000 242.000 0.000
ttt_random_ammo	717.5000 2588.7700 -125.2730	0.000 98.000 0.000
ttt_random_ammo	-393.8970 628.1740 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-380.8470 732.1610 -631.0330	0.000 0.000 0.000
ttt_random_ammo	-532.2640 1121.5400 -631.0330	0.000 0.000 0.000
ttt_random_ammo	-555.4000 1179.5400 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-247.1690 1237.6100 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-312.1480 983.4920 -695.9990	0.000 0.000 0.000
ttt_random_ammo	-322.7030 815.1080 -695.9990	0.000 0.000 0.000
ttt_random_ammo	690.3750 1479.3400 -255.9990	0.000 90.000 0.000
ttt_random_ammo	-333.4070 1172.1000 -243.9990	0.000 0.000 0.000
ttt_random_ammo	893.2595 1809.2484 -63.5089	-0.190 0.421 0.284
ttt_random_ammo	883.0027 1801.5514 -63.6577	0.046 -0.000 0.021
ttt_random_ammo	889.8861 1800.8003 -63.5230	0.989 0.068 -0.947
ttt_random_ammo	1097.0288 2456.1316 -255.6043	-0.422 -0.003 0.458
ttt_random_ammo	1105.7008 2438.4187 -255.6501	-0.052 -0.000 -0.014
ttt_random_ammo	1101.9648 2449.3228 -255.5956	-0.730 -0.007 0.834
ttt_random_ammo	1108.1469 2461.3025 -255.6121	-0.251 -0.001 0.247
ttt_random_ammo	1118.1455 2451.4141 -255.5535	-1.560 -0.040 1.888
ttt_random_ammo	1120.0304 2442.3494 -255.6479	-0.053 -0.000 -0.011
ttt_random_ammo	1133.5310 2435.6116 -255.6121	-0.250 -0.001 0.245
ttt_random_ammo	1143.1133 2439.3926 -255.5547	-1.666 -0.036 2.021
ttt_random_ammo	1143.0541 2450.9773 -255.5506	0.874 -0.142 -0.978
ttt_random_ammo	1137.7832 2451.0938 -252.3869	-88.635 112.912 -96.778
ttt_random_ammo	1123.2838 2448.3982 -247.3560	88.488 -120.731 -128.294
ttt_random_ammo	1134.3440 2453.5598 -253.3198	-1.036 5.802 -90.057
ttt_random_ammo	988.6519 1878.0197 -255.6577	0.048 -0.000 0.022
ttt_random_ammo	982.8853 1891.5085 -255.6721	0.047 -0.000 0.031
ttt_random_ammo	1007.5538 1917.5316 -252.3416	-89.763 173.417 180.000
ttt_random_ammo	1345.5037 1878.4005 -256.0264	-0.933 0.029 -1.849
ttt_random_ammo	1346.4456 1900.8000 -256.0780	-1.501 -0.028 1.749
ttt_random_ammo	1093.6078 1842.9901 -703.6353	-0.072 -0.000 0.019
ttt_random_ammo	1135.8732 1826.6022 -703.5552	-1.171 -0.002 0.615
ttt_random_ammo	1166.3947 1827.8624 -703.5309	-0.885 -0.024 1.074
ttt_random_ammo	175.3589 1053.3492 -695.6747	0.046 -0.000 0.032
ttt_random_ammo	190.2750 980.6432 -695.6696	0.046 -0.000 0.029
ttt_random_ammo	641.6434 870.7874 -689.4149	-1.769 2.736 -0.767
ttt_random_ammo	-179.2189 826.0156 -695.5117	0.795 4.280 -0.963
ttt_random_ammo	-193.8401 716.6363 -695.5195	0.289 -0.038 0.673
ttt_random_ammo	-249.8265 857.0564 -693.3171	-0.720 -8.499 -89.988
ttt_random_ammo	-295.6740 884.4552 -695.5234	-0.933 -2.361 -0.474
ttt_random_ammo	-270.1358 944.2023 -571.5349	-0.194 -1.153 -0.014
ttt_random_ammo	-264.1531 945.5346 -571.5242	-0.214 -2.895 0.174
ttt_random_ammo	-288.9929 943.0098 -569.2455	89.932 -68.596 -65.960
ttt_random_ammo	-390.1699 942.1242 -695.6647	0.047 0.000 -0.027
ttt_random_ammo	-403.6989 927.8178 -695.5159	1.483 -0.017 1.797
ttt_random_ammo	-353.1974 968.6747 -630.9478	0.050 0.000 -0.008
ttt_random_ammo	-445.5819 1083.8231 -692.3626	-89.314 174.059 128.244
ttt_random_ammo	-465.0062 1119.0964 -571.5851	-1.293 -0.020 1.520
ttt_random_ammo	-481.5229 1141.3429 -571.6845	-0.048 -0.000 -0.036
ttt_random_ammo	-581.4229 934.5591 -695.6346	0.077 0.000 0.026
ttt_random_ammo	-587.1568 892.1259 -695.5822	1.723 0.036 2.093
ttt_random_ammo	-579.7411 788.1018 -695.6554	0.049 0.000 -0.019
ttt_random_ammo	-635.8953 661.7531 -695.5150	-0.643 -1.436 -0.398
ttt_random_ammo	-612.9974 547.9689 -695.5338	-1.380 -2.029 -0.662
ttt_random_ammo	-600.5063 547.6188 -695.5116	0.574 -0.121 0.635
ttt_random_ammo	-293.1046 597.2675 -659.6900	0.462 -0.435 -3.984
ttt_random_ammo	-274.3970 606.0939 -630.8714	1.202 0.031 1.447
ttt_random_ammo	682.6182 1361.1532 -655.6577	0.048 -0.000 0.022
ttt_random_ammo	784.7773 1693.9662 -703.6852	0.047 -0.000 0.036
ttt_random_ammo	769.6610 1785.9762 -703.6721	0.046 -0.000 0.031
ttt_random_ammo	640.5236 1864.0929 -703.6577	0.048 -0.000 0.021
ttt_random_ammo	507.1880 1956.7438 -703.6509	0.051 -0.000 0.014
ttt_random_ammo	357.0370 2357.8845 -703.5801	1.499 -0.035 -1.806
ttt_random_ammo	471.2725 2222.7620 -703.6177	0.216 -0.001 -0.204
ttt_random_ammo	513.9006 2219.2834 -703.6647	0.046 -0.000 0.027
ttt_random_ammo	634.3475 2196.6284 -703.6239	0.135 -0.000 -0.103
ttt_random_ammo	1033.4945 2425.7773 -703.6425	0.059 0.000 0.001
ttt_random_ammo	1053.1873 2422.9568 -703.5012	-0.510 1.442 -0.617
ttt_random_ammo	845.8492 2449.6221 -703.6327	0.083 0.000 0.035
ttt_random_ammo	735.8575 2555.2175 -703.5499	0.981 0.026 1.189
ttt_random_ammo	147.0174 2909.1104 -701.2856	88.808 62.952 65.958
ttt_random_ammo	241.1923 2732.4551 -703.6404	0.063 0.000 0.006
ttt_random_ammo	273.7111 2704.0056 -703.6600	0.047 -0.000 0.023
ttt_random_ammo	-171.2286 1740.9966 -273.8172	1.632 4.881 -113.925
ttt_random_ammo	-154.4111 1463.2664 -255.6309	0.091 -0.000 -0.045
ttt_random_ammo	-84.2696 1492.3428 -255.6083	0.615 -0.005 -0.694
ttt_random_ammo	-91.0436 1562.1295 -255.6162	0.242 -0.001 -0.236
ttt_random_ammo	-130.6384 1289.2219 -253.3492	-0.575 -7.656 -89.784
ttt_random_ammo	481.1096 331.9601 -255.5149	1.180 -0.057 -1.430
ttt_random_ammo	466.4389 286.7586 -193.4986	-1.242 -0.026 1.394
ttt_random_ammo	418.2108 1820.5796 -255.5373	-0.838 6.631 0.017
ttt_random_ammo	366.5593 1821.2715 -255.4922	-1.524 0.471 1.848
ttt_random_ammo	700.4688 2166.4954 -255.5591	1.202 -0.030 -1.462
ttt_random_ammo	668.3848 2078.4304 -255.6078	0.731 -0.007 -0.835
weapon_zm_mac10	949.9016 2359.9976 -254.7336	-0.162 -34.375 -88.686
weapon_zm_mac10	1785.3372 1654.3225 -254.7717	-0.506 -37.678 -87.900
weapon_zm_mac10	501.5133 2159.5942 -224.4389	-0.125 -44.145 -88.790
weapon_zm_mac10	126.1126 1808.2982 -254.6362	0.488 -46.500 -89.078
weapon_zm_mac10	1005.6355 1919.9734 -254.6738	-0.085 -24.045 -88.156
weapon_zm_mac10	944.4548 1665.6006 -62.6763	-0.612 -35.251 -89.879
weapon_zm_mac10	1045.2531 2427.5847 -62.8049	-0.528 -40.121 -88.859
item_ammo_357_ttt	173.2703 662.4628 -255.6829	0.447 0.073 0.061
item_ammo_357_ttt	169.5434 646.5520 -255.6331	0.457 0.058 0.041
item_ammo_357_ttt	28.3777 2222.1931 -255.6148	0.712 -7.446 0.590
item_ammo_357_ttt	40.6903 2215.5483 -255.6039	0.463 0.055 0.030
item_ammo_357_ttt	419.3037 945.7325 -28.1215	-0.181 0.134 90.605
item_ammo_357_ttt	414.7970 963.7577 -32.3277	0.768 0.700 0.036
item_ammo_357_ttt	236.1523 1840.1786 -63.6675	0.536 0.012 0.176
item_ammo_357_ttt	251.0735 1827.6523 -58.8943	-0.744 -2.442 -90.709
item_ammo_357_ttt	-385.0708 903.0200 -695.5704	0.628 -0.358 -0.663
item_ammo_357_ttt	-395.5949 909.2173 -690.3610	-44.116 171.300 180.000
item_ammo_357_ttt	-572.1300 1031.0493 -695.6783	0.448 0.068 0.060
item_ammo_357_ttt	-546.0457 1009.3160 -695.6451	-0.573 -6.596 0.382
item_ammo_357_ttt	-904.4274 1504.4052 -255.5437	0.492 2.260 -0.042
item_ammo_357_ttt	-905.5231 1544.9735 -255.6464	0.455 0.060 0.047
item_ammo_357_ttt	806.0319 171.2037 -243.4920	-1.065 -23.433 89.750
item_ammo_357_ttt	814.5612 175.2039 -245.5356	-8.605 23.721 25.087
item_ammo_357_ttt	276.2182 905.3140 -224.0215	0.476 -0.047 -0.002
item_ammo_357_ttt	288.7419 908.8340 -224.0255	0.475 -0.048 -0.004
item_ammo_357_ttt	842.9526 2429.4624 -133.0014	0.588 0.073 0.067
item_ammo_357_ttt	837.7192 2419.4902 -129.6463	-2.780 -1.889 -19.895
item_ammo_357_ttt	1250.5681 1842.4126 -255.6073	0.462 0.054 0.031
item_ammo_357_ttt	1238.7219 1847.0930 -255.6447	0.455 0.059 0.046
item_ammo_revolver_ttt	1340.1561 2262.9751 -253.4998	12.330 -3.049 -20.671
item_ammo_revolver_ttt	1334.9640 2252.8357 -255.5595	1.139 -0.435 -0.889
item_ammo_revolver_ttt	1245.3979 2312.8523 -255.6134	0.461 0.054 0.034
item_ammo_revolver_ttt	1221.4268 2355.0134 -255.6655	0.450 0.063 0.055
item_ammo_revolver_ttt	1225.5560 1920.4839 -254.2284	8.184 -0.668 12.997
item_ammo_revolver_ttt	1244.3109 1890.9574 -255.5601	0.472 0.052 0.012
item_ammo_revolver_ttt	1237.4475 1897.3837 -255.6537	0.453 0.061 0.050
item_ammo_revolver_ttt	819.6013 2345.2388 -255.5690	0.779 10.202 -0.049
item_ammo_revolver_ttt	808.9478 2338.6279 -250.4510	-45.362 -153.676 178.986
item_ammo_revolver_ttt	816.9401 2364.5532 -255.6447	0.455 0.059 0.046
item_ammo_revolver_ttt	486.8003 392.7292 -254.4146	0.555 0.896 16.629
item_ammo_revolver_ttt	468.6485 385.4243 -255.6806	0.448 0.073 0.060
item_ammo_revolver_ttt	482.2353 437.7964 -255.6185	0.468 12.157 0.071
item_ammo_revolver_ttt	473.7832 438.8132 -250.3517	-43.522 -174.900 180.000
item_ammo_revolver_ttt	456.0670 413.2403 -255.6328	0.434 0.361 0.035
item_ammo_revolver_ttt	446.2867 419.6387 -250.3513	-43.499 172.525 180.000
item_ammo_revolver_ttt	583.9133 504.1241 -254.5325	-19.779 1.238 0.069
item_ammo_revolver_ttt	587.4290 501.5591 -251.7136	76.243 88.461 98.909
item_ammo_revolver_ttt	745.9323 121.3866 -238.7381	-17.126 1.217 0.046
item_ammo_revolver_ttt	733.1552 122.9184 -234.3473	-43.226 -171.866 180.000
item_ammo_revolver_ttt	705.2895 1618.4041 -254.6075	-19.106 3.854 0.078
item_ammo_revolver_ttt	710.8936 1611.4878 -255.5402	0.673 -26.305 -0.286
item_ammo_revolver_ttt	1074.5331 1781.4595 -254.1731	-29.790 -0.449 0.275
item_ammo_revolver_ttt	1066.6053 1774.1624 -255.5419	1.857 9.367 -1.153
item_ammo_revolver_ttt	1669.8792 1654.9866 -255.5996	0.763 5.156 0.006
item_ammo_revolver_ttt	1659.3251 1661.3759 -250.3391	-42.657 157.122 180.000
item_ammo_revolver_ttt	1603.7578 1884.4393 -176.1785	-0.608 -0.144 -0.004
item_ammo_revolver_ttt	1613.5542 1891.5687 -174.4136	-2.590 2.798 4.804
item_ammo_revolver_ttt	292.9314 1331.3916 -655.6315	0.458 0.057 0.041
item_ammo_revolver_ttt	293.1977 1342.0006 -655.5747	0.958 -0.295 -0.973
