# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_camel_v1
# Exported by: -[S-G]- Inferno
setting:	replacespawns 1
item_ammo_pistol_ttt	-119.1646 -3159.5305 128.3203	-0.156 -0.017 -0.047
item_ammo_pistol_ttt	-172.1945 1852.9420 8.3358	-0.142 -0.019 -0.043
item_ammo_pistol_ttt	-154.0852 1823.8326 8.3801	-0.104 -0.020 -0.031
item_ammo_pistol_ttt	550.0560 -3226.5911 776.3333	-0.145 -0.018 -0.044
item_ammo_pistol_ttt	544.4030 -3286.2427 776.3453	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	492.9421 -3280.1865 776.3453	-0.134 -0.019 -0.041
item_ammo_pistol_ttt	469.1431 -3225.0193 776.3564	-0.124 -0.019 -0.038
item_ammo_pistol_ttt	366.2921 -3218.5266 776.3607	-0.121 -0.019 -0.036
item_ammo_pistol_ttt	391.1597 -3286.9902 776.3406	-0.138 -0.019 -0.042
item_ammo_pistol_ttt	1159.3107 517.8156 7.8534	0.571 -0.295 6.322
item_ammo_pistol_ttt	1158.7559 581.4762 23.0269	4.363 0.595 13.700
item_ammo_pistol_ttt	1180.3204 -189.0729 35.1941	3.792 -1.198 9.193
item_ammo_pistol_ttt	1179.0073 -141.5543 40.7035	-84.428 19.587 -19.878
weapon_zm_revolver	-838.8908 -754.8184 9.8908	2.465 -20.330 -83.252
weapon_zm_revolver	-856.4910 -764.4514 9.9143	2.443 -20.369 -83.781
weapon_zm_revolver	-405.9605 -579.9315 41.0342	2.403 -19.056 -85.106
weapon_zm_revolver	103.9384 -3383.9536 521.9161	2.576 -19.662 -83.575
weapon_zm_revolver	138.1436 -3376.3147 521.9106	2.594 -19.647 -83.428
weapon_zm_revolver	-782.9898 1307.9894 -246.0745	2.999 -25.028 -83.007
weapon_zm_revolver	-782.8506 1293.0574 -246.0906	2.448 -21.677 -83.670
weapon_zm_revolver	-781.9644 1275.4922 -246.1823	1.473 -26.982 -88.133
weapon_zm_revolver	-782.8273 1263.0028 -246.1932	1.150 -23.152 -87.580
weapon_zm_revolver	-541.2416 -161.3155 137.8744	2.192 -18.912 -84.065
weapon_zm_revolver	-574.7279 -172.0955 137.8714	2.186 -18.905 -84.033
weapon_zm_revolver	317.8376 -2804.5234 9.9152	2.442 -20.370 -83.801
weapon_zm_revolver	-617.0624 -1705.7319 -231.5081	-0.104 -24.111 -93.399
weapon_zm_revolver	-174.9226 -1216.9247 -225.0035	3.279 -18.921 -82.165
weapon_zm_revolver	-139.6434 -1228.9054 -225.5765	3.327 -18.821 -81.407
weapon_zm_revolver	-164.9964 -1194.5908 -224.7573	0.990 -20.068 -88.849
weapon_zm_revolver	-513.8303 1363.0471 60.3125	2.768 -20.329 -83.924
weapon_zm_revolver	-511.9691 1397.0181 60.2866	2.382 -18.774 -84.085
weapon_zm_revolver	-510.4997 1477.1260 60.2200	2.007 -19.224 -83.780
weapon_zm_revolver	-509.2375 1537.3090 60.1744	1.686 -21.414 -83.233
weapon_zm_revolver	-508.4496 1583.5773 60.2676	2.764 -32.678 -83.549
weapon_zm_revolver	-509.6792 1633.3885 60.2463	2.077 -20.924 -83.799
weapon_zm_revolver	-403.8871 1182.5242 40.9336	1.931 -22.961 -85.968
item_ammo_smg1_ttt	1557.2733 -2639.2844 0.5139	-0.278 0.012 -0.239
item_ammo_smg1_ttt	1542.0341 -2606.9294 0.4783	0.504 -0.001 0.217
item_ammo_smg1_ttt	-627.7040 -1795.3278 -227.8909	-1.845 0.176 -2.873
item_ammo_smg1_ttt	-596.5402 -1828.4757 -225.8168	0.721 0.224 -3.003
item_ammo_smg1_ttt	-394.7831 -295.4545 153.1487	-0.126 0.750 -0.042
item_ammo_smg1_ttt	-425.0127 -293.9290 153.1215	0.320 0.008 -0.210
item_ammo_smg1_ttt	-489.0712 -180.4451 175.7253	0.274 -0.008 0.167
item_ammo_smg1_ttt	-490.5841 -142.1559 175.7277	0.305 -0.008 0.187
item_ammo_smg1_ttt	-285.5367 1557.4729 58.8098	-0.089 0.061 0.047
item_ammo_smg1_ttt	-284.5928 1467.8746 58.8070	0.022 0.012 -0.008
item_ammo_smg1_ttt	-287.5259 1529.3145 58.7674	0.577 -0.003 0.340
item_ammo_smg1_ttt	-287.3463 1601.1453 58.8887	-0.167 0.006 -0.156
item_ammo_smg1_ttt	-873.9983 1456.7258 -247.4677	0.163 -0.017 -0.142
item_ammo_smg1_ttt	-860.9380 1457.3925 -247.4799	0.235 -0.015 -0.204
item_ammo_smg1_ttt	-848.1126 1458.3799 -247.5246	-0.562 0.066 0.258
item_ammo_smg1_ttt	-833.6631 1458.0604 -247.5911	-0.239 0.005 0.149
item_ammo_smg1_ttt	-818.3879 1457.6670 -247.4997	-0.826 0.010 -0.613
item_ammo_smg1_ttt	-847.3957 1435.8291 -247.5820	-0.376 0.005 0.241
item_ammo_smg1_ttt	1289.1470 -2618.2241 0.5208	0.224 -0.015 -0.196
item_ammo_smg1_ttt	1268.8827 -2575.6511 0.4326	-0.840 0.001 0.551
item_ammo_smg1_ttt	-684.4149 11.4828 158.2076	-0.178 -0.294 0.116
item_ammo_smg1_ttt	-684.3397 -33.3082 158.1944	0.032 -0.055 -0.003
item_ammo_smg1_ttt	-681.4921 -124.0688 158.2381	0.018 -0.338 -0.050
item_ammo_smg1_ttt	-82.5873 -3144.8330 128.4745	0.568 -0.014 0.259
item_ammo_smg1_ttt	-53.8060 -3140.0369 128.4794	0.206 0.000 0.021
weapon_zm_shotgun	118.8609 -1148.0040 -231.4088	0.207 12.075 105.718
weapon_zm_shotgun	-73.0813 -559.6694 9.0408	-0.897 -9.528 -88.603
weapon_zm_shotgun	-70.5684 -407.8140 9.0369	-0.812 -9.533 -88.018
weapon_zm_shotgun	-417.2078 -598.8130 40.3384	-0.490 8.512 84.889
weapon_zm_shotgun	329.1185 -3393.6882 424.3231	-0.419 7.663 84.249
weapon_zm_shotgun	742.8599 -2581.1973 1.2639	-0.227 8.297 83.564
weapon_zm_shotgun	-270.6795 1795.1626 9.0414	-0.909 -9.527 -88.681
weapon_zm_shotgun	-799.1479 1377.5034 -215.6431	-0.479 5.116 84.771
weapon_zm_shotgun	-800.1573 1411.9869 -215.6583	-0.502 7.737 86.002
weapon_zm_shotgun	-551.8155 -95.7237 137.0439	-0.964 -9.386 -89.057
weapon_zm_shotgun	-551.7079 -130.3198 137.0217	-0.290 -8.661 -83.855
weapon_zm_shotgun	-33.6968 -1063.8254 9.2761	-0.367 8.304 84.216
weapon_zm_shotgun	-53.7351 -942.8976 9.0404	-0.887 -9.529 -88.532
weapon_zm_shotgun	216.0121 -1683.8984 -90.3811	-3.859 -12.126 -104.334
weapon_zm_shotgun	402.5406 -3489.6692 808.3409	-0.459 9.446 84.635
weapon_zm_shotgun	372.4007 -3478.9736 808.3231	-0.445 8.513 84.252
weapon_zm_shotgun	620.6470 -3363.2026 808.5734	-0.781 8.513 93.084
weapon_ttt_m16	-672.1171 -340.0876 159.7632	-26.959 -1.107 90.545
weapon_ttt_m16	233.3187 -2802.1174 9.1737	2.196 -8.225 84.411
weapon_ttt_m16	655.9536 -3252.5881 424.2152	2.001 -8.928 84.315
weapon_ttt_m16	-800.5573 1438.2489 -214.6062	2.173 -4.843 -84.786
weapon_ttt_m16	1371.1248 -2332.0952 1.1708	2.164 -8.226 84.387
weapon_ttt_m16	-203.8543 -3165.1848 129.1774	2.236 -8.225 84.440
weapon_ttt_m16	-200.3037 -3123.9766 129.1780	2.242 -8.225 84.445
weapon_ttt_m16	370.8130 -3246.3589 777.0594	1.803 -7.723 84.041
weapon_ttt_m16	455.7268 -3247.8257 777.0760	1.842 -7.722 84.083
weapon_ttt_m16	543.2405 -3252.6316 777.0721	1.833 -7.722 84.073
weapon_ttt_m16	1151.7075 542.0500 14.7117	4.653 -5.030 -69.889
weapon_ttt_m16	1163.5620 -177.9369 36.6959	-0.720 -1.854 -70.873
weapon_zm_molotov	139.8234 -1075.1328 4.5361	1.656 0.008 -1.495
weapon_zm_molotov	358.8825 -2401.3582 4.5039	0.272 0.003 0.094
weapon_zm_molotov	753.9609 -2395.9312 4.5091	0.305 0.002 0.046
weapon_zm_molotov	1508.0045 -2639.2983 4.5039	0.272 0.003 0.093
weapon_zm_molotov	450.4258 -3114.9768 132.5140	0.355 0.002 -0.019
weapon_zm_sledge	244.3438 -2123.3418 4.4200	18.500 0.312 2.886
weapon_zm_sledge	392.4325 -3483.3474 524.4125	18.433 0.275 2.905
weapon_zm_sledge	-511.1230 1415.4640 62.8574	19.074 -2.490 3.012
weapon_zm_sledge	-621.0784 -275.0370 524.4246	18.545 0.305 2.864
weapon_zm_sledge	-656.1003 -663.9277 524.4066	18.365 0.348 2.967
weapon_zm_sledge	895.8135 -3118.2781 12.3386	18.334 0.976 3.066
weapon_zm_sledge	-568.8854 -233.0341 268.3870	18.211 -0.475 2.945
weapon_zm_sledge	-553.0545 -296.5072 268.4257	18.552 0.308 2.870
weapon_zm_sledge	179.6486 -3391.2673 652.4157	18.462 0.271 2.895
weapon_zm_sledge	26.8460 -3007.2795 780.4219	18.517 0.311 2.881
weapon_zm_sledge	156.6543 -3531.3491 780.4107	18.420 0.271 2.900
item_box_buckshot_ttt	96.0809 -1135.7368 -228.4230	6.525 1.607 9.942
item_box_buckshot_ttt	157.6993 -1179.9092 -242.0012	1.736 2.169 13.798
item_box_buckshot_ttt	-66.0419 -440.4737 8.3380	0.449 0.004 -0.353
item_box_buckshot_ttt	-55.5689 -378.7316 8.3441	0.612 0.003 -0.486
item_box_buckshot_ttt	-53.8986 -540.4056 8.3756	0.668 -0.001 -0.454
item_box_buckshot_ttt	-61.2860 -586.4315 8.3804	-0.068 0.002 0.143
item_box_buckshot_ttt	-425.6225 -588.4546 39.5324	-0.086 -0.038 0.103
item_box_buckshot_ttt	339.3306 -3371.6699 423.5153	-0.140 -0.008 -0.128
item_box_buckshot_ttt	334.0923 -3411.6113 423.4875	-0.204 0.000 -0.187
item_box_buckshot_ttt	747.3432 -2566.7673 0.4558	-0.447 -0.006 0.396
item_box_buckshot_ttt	750.3699 -2605.8342 0.3866	-1.006 -0.011 0.896
item_box_buckshot_ttt	-226.9218 1815.0017 8.3505	0.833 0.002 -0.667
item_box_buckshot_ttt	-220.8365 1776.4803 8.3935	-0.966 -0.004 0.855
item_box_buckshot_ttt	-842.5035 1482.4636 -247.6166	-0.629 -0.005 0.596
item_box_buckshot_ttt	-833.3528 1482.1908 -247.5565	-0.545 -0.007 0.483
item_box_buckshot_ttt	-824.2365 1482.7144 -247.6199	-0.021 0.002 0.101
item_box_buckshot_ttt	-728.4042 -110.4355 153.0946	-0.781 0.002 0.677
item_box_buckshot_ttt	-727.1674 -75.2056 153.0999	0.061 -0.117 0.090
item_box_buckshot_ttt	-726.8317 -16.7189 153.1636	-0.438 0.007 0.344
item_box_buckshot_ttt	-724.9955 14.5714 153.1071	-0.785 -0.034 -0.651
item_box_buckshot_ttt	-49.0489 -891.7739 8.3411	0.527 0.003 -0.416
item_box_buckshot_ttt	-34.7734 -980.1298 8.4143	-0.978 0.003 0.765
item_box_buckshot_ttt	-26.9052 -1041.5367 8.3504	0.830 0.002 -0.664
item_box_buckshot_ttt	-24.0631 -1107.6100 8.3411	0.527 0.003 -0.417
item_box_buckshot_ttt	230.9223 -1706.6793 -85.9519	0.422 1.195 -13.471
item_box_buckshot_ttt	239.3069 -1658.2814 -97.1253	0.422 1.194 -13.471
item_box_buckshot_ttt	369.5386 -3499.5046 807.5274	0.077 -0.001 0.072
item_box_buckshot_ttt	432.6272 -3475.7886 807.5199	-0.809 0.007 -0.701
item_box_buckshot_ttt	607.9944 -3383.4280 807.5388	-0.247 0.003 -0.244
item_box_buckshot_ttt	653.9260 -3383.8511 807.4870	0.197 0.001 -0.152
weapon_zm_mac10	1549.0323 -2617.6306 1.2449	-0.413 -37.743 -88.558
weapon_zm_mac10	-616.3721 -1806.2727 -226.1801	2.087 48.115 86.611
weapon_zm_mac10	-386.9819 -279.5569 154.0793	0.559 -37.208 -88.764
weapon_zm_mac10	-411.3442 -275.4747 154.0206	-0.219 -49.791 -89.489
weapon_zm_mac10	-290.4591 1625.1246 59.5094	-1.327 -32.977 -88.315
weapon_zm_mac10	-290.6166 1504.7894 59.6632	-0.135 37.854 -88.705
weapon_zm_mac10	-786.4607 1349.1104 -246.6973	0.142 45.487 -88.126
weapon_zm_mac10	-784.3215 1335.5985 -247.1076	-0.379 -81.626 87.565
weapon_zm_mac10	1290.3497 -2595.6760 1.2664	-0.063 -37.568 -88.537
weapon_zm_mac10	-390.1867 1278.7168 40.4421	0.594 -42.218 -88.404
weapon_zm_mac10	-682.1391 -49.3800 159.0774	0.228 -47.477 -88.072
weapon_zm_mac10	-677.5970 -80.5902 159.0440	-0.269 -63.046 -88.083
weapon_zm_mac10	-680.1842 -4.4203 159.0346	-0.147 -50.336 -87.843
weapon_zm_mac10	-69.1004 -3115.7332 129.2525	-0.289 -37.697 -88.551
item_ammo_357_ttt	406.4214 -3186.9875 552.3366	0.451 0.065 0.053
item_ammo_357_ttt	394.2825 -3186.1396 552.3481	0.454 0.062 0.049
item_ammo_357_ttt	-394.5568 1213.9108 39.5033	0.506 2.078 0.028
item_ammo_357_ttt	-395.0346 1256.6350 39.5236	0.504 6.112 0.030
item_ammo_357_ttt	527.4007 -3174.0044 424.3972	0.463 0.055 0.029
item_ammo_357_ttt	573.6959 -3172.3486 424.3730	0.391 0.031 -0.004
item_ammo_357_ttt	1240.6594 -1515.3130 -221.4480	-7.270 1.072 12.685
item_ammo_357_ttt	1224.3824 -1489.3505 -211.3109	4.883 -2.968 21.521
item_ammo_357_ttt	190.1123 379.8961 -0.7483	1.957 0.728 -18.695
item_ammo_357_ttt	115.6280 539.8309 -7.9495	-78.130 20.769 177.787
item_ammo_revolver_ttt	-829.7079 -774.1032 8.3217	0.448 0.068 0.059
item_ammo_revolver_ttt	-810.6196 -772.8282 8.3684	0.458 0.057 0.041
item_ammo_revolver_ttt	-849.2495 -738.6386 8.3684	0.458 0.057 0.041
item_ammo_revolver_ttt	-869.7079 -736.4891 8.3444	0.453 0.062 0.050
item_ammo_revolver_ttt	129.6050 -3376.2019 520.3588	0.455 0.059 0.045
item_ammo_revolver_ttt	131.1005 -3394.2942 520.3571	0.455 0.059 0.046
item_ammo_revolver_ttt	160.0663 -3378.4441 520.3500	0.454 0.061 0.049
item_ammo_revolver_ttt	92.9752 -3385.3862 520.3124	0.446 0.072 0.064
item_ammo_revolver_ttt	-877.9400 1434.8693 -247.6396	0.456 0.058 0.044
item_ammo_revolver_ttt	-863.6620 1436.8635 -247.6900	0.446 0.073 0.064
item_ammo_revolver_ttt	-830.9615 1435.2190 -247.6806	0.448 0.073 0.060
item_ammo_revolver_ttt	-814.0909 1434.6708 -247.6379	0.456 0.058 0.043
item_ammo_revolver_ttt	-563.8703 -150.8098 136.3288	0.463 0.070 0.051
item_ammo_revolver_ttt	-586.4667 -158.4571 136.3371	0.464 0.066 0.048
item_ammo_revolver_ttt	-592.4881 -179.8100 136.3942	0.470 0.057 0.028
item_ammo_revolver_ttt	-543.0052 -180.7697 136.3882	0.469 0.058 0.030
item_ammo_revolver_ttt	311.4100 -2819.4590 8.3500	0.454 0.062 0.048
item_ammo_revolver_ttt	355.9857 -2780.7764 8.4103	0.466 0.054 0.024
item_ammo_revolver_ttt	-610.1009 -1733.5919 -231.0852	-1.116 0.002 -4.364
item_ammo_revolver_ttt	-606.7135 -1658.4769 -236.6206	0.875 -0.282 -4.330
item_ammo_revolver_ttt	-135.6647 -1201.0121 -226.0223	0.518 0.207 2.516
item_ammo_revolver_ttt	-178.0445 -1205.9303 -226.0896	0.349 -0.279 2.675
item_ammo_revolver_ttt	-170.9194 -1241.3527 -227.5757	0.308 -0.237 2.736
item_ammo_revolver_ttt	-138.6577 -1249.2173 -227.9289	0.350 -0.244 2.673
ttt_playerspawn	-490.0990 1696.5098 8.4013	-0.040 -0.000 0.040
ttt_playerspawn	-374.0863 1431.6843 8.3842	0.033 0.000 0.033
ttt_playerspawn	-78.3067 -71.9786 8.3870	-0.045 -0.000 0.045
ttt_playerspawn	-825.8835 -505.8087 8.4201	-0.032 -0.000 0.032
ttt_playerspawn	-876.2943 -912.1865 8.4112	-0.036 -0.000 0.036
ttt_playerspawn	46.2538 -1159.2600 0.4491	-0.020 0.000 -0.020
ttt_playerspawn	-225.6581 -2833.0581 8.4028	-0.039 -0.000 0.039
ttt_playerspawn	427.4078 -2822.2944 8.4085	-0.037 -0.000 0.037
ttt_playerspawn	-210.5924 -2294.5330 0.3968	-0.041 -0.000 0.041
ttt_playerspawn	-65.7500 -2093.9951 8.4281	-0.029 -0.000 0.029
ttt_playerspawn	1512.3275 -2164.5593 8.3952	-0.042 -0.000 0.042
ttt_playerspawn	1741.0840 -2828.3472 8.3952	-0.042 -0.000 0.042
ttt_playerspawn	1357.9333 -2823.5854 8.3887	-0.045 -0.000 0.045
ttt_playerspawn	418.3520 -3059.2729 128.3870	-0.045 -0.000 0.045
ttt_playerspawn	-382.8940 1254.1355 160.4118	-0.025 -0.000 0.025
ttt_playerspawn	771.6403 -2206.1992 8.3887	-0.045 -0.000 0.045
ttt_playerspawn	488.4367 -3418.7190 520.4042	-0.038 -0.000 0.038
ttt_playerspawn	417.3302 -3393.4495 392.3951	-0.042 -0.000 0.042
ttt_playerspawn	634.3470 -3643.0527 776.4247	-0.030 -0.000 0.030
ttt_playerspawn	-863.8718 1130.0884 -247.5943	-0.038 -0.000 0.038
ttt_playerspawn	-804.7145 -1911.0714 -230.7258	0.154 0.946 -4.685
ttt_playerspawn	-376.2384 -44.7519 136.4118	-0.025 -0.000 0.025
ttt_playerspawn	-599.5599 -575.2822 392.4042	0.038 0.000 0.038
ttt_playerspawn	-661.1964 -54.7429 392.4151	-0.034 -0.000 0.034
ttt_playerspawn	-454.9857 -16.6775 520.3853	-0.046 -0.000 0.046
ttt_playerspawn	-594.3962 -69.5995 520.4177	-0.033 -0.000 0.033
ttt_playerspawn	-662.4745 921.6718 8.4164	-0.034 -0.000 0.034
ttt_playerspawn	-377.6652 1006.0286 8.4236	-0.031 -0.000 0.031
weapon_zm_rifle	433.1031 -3190.2295 553.3763	3.290 13.188 65.326
weapon_zm_rifle	-397.0794 1237.7412 40.4555	3.336 5.476 65.780
weapon_zm_rifle	-277.5488 -681.7980 521.3501	3.275 13.171 64.994
weapon_zm_rifle	521.0183 -3192.1443 425.3198	3.258 13.150 64.611
weapon_zm_rifle	1223.9509 -1504.7487 -212.8656	-2.642 16.660 143.983
weapon_zm_rifle	189.5929 394.1615 -4.0571	-2.523 -8.576 -106.181
weapon_ttt_confgrenade	219.6413 -2167.2966 3.5197	1.545 0.150 -0.395
weapon_ttt_confgrenade	-67.6925 -695.8948 11.5520	1.160 0.136 -0.296
weapon_ttt_confgrenade	-143.1433 -99.1224 11.5823	0.795 0.133 -0.203
weapon_ttt_confgrenade	-632.5577 621.5099 2.8710	-73.001 -0.862 121.601
weapon_ttt_confgrenade	-805.0822 981.7291 11.5214	1.693 0.237 1.452
